title,main_goal_and_aims,Questions,Purpose,Approaches,Findings,Categories,DataTier,Team
Diabetes (Type 2),How is type 2 diabetes more common in people whose diets involve higher intakes of carbohydrates? We're interested in this kind of research because we've noticed there's a vulnerability to type 2 diabetes in cultures that have higher intakes of…,"Scientific Questions Being Studied
How is type 2 diabetes more common in people whose diets involve higher intakes of carbohydrates? We're interested in this kind of research because we've noticed there's a vulnerability to type 2 diabetes in cultures that have higher intakes of carbohydrates.","Project Purpose(s)
Disease Focused Research (type 2 diabetes mellitus)
Population Health
Educational","Scientific Approaches
We're planning on using research articles that have been provided by our university, third-party groups, and the All of Us research organization. We plan to use datasets provided by this organization, diabetes associations, and other published research to report statistics and compare different cultural diets and their frequency of diabetes cases.","Anticipated Findings
We're anticipating discovering a discrepancy between cultural diets that possess higher intakes of carbohydrates and the frequency of diabetes type 2 cases. Our finding would reinforce current studies into how diabetes type 2 diabetes can be prevented, and/or managed.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Jeremie Abides
- Undergraduate Student, Arizona State University"
Analysing Bundles of Care used to manage Type 2 Diabetes Mellitus,We plan to examine the AOU data platform to explore available variables to inform the use of bundles of care (practice patterns) to manage type 2 diabetes mellitus.,"Scientific Questions Being Studied
We plan to examine the AOU data platform to explore available variables to inform the use of bundles of care (practice patterns) to manage type 2 diabetes mellitus.","Project Purpose(s)
Educational
Methods Development","Scientific Approaches
Exploratory analysis","Anticipated Findings
Determine whether the AOU database contains the concepts necessary to conduct research on bundles of care (practice patterns) used to manage patients with type 2 diabetes meliitus","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Pankaj Vyas
- Graduate Trainee, University of Arizona
Collaborators:
shenghao xia - Graduate Trainee, University of Arizona"
HIV and diabetes,"The objective is to assess the kidneys of diabetes patients who are also HIV positive. Diabetes is a frequent illness observed in the United States, which can cause harm to numerous systems in the body. Antiretroviral therapy can have a…","Scientific Questions Being Studied
The objective is to assess the kidneys of diabetes patients who are also HIV positive.
Diabetes is a frequent illness observed in the United States, which can cause harm to numerous systems in the body. Antiretroviral therapy can have a negative effect on kidney function, so close monitoring is strongly advised. To go into more detail, data must be generated to determine how antiretroviral therapy will influence kidney function, and how to manage it.","Project Purpose(s)
Educational","Scientific Approaches
This study will include individuals who are both diabetic and HIV positive. Patients who are ESRD or partaking in hemodialysis will not be considered for this study. Current medications and lab values (e.g. CKD, HgA1C, HIV RNA levels, etc.) will be collected for data analysis.","Anticipated Findings
This study will evaluate the necessity of early and reliable drug monitoring in individuals who have HIV and concurrent conditions.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
DANIEL KUDDABUJJA
- Undergraduate Student, Texas Southern University, College of Pharmacy and Health Sciences
NHAT ANH TRAN
- Graduate Trainee, Texas Southern University, College of Pharmacy and Health Sciences"
ZhouLab-ControlledTier,"This proposal develops several statistical methods and computational algorithms identifying genetic variants, biomarkers/medications and their trajectories associated with the onset of cardio-metabolic conditions, with and without diabetes. We focus on (1) developing statistical tools and optimization algorithms for analyzing temporal…","Scientific Questions Being Studied
This proposal develops several statistical methods and computational algorithms identifying genetic variants, biomarkers/medications and their trajectories associated with the onset of cardio-metabolic conditions, with and without diabetes. We focus on (1) developing statistical tools and optimization algorithms for analyzing temporal data; (2) robust phenotyping algorithms for studying diabetes and its complications; (3)  identifying biomarkers/medications features and patterns associated with higher/lower incidence of events.","Project Purpose(s)
Population Health
Drug Development
Methods Development
Ancestry
Ethical, Legal, and Social Implications (ELSI)","Scientific Approaches
We will use observational study design to extract incidence of  disease outcomes, e.g., heart failure, stroke, dementia, etc. We will use time-to-event models, e.g., Cox-PH models, to analyze the incidence of diseases.","Anticipated Findings
From our proposal, we expect to develop algorithms, user friendly open-source software, as well as analysis pipelines to encourage efficient and reproducible research. Additionally, from these studies, we also expect that we will identify novel genetic variants or other clinical risk factors implicated in diabetes and its complications, a better understanding of how specific genetic variants may impact diseases and traits, how they interact with each other and with lifestyle factors, and how this information could be used to pursue a more personalized approach to medicine. The uniqueness of our proposal is to incorporating time-dependent trajectories into disease predictions and early preventions.","Demographic Categories of Interest
Race / Ethnicity
Geography
Disability Status
Access to Care
Education Level
Income Level","Data Set Used
Controlled Tier","Research Team
Owner:
Aubrey Jensen
- Project Personnel, University of Arizona"
PREVENTv7 CHD PRS,Our goal is to develop polygenic risk scores (PRSs) for diverse ancestry groups to ensure equitable implementation of genomic medicine and reduce the potential worsening of health disparities in the context of genomic medicine. Our focus is on atherosclerotic vascular…,"Scientific Questions Being Studied
Our goal is to develop polygenic risk scores (PRSs) for diverse ancestry groups to ensure equitable implementation of genomic medicine and reduce the potential worsening of health disparities in the context of genomic medicine. Our focus is on atherosclerotic vascular disease (ASCVD) including coronary heart disease (CHD), peripheral artery disease (PAD), abdominal aortic aneurysm (AAA), and the related risk factors: hypertension, diabetes, obesity, and hypercholesterolemia. We hypothesize that we can reduce the gap in the performance of PRSs between diverse populations by developing methods to generate PRSs for populations of diverse ancestry.  All of Us will be a critical resource in this context, given that diversity is a priority in this program. We will meta-analyze the available genotype data along with similar data from dbGaP and additional datasets to improve performance of PRSs in African American, Latino, and Asian populations.","Project Purpose(s)
Disease Focused Research (Coronary Heart Disease)
Population Health
Methods Development
Control Set
Ancestry","Scientific Approaches
To generate PRSs for diverse ancestries, we will use data from the eMERGE consortium, Million Veteran’s Program (MVP), the All of Us (AoU) program, dbGaP, PRIMED consortium sites, the UK Biobank, and collaborations with several international groups representing Middle Eastern, South Asian, and East Asian cohorts. Our specific aims are: Aim 1. Integrate and harmonize data from heterogeneous sources to enable cross platform phenotyping and generation of PRSs for common diseases in diverse ancestry groups. Aim 2. Develop PRSs for CHD and its major risk factors (hypertension, diabetes, obesity, hypercholesterolemia) in populations of diverse ancestry.  Aim 3. Develop novel statistical and computational methods to account for diverse genetic ancestry and admixture in models of polygenic risk. Aim 4. Develop ‘clinic ready’ PRSs for diverse ancestry groups by creating reference distributions of a CHD PRS and integrate it with clinical information to compute absolute risk estimates.","Anticipated Findings
We anticipate that increasing representation of diverse populations in genotyped datasets will enable the generation of more robust PRSs in these populations. We expect to advance PRS methodology for diverse populations and use novel population genetics approaches. Additionally, we will develop ‘clinic ready’ PRSs for diverse ancestry groups by creating reference distributions of a CHD PRS and integrate it with clinical information to compute absolute risk estimates.","Demographic Categories of Interest
Race / Ethnicity
Age","Data Set Used
Controlled Tier","Research Team
Owner:
Kristjan Norland
- Graduate Trainee, Mayo Clinic"
Chronic Kidney Disease May 2023,"The long-term goal of this Genome Wide Association Study (GWAS) pilot project is to identify genetic loci associated with chronic kidney disease (CKD). Although diabetes and hypertension are primary risk factors for CKD, genetic factors have also been associated with…","Scientific Questions Being Studied
The long-term goal of this Genome Wide Association Study (GWAS) pilot project is to identify genetic loci associated with chronic kidney disease (CKD). Although diabetes and hypertension are primary risk factors for CKD, genetic factors have also been associated with CKD-defining traits. In this study, we will examine genome sequence variation among individuals in diagnosed with CKD with those not diagnosed with CKD. Our project seeks to: 1) identify putative genetic loci that increase risk for CKD that have not been previously reported; 2) examine associations between known CKD risk loci among individuals in study; and 3) compare genetic data with other CKD studies as a way of assessing whether individuals included in the study are a representative cohort of CKD subjects. Genetic risk loci identified through this study will form the basis for basic biomedical research to define the molecular determinants of disease and provide a platform for the development of effective treatments.","Project Purpose(s)
Disease Focused Research (Chronic Kidney Disease)
Ancestry","Scientific Approaches
We plan to conduct a Genome Wide Association Study (GWAS) to identify genetic loci associated with chronic kidney disease (CKD). To conduct this study, we will combine de-identified data we plan to generate for 100 CKD patients from Maine with All of Us data. We plan to use All of Us data for both cases and controls. The overall statistical analysis approach consists of three components as follows. First, we will analyze distributions of relevant clinical data from participants, such as eGFR and age separated by sex. Second, we will analyze population stratification using ADMIXTURE (Shringapure et al, 2016) and PLINK (Purcell et al, 2007) to identify any subpopulations that differ genetically and if disease prevalence differs among those subpopulations (Marchini et al, 2004). Distributions of alleles among participants will be compared to reference panels in order to estimate individual ancestry proportions. For the GWAS analysis, genetic associations will be tested using PLINK.","Anticipated Findings
We seek to: 1) identify putative genetic loci that increase risk for chronic kidney disease (CKD) that have not been previously reported; 2) examine associations between known CKD risk loci among individuals in study; and 3) compare genetic data with other CKD studies as a way of assessing whether individuals included in the study are a representative cohort of CKD subjects. Genetic risk loci identified through this study will form the basis for basic biomedical research in animal models to define the molecular determinants of disease and provide a platform for the development of effective treatments.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Benjamin King
- Early Career Tenure-track Researcher, University of Maine"
Relationship between Gestational Diabetes biomarkers and Pre-eclampsia,"Our aim is to analyze the relationship between gestational diabetes and pre-eclampsia in women of different racial backgrounds. Past literature suggests a relationship between gestational diabetes and race, with women of color being disproportionately affected compared to their white counterparts.…","Scientific Questions Being Studied
Our aim is to analyze the relationship between gestational diabetes and pre-eclampsia in women of different racial backgrounds. Past literature suggests a relationship between gestational diabetes and race, with women of color being disproportionately affected compared to their white counterparts. In addition, it has been suggested that gestational diabetes is a major risk factor for pre-eclampsia. If both of these hold true, we expect to see increased risks for pre-eclampsia with markers associated with gestational diabetes.
Because A1C, triglycerides, MAP, HDL, and BMI are well-studied predictive markers of gestational diabetes, we expect to see a positive relationship between these risk factors and the occurrence of pre-eclampsia in different ethnic groups.","Project Purpose(s)
Disease Focused Research (Pre-eclampsia)
Population Health","Scientific Approaches
Our project plans to use a comparative analysis of the All of Us Database to examine specific biomarkers that have already been described in the literature to be associated with gestational diabetes mellitus and see if there are relationships that exist with pre-eclampsia. To examine this, we will utilize statistical software packages such as Python to calculate descriptive statistics such as odd ratios.","Anticipated Findings
Anticipated findings of this study may include identifying biomarkers that are significant among both conditions, as well as identifying specific risk factors that may have a greater association among a specific racial group or ethnicity.","Demographic Categories of Interest
Race / Ethnicity","Data Set Used
Controlled Tier","Research Team
Owner:
Joshua Le
- Graduate Trainee, University of Vermont"
Forta_T2D_Complications,We aim to utilize machine learning (ML) in individuals with Type 2 Diabetes (T2D) in order to identify those individuals who may go on to complications associated with the disease. While there has been extensive research on identifying individuals who…,"Scientific Questions Being Studied
We aim to utilize machine learning (ML) in individuals with Type 2 Diabetes (T2D) in order to identify those individuals who may go on to complications associated with the disease. While there has been extensive research on identifying individuals who may go on to have severe complications due to T2D, we are aiming to identify those individuals who may have more mild-to-moderate complications prior to the development of a more severe condition. As these mild-to-moderate complications may be precursors to more severe complications, we hope to identify who may have these intermediary complications in order to provide early treatment/intervention and limit the development of the more severe conditions.","Project Purpose(s)
Disease Focused Research (type 2 diabetes mellitus)
Methods Development","Scientific Approaches
We aim to uses a combination of data from the registered and controlled datasets in order to build a training datasets. From the registered tier, we aim to use a combination of clinical records data (i.e. labs/vitals, procedures, co-morbid conditions, etc.) and the physical information available for each individual. In addition, as research suggests there may be a genetic component to the development of complications in individuals with T2D, we aim to utilize some of the genomic data from the controlled tier to further enhance our dataset. This may be through examining individual polymorphisms associated with T2D and its complications as well as GWAS or PRS data combining multiple genotypic variations. With this data, we will develop a suite of machine learning model using various algorithms in order to robustly develop a model which will best identify those individuals who may develop mild-to-moderate complications of T2D.","Anticipated Findings
We hope to develop ML models which are successfully able identify which individuals with T2D will go on to have mild-to-moderate complications in an attempt to provide guidance to clinicians on which individuals may benefit from early treatment/interventions. We will measure success using a variety of metrics which are the standard for machine learning as well as perform a rigorous analysis of how different features are the most important to the model, providing a high level of model interpretability.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Anurag Garikipati
- Senior Researcher, Forta Health
Collaborators:
Robert Adelson - Other, Forta Health"
Diabetes and AI Evaluation and Perspective,We used artificial intelligence (AI)-guided techniques for tracking the changes in the rehabilitation parameters of Diabetes and Health adults pre and post-activities. We will use an AI-guided technique to explore and model the relationship between rehabilitation evaluation and the progress…,"Scientific Questions Being Studied
We used artificial intelligence (AI)-guided techniques for tracking the changes in the rehabilitation parameters of Diabetes and Health adults pre and post-activities. We will use an AI-guided technique to explore and model the relationship between rehabilitation evaluation and the progress of Diabetes and healthy adults.","Project Purpose(s)
Disease Focused Research (diabetes mellitus)
Control Set
Commercial","Scientific Approaches
Gait and Functional assessments
Physical Therapy questionnaires, evaluations, and assessments
Breathing pattern assessments
Physical activity and cardiorespiratory assessments","Anticipated Findings
We anticipate designing an AI-guided rehabilitation app based on the relationship between rehabilitation parameters and physical activities in healthy adults and Diabetes.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Hoda Salsabili
- Research Fellow, Purdue University"
Public Health Impact of Family History,"Family history of disease provides a gateway to studying the complex interplay of genetic influences, shared environment, lifestyle, as well as common behavioral factors known to increase risk for many common chronic diseases such as diabetes, cardiovascular disease, and cancer.…","Scientific Questions Being Studied
Family history of disease provides a gateway to studying the complex interplay of genetic influences, shared environment, lifestyle, as well as common behavioral factors known to increase risk for many common chronic diseases such as diabetes, cardiovascular disease, and cancer. Elucidating how family history contributes to an increase in disease risk and discerning the factors that contribute to the relationship between family history and disease development-- such as whether it is derived from genetic or shared environment-- can help identify individuals at higher disease susceptibility, enable targeted screening initiatives tailored to individuals who may benefit from a more thorough clinical assessment, and establish the effectiveness of family history data in the practice of preventative medicine.","Project Purpose(s)
Population Health
Ancestry","Scientific Approaches
While most family history-based screening tools assess familial risk based on a crude definition of the presence of a positive family history among any family member, a detailed pedigree of family history can capture greater detail on disease risk. In this study, we plan on studying family history of disease data as captured by first-degree (whether a parent or sibling had a disease) and second-degree (such as a grandparent, half siblings, aunt or uncle). We plan to use the family-history wide association study approach to systematically and comprehensively identify associations between laboratory traits and measurements and lifestyle information and family history of disease, including cancer, heart and blood, digestive, hormone and endocrine, kidney, lung, brain and nervous system, mental health and substance use, and bone, joint and muscle, hearing and eye conditions.","Anticipated Findings
Family history information captures inherited genetic and shared environmental contribution to disease risk. Further, the impact of family health history has not been adequately studied in historically underrepresented populations. The AllofUs Research dataset is uniquely enriched with underrepresented populations. By delineating the mechanisms by which family history affects inherited traits and environmental measurements and results in increased disease risk among diverse populations, our study aims to leverage the rich population-based family history data in All of Us to uncover novel associations that can enhance our understanding of the influence of family history.","Demographic Categories of Interest
Race / Ethnicity
Age
Sex at Birth
Gender Identity
Sexual Orientation
Geography
Disability Status
Access to Care
Education Level
Income Level","Data Set Used
Controlled Tier","Research Team
Owner:
Danielle Rasooly
- Research Associate, Centers for Disease Control and Prevention (CDC)"
Latent TB,The goal is to determine the rate of LTBI (latent tuberculosis infection) testing in populations at risk. The USPSTF (US Preventive Services Task Force) has concluded with moderate certainty that there is a moderate net benefit of screening for LTBI…,"Scientific Questions Being Studied
The goal is to determine the rate of LTBI (latent tuberculosis infection) testing in populations at risk. The USPSTF (US Preventive Services Task Force) has concluded with moderate certainty that there is a moderate net benefit of screening for LTBI in persons at increased risk for tuberculosis (TB) infection. (B recommendation)
Such populations include those who were born in, or resided in, countries with high TB prevalence and persons who live in, or have lived in, high-risk congregate settings (homeless shelters or correctional facilities).
Others who should be screened are immunosuppressed (persons living with HIV, on immunosuppressive medications like chemotherapy or tumor necrosis factor inhibitors, or after an organ transplant) and patients with silicosis. Persons who are contacts of  those with active TB, healthcare workers, and workers in high-risk congregate settings should be screened through occupation health. Those with diabetes were not included, but may be at risk.","Project Purpose(s)
Disease Focused Research (Tuberculosis)
Population Health","Scientific Approaches
Using the All of US Dataset, will look for indicators of foreign born, HIV testing, immunosuppression, increased exposure, as well as diabetes in order to determine rates of LTBI testing (including skin tests and blood tests).","Anticipated Findings
We hope to identify populations that would benefit from increased screening and for whom reminders to primary care physicians may help improve screening rates. It will also be important given consideration given to patients with diabetes for screening whether there is already screening due to other exposures or what population size would need to be screened.","Demographic Categories of Interest
Race / Ethnicity
Geography
Access to Care","Data Set Used
Controlled Tier","Research Team
Owner:
Megan Coffee
- Other, New York University, Grossman School of Medicine"
Duplicate of Demo - Medication Sequencing,"1- What are the main prescribed medication sequences that participants with type 2 diabetes and depression took over three years of treatment? In this questions, we are extracting the anti-diabetes and anti-depressant medications used to to treated participants who have…","Scientific Questions Being Studied
1- What are the main prescribed medication sequences that participants  with  type 2 diabetes and depression took over three years of treatment?
In this questions, we are extracting the anti-diabetes and anti-depressant medications used to to treated participants who have T2D and depression codes. We retrieved medications prescribed after the first diagnosis code for each disease. We represented the medications using their ATC 4th level.
2- What is the most common first anti-diabetic and anti-depressant that were prescribed for All of Us participants? We extracted the first medications prescribed to treat T2D and depression. We identified the most common first medication with the highest number of participants.
3- Is there a change in the percentages of participants who were prescribed first common medication, treated using one medication, treated only using one common medication between 2000-2018?","Project Purpose(s)
Disease Focused Research (type 2 diabetes, depression)
Other Purpose (This work is a result of an All of Us Research Program Demonstration Project. The projects are efforts by the Program designed to meet the program's goal of ensuring the quality and utility of the Research Hub as a resource for accelerating discovery in science and medicine. This work was reviewed and overseen by the All of Us Research Program Science Committee and the Data and Research Center to ensure compliance with program policy, including policies for acceptable data access and use.)","Scientific Approaches
In this project, we plan on using the medication sequencing developed at Columbia University and the OHDSI network as a means to characterize treatment pathways at scale. Further, we want to demonstrate implementation of these medication sequencing algorithms in the All of Us research dataset to show how the various sources of data contained within the program can be used to characterize treatment pathways at scale. We will perform separate medication sequence analyses for three different common, complex diseases: type 2 diabetes, depression
1- Data manipulation
Using python and BigQuery to:
A- Retrieve medication and their classes
B-Create the medications sequences
2- Visualization:
A- Creating sunburst to visualize the sequences
B- Plotting the percentages of participants the first common medication and one medication during three years","Anticipated Findings
For this study, we anticipate demonstrating the validity of the data by showing expected treatment patterns despite gathering data from over 30 individual EHR sites. Specifically, we expect to find:
1- Variation in the medication sequences prescribed to treat All of Us participants who had type 2 diabetes and depression.
2- The most common medication used to treat participants as first line treatment with type 2 diabetes and depression diagnosis.
3- A trend or change over time of prescribing the first common medication over the study period
4- Trend overtime for the percentage of participants
Importantly, the detailed code developed herein is made available within the Researcher Workbench to researchers, so that they may more easily extract medication data and class information using a common medication ontology, an approach useful in many discovery studies.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Jason Li
- Project Personnel, Mayo Clinic"
Olubu Adiji,"I am currently exploring the data at this time for study design to answer research question relating to the underlining factors associated with some diseases state including certain cancer types, diabetes, and chronic metabolic syndrome/conditions. Such questions to drive my…","Scientific Questions Being Studied
I am currently exploring the data at this time for study design to answer research question  relating to the underlining factors associated with some diseases state including certain cancer types, diabetes, and chronic metabolic syndrome/conditions. Such questions to drive my study includes: What are underlining factors contributing to the occurrence and prevalence of certain cancer type among population group? The purpose is to understand the possible predisposing genetic, social, life style and environmental factors related to cancer types.  Similarly, this study concept will also be applied to other human disease or health conditions including diabetes, chronic health problems and other metabolic syndrome.","Project Purpose(s)
Disease Focused Research (cancer, diabetes, other metabolic syndrome )
Population Health
Drug Development
Control Set
Ancestry","Scientific Approaches
The approach I intend to use is utilizing the data available in the All of us Research workbench (registered and controlled tier), and using statical analysis methods to measure the relative contributions of predisposing factors as co-variables to the outcome of the health condition being studied such as a given cancer type, diabetes conditions or other metabolic syndrome. The datasets applicable to this study include the genomic, lifestyle activities, physical measurements, social parameters, environmental and other factors that subjects are exposed to.","Anticipated Findings
I anticipate that the different predisposing factors or variable will contribute to certain disease outcomes and the relative contributions of each factor will be measurable by our approach. An interconnected network of genetic factors rather than single genetic factor may be important genetic underlining predisposing component of certain cancer, or other disease  and metabolic conditions such as diabetes. The findings here will contribute to filling the knowledge gap of understanding and evaluation of key causative relationships between disease outcome and the important driving factors.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Olubu  Adiji
- Research Fellow, Baylor College of Medicine"
What is the increased risk that obesity has on getting Type II diabetes,We intend to study the affects obesity has on the chances of getting Type II diabetes. It is important because obesity and type II diabetes has long lasting affects on a child 's life in the future.,"Scientific Questions Being Studied
We intend to study the affects obesity has on the chances of getting Type II diabetes. It is important because obesity and type II diabetes has long lasting affects on a child 's life in the future.","Project Purpose(s)
Disease Focused Research (Type II diabetes and obesity )","Scientific Approaches
Research medical notebooks to understand how obesity affects a female child. Analyze if obesity increases the risk of type II diabetes in female African American children.","Anticipated Findings
Hopefully we find that our hypothesis is correct and obesity does increase the risk of type II diabetes in female African American children.  Hopefully our findings will help the American people change some of their eating habits so the percentage of obese children will go down.","Demographic Categories of Interest
Race / Ethnicity
Age","Data Set Used
Controlled Tier","Research Team
Owner:
Timesha Steele
- Undergraduate Student, Prairie View A&M University"
DM Prevalence (use HTN demo template),I am exploring the data to understand diabetes in patients with HIV/AIDS. The scientific question to be answered is whether HIV-infected adults are at higher risk to develop diabetes compared to non-HIV adults. The secondary question is effectiveness of diabetes…,"Scientific Questions Being Studied
I am exploring the data to understand diabetes in patients with HIV/AIDS. The scientific question to be answered is whether HIV-infected adults are at higher risk to develop diabetes compared to non-HIV adults. The secondary question is effectiveness of diabetes oral medications among HIV-infected and non-HIV adults if data available. The data regarding diabetes in HIV-infected adults is controversial. With the advancement of HIV treatment, HIV has become a chronic disease. Diabetes management in this population is increasingly important determinants of the complications. It is important to understand the diabetes treatment response among HIV vs non-HIV population.","Project Purpose(s)
Disease Focused Research (type 2 diabetes mellitus)","Scientific Approaches
In this cross-sectional, population-based study, we used All of Us baseline data from patient (age>18) provided information (PPI) surveys and electronic health record (EHR) blood glucose measurements and retrospectively examined the prevalence of diabetes in the EHR cohort using Systemized Nomenclature of Medicine (SNOMED codes and blood glucose medications recorded in the EHR.  We used the EHR data (SNOMED codes on 2 distinct dates and at least one diabetes medication) as the primary definition, and then add subjects with elevated  blood glucose.   We extracted each participant’s detailed dates of SNOMED code for diabetes from the Researcher Workbench table ‘cb_search_all_events’. We calculated an age-standardized diabetes prevalence according to the age distribution of the U.S. Census, using 3 groups (18-39, 40-59, ≥ 60).","Anticipated Findings
We anticipated that HIV patients has poorer diabetes treatment response compare to non-HIV. We will also identify the risk factor contribute to DM risk among HIV-infected adults.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Vibhuti Gupta
- Early Career Tenure-track Researcher, Meharry Medical College
Hongmei Wang
- Early Career Tenure-track Researcher, Texas Southern University, College of Pharmacy and Health Sciences"
Type I Diabetes and HLA Workspace v7,Nearly 2 million people suffer from the autoimmune disease known as Type I Diabetes in the US. Strong genetic components have been found between HLA Class II genes (antigen presenting on T cells) and Type I Diabetes. We are interested…,"Scientific Questions Being Studied
Nearly 2 million people suffer from the autoimmune disease known as Type I Diabetes in the US. Strong genetic components have been found between HLA Class II genes (antigen presenting on T cells) and Type I Diabetes. We are interested in exploring HLA allele frequencies associations for Type I Diabetes in the All of Us cohort, and determining which alleles have higher risk of developing the disease, and whether the known alleles are replicated across different ancestries. We will look at potential other HLA alleles (apart from Class II) that may play a role in the risk for Type I Diabetes.","Project Purpose(s)
Disease Focused Research (type 1 diabetes mellitus)
Population Health
Ancestry","Scientific Approaches
We are interested in accessing the Type I Diabetes to contrast with two control populations: the general population and Type II Diabetes. To generate HLA alleles, we will use imputation methods such as SNP2HLA or DEEP*HLA. Our first attempt will be to replicate previous well-classified HLA associations to determine how well our imputation worked. We will then proceed to determine novel associations using a case-control analysis. We will adjust for population substructure and incorporate local ancestry. We will use the All of Us platform to access de-identified EHR and genomic data in a context that will protect the privacy of participants.","Anticipated Findings
HLA is the most diverse genomic region which makes it difficult to study in traditional association studies. Understanding the variation underpinning Type 1 Diabetes in different ancestry groups will increase our understanding of how the diversity affects the etiology of this autoimmune disorder. Furthermore, given that genetic testing is more prevalent, it will increase care by allowing the identification of high-risk patients before the onset of the disease.","Demographic Categories of Interest
Race / Ethnicity","Data Set Used
Registered Tier","Research Team
Owner:
Obed Garcia
- Research Fellow, Stanford University
Collaborators:
Andrew Haddad - Graduate Trainee, University of Pittsburgh"
Diabetes in Minorities,"Does lifestyle impact the diagnosis of type 2 diabetes, and what race is more likely to et diagnosed with type 2 diabetes than any other race based on their lifestyle?","Scientific Questions Being Studied
Does lifestyle impact the diagnosis of type 2 diabetes, and what race is more likely to et diagnosed with type 2 diabetes than any other race based on their lifestyle?","Project Purpose(s)
Educational","Scientific Approaches
Databases on lifestyle factors such as diet, exercise, smoking or drug use and how it relates to diabetes. Also compared with African Americans and other races, who has more diabetes.","Anticipated Findings
Blood glucose levels will be higher with lifestyle factors which will lead to a diagnosis of type 2 diabetes. African Americans will have a higher blood glucose level than any other race.","Demographic Categories of Interest
Race / Ethnicity","Data Set Used
Controlled Tier","Research Team
Owner:
Tia Bullard
- Undergraduate Student, Prairie View A&M University
Amira Stephens
- Undergraduate Student, Prairie View A&M University
Charcacia Sanders
- Other, Prairie View A&M University"
Inadequate healthcare,"The project is taking a deeper dive into the issues of adequate health care provided/available to people in the United States who have diabetes. Addressing potential minority group issues such as low income, ethnicity. I am interested because i am…","Scientific Questions Being Studied
The project is taking a deeper dive into the issues of adequate health care provided/available to people in the United States who have diabetes. Addressing potential minority group issues such as low income, ethnicity. I am interested because i am myself am an international student who has had experience in the medical service in the US as a patient. Many times i wondered if i will be able to get this specific treatment through the insurance or will i be invoiced.","Project Purpose(s)
Educational","Scientific Approaches
i am looking to use surveys and other collected data which are in connection to treatments, available treatments, cost and affordance. Also surveys that focus on the income, location and other socioeconomic information.","Anticipated Findings
The findings would be a voice to help raise awareness that no matter who, and where someone is and their socioeconomic standing is healthcare should be available to everyone equally.","Demographic Categories of Interest
Race / Ethnicity
Access to Care
Education Level
Income Level","Data Set Used
Registered Tier","Research Team
Owner:
Daniel Mattyasovsky
- Undergraduate Student, Shaw University
Collaborators:
Eric Butler - Early Career Tenure-track Researcher, Shaw University"
