title,main_goal_and_aims,Questions,Purpose,Approaches,Findings,Categories,DataTier,Team
Lupus and COVID-19,"Lupus is an autoimmune disease when the body's immune system attacks its tissues and organs, causing widespread inflammation - including your joints, skin, kidneys, blood cells, brain, heart, and lungs. COVID-19 is an infectious disease caused by the SARS-CoV-2 virus.…","Scientific Questions Being Studied
Lupus is an autoimmune disease when the body's immune system attacks its tissues and organs, causing widespread inflammation - including your joints, skin, kidneys, blood cells, brain, heart, and lungs. COVID-19 is an infectious disease caused by the SARS-CoV-2 virus. This virus became a global pandemic, and while there were many named co-morbidities- such as cardiovascular disease, diabetes, chronic respiratory disease, or cancer, however, there was very little information about the association of COVID-19 and Lupus. Vaccines are well-studied medications to reduce and have even eliminated many diseases in the national population. As Lupus is an autoimmune disease, most medical professionals encourage their patients to get at least one of the available vaccines. Still, many African Americans, even those without Lupus, hesitated to get a vaccine. This study looks at the impact of Covid-19 infections on those diagnosed with Lupus and attitudes surrounding available vaccines.","Project Purpose(s)
Population Health
Educational","Scientific Approaches
We will look at patients who have been diagnosed with Lupus and how COVID-19 impacted them. Specifically I want to know if Lupus patients got a Covid vaccine, and what were there symptoms, if any, if they tested positive for the disease.","Anticipated Findings
The hope from this study is to see if a COVID-19 vaccine aided in the survival and or reduction of symptoms of Lupus patients. This study will aid in the fathering of science by showing that the vaccine is not harmful to lupus patients.","Demographic Categories of Interest
Disability Status","Data Set Used
Registered Tier","Research Team
Owner:
Trey-Rashad Hawkins
- Project Personnel, All of Us Researcher Academy/RTI International
Meiko Thompson
- Early Career Tenure-track Researcher, Southern University at New Orleans"
playground01,"Scientific Question: How do patterns of physical activity and dietary habits influence the prevalence of type 2 diabetes in urban areas? Why are some urban areas more affected than others, even with similar socio-economic backgrounds? Importance: Type 2 diabetes is…","Scientific Questions Being Studied
Scientific Question: How do patterns of physical activity and dietary habits influence the prevalence of type 2 diabetes in urban areas? Why are some urban areas more affected than others, even with similar socio-economic backgrounds?
Importance: Type 2 diabetes is a growing public health concern, especially in urban areas. Understanding the relationship between lifestyle habits, such as physical activity and diet, and the prevalence of this disease is crucial. By identifying key factors in specific urban regions, we can design better public health interventions and policies. This will not only help in managing the disease but also in preventing its onset in at-risk populations. The significance of this research transcends the realm of science and directly impacts community health, potential healthcare costs, and overall quality of life.","Project Purpose(s)
Population Health
Drug Development
Ancestry","Scientific Approaches
1. Data Collection:
Datasets: We will utilize the AoU data, which offers comprehensive information on individual health records, including details on physical activity, dietary habits, and diabetes status. It's crucial to ensure that the dataset includes demographic details like age, gender, socio-economic status, and geographical location, as these can act as confounding variables.
2. Data Cleaning & Preprocessing:
We will identify and handle missing values, outliers, and any inconsistencies in the data.
Standardize and normalize numerical data to ensure a consistent scale.
Categorize dietary habits and physical activity levels (e.g., sedentary, moderately active, highly active).","Anticipated Findings
Correlation between Lifestyle Habits and Diabetes: We anticipate discovering a significant correlation between certain lifestyle habits (like sedentary behavior and specific dietary patterns) and increased prevalence of type 2 diabetes in urban areas.
Geographical Hotspots: We may identify certain urban areas or ""hotspots"" where the prevalence of type 2 diabetes is markedly higher. This might correlate with specific socio-economic backgrounds, cultural eating habits, or availability of recreational spaces for physical activity.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Yining Huang
- Graduate Trainee, Harvard Medical School"
NEW Pregnancy and DR,"We are looking at exploring eye conditions and eye exam frequencies in pregnant populations, examining demographic factors (race, age) and socioeconomic risk factors (highest education level, yearly income) and how they correlate to various pregnant diagnoses (such as diabetes, hypertension,…","Scientific Questions Being Studied
We are looking at exploring eye conditions and eye exam frequencies in pregnant populations, examining demographic factors (race, age) and socioeconomic risk factors (highest education level, yearly income) and how they correlate to various pregnant diagnoses (such as diabetes, hypertension, preeclampsia, etc.)","Project Purpose(s)
Disease Focused Research (diabetic retinopathy)","Scientific Approaches
We aim to use first and second trimester pregnancy diagnoses and measure eye exams coded for within 6-9 months after those diagnoses, respectively to define pregnancy period. Additionally, we aim to use the demographic information and income and education data found in AoU's ""The Basics"" Survey.","Anticipated Findings
We anticipate that there may be differences in eye exam screening rates according to different associated disease prevalence as well as different demographic and socioeconomic status factors.","Demographic Categories of Interest
Race / Ethnicity","Data Set Used
Registered Tier","Research Team
Owner:
Michelle Ko
- Graduate Trainee, University of California, Los Angeles
Collaborators:
Ramin Talebi - Graduate Trainee, University of California, Los Angeles"
Contraception Medication Sequencing,"Previous studies have been able to map variations in medication administration and treatment decisions in conditions like Type 2 Diabetes and substance abuse disorder. Similar to contraception, there are many options for the treatment of high blood sugar and substance…","Scientific Questions Being Studied
Previous studies have been able to map variations in medication administration and treatment decisions in conditions like Type 2 Diabetes and substance abuse disorder. Similar to contraception, there are many options for the treatment of high blood sugar and substance use and may be a complex decision-making process between personal and provider preferences. No currently published work has mapped the contraception decisions of an individual over time. Our goal is to quantify the variation in contraception prescriptions for individuals in the All of Us Research Program dataset.
The overall objective of this project is to understand contraception prescription patterns in individuals who identify as female within the All of Us dataset.
(1) What are the most prevalent types of contraception? (2) Has there been a change in the percentages of participants who were prescribed a particular contraceptive? (3) What are the most common sequences of contraceptive prescriptions?","Project Purpose(s)
Population Health
Social / Behavioral
Methods Development","Scientific Approaches
A retrospective, longitudinal analysis will be conducted using the All of Us Research Program dataset to identify contraceptive prescribing patterns for individuals who identify as female in the United States. First, we will use the Cohort Builder within the workbench to identify all eligible adult participants (≥18 years of age) who identify as female. We will then limit the cohort to just individuals who have a medication record of at least one contraceptive including, birth control pills (e.g., Microgestin), IUDs (e.g., Levonorgestrel [Mirena]), implants (e.g., Etonogestrel [Nexplanon]), and injections (e.g., Depo-Provera). We will use Python within the All of Us Researcher Workbench to complete the study objectives.","Anticipated Findings
We anticipate that we will be able to complete the study objectives within the timeframe of the summer. Overall, the anticipated results of the project will have a significant positive impact on the field of contraception research and ultimately improve the quality of care for individuals seeking contraception. In the long term, we expect to develop predictive models that can help healthcare providers identify the most effective contraceptive methods for individual patients based on their characteristics and preferences. More excitingly, we are looking forward to the project that will conduct and provide some educational resources which help individuals and healthcare providers make decisions.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Caitlin Dreisbach
- Early Career Tenure-track Researcher, University of Rochester
Carol Li
- Undergraduate Student, University of Rochester"
Monogenic Diabetes,"Analysis of genetic contributors to monogenic diabetes or Maturity Onset Diabetes of the Young (MODY). We will look at all MODY and compare them to known phenotype criteria using ICD 9 and 10. Through this, we will see how closely…","Scientific Questions Being Studied
Analysis of genetic contributors to monogenic diabetes or Maturity Onset Diabetes of the Young (MODY). We will look at all MODY and compare them to known phenotype criteria using ICD 9 and 10. Through this, we will see how closely each gene and its variants are correlated to MODY phenotypes.","Project Purpose(s)
Disease Focused Research (MODY / Monogenic Diabetes)
Methods Development
Control Set
Ancestry","Scientific Approaches
We will use the genetic dataset of All of Us, R code on Jupyter Notebooks, and statistical regression to display the correlation of genes to their phenotypes, which will be pulled from ICD codes and other health record information.","Anticipated Findings
Findings we anticipate are gene variant associations to phenotypes within the genes known to be risk factors for MODY. Our findings could help us better understand MODY and create a clearer understanding of its various components and complications. MODY disproportionately affects non-European ancestry. With the AoU dataset, we can provide a more robust analysis of MODY because of the greater genetic diversity available to us in this dataset.","Demographic Categories of Interest
Race / Ethnicity
Age","Data Set Used
Controlled Tier","Research Team
Owner:
Christian Betteridge
- Undergraduate Student, Brigham Young University
Collaborators:
Mary Davis - Early Career Tenure-track Researcher, Brigham Young University
Breckin Forstrom - Undergraduate Student, Brigham Young University"
Phenotype - Type 1 Diabetes and Type 2 Diabetes (v7),We aim to determine the best method to find individuals diagnosed with type 1 diabetes and type 2 diabetes in the All of Us cohort.,"Scientific Questions Being Studied
We aim to determine the best method to find individuals diagnosed with type 1 diabetes and type 2 diabetes in the All of Us cohort.","Project Purpose(s)
Disease Focused Research (Type 1 Diabetes, Type 2 Diabetes)
Methods Development
Other Purpose (We will adapt the notebooks within the All of Us Phenotype Library Workspace created by the Researcher Workbench Support team and expand and explore the phenotype algorithms to define type 2 diabetes and type 1 diabetes with the various tools available on the All of Us Researcher Workbench.
)","Scientific Approaches
We will leverage published phenotype algorithms for type 1 diabetes and type 2 diabetes. We will evaluate the accuracy of existing and novel phenotype algorithms through chart reviews with the ""Review Cohort"" functionality of the All of Us Researcher Workbench. We will also evaluate the accuracy of these algorithms in the context of race/ethnicity and disability status.","Anticipated Findings
We anticipate having more than two phenotype algorithms implemented and evaluated. We would be happy to contribute these to an All of Us Phenotype Library.","Demographic Categories of Interest
Race / Ethnicity
Age
Disability Status","Data Set Used
Registered Tier","Research Team
Owner:
Alisa Manning
- Early Career Tenure-track Researcher, Mass General Brigham"
NYUGSOM PMED,"Public health relevance: There is clear and substantial evidence that sufficient physical activity and/or exercise is associated with better clinical outcomes. To that end, the CDC recommends getting 150 minutes of physical activity per week. However, conclusive evidence about the…","Scientific Questions Being Studied
Public health relevance: There is clear and substantial evidence that sufficient physical activity and/or exercise is associated with better clinical outcomes. To that end, the CDC recommends getting 150 minutes of physical activity per week. However, conclusive evidence about the effect of timing and intensity of these 150 minutes of exercise on health outcomes is still needed. While multiple small studies have examined the question of timing and intensity, the All of Us cohort provides a large dataset to answer these questions with sufficient reliability.
Specific questions:
(1) The relationship of morning, afternoon, and/or evening physical activity and outcomes such as incidence of diabetes and cardiovascular disease or values of clinical measures such as HbA1c, fasting blood glucose,  cholesterol level, and blood pressure.
(2) The relationship of intensity (mild, moderate, vigorous as determined by Fitbit data) of physical activity/exercise with the above outcomes.","Project Purpose(s)
Methods Development","Scientific Approaches
Datasets: Fitbit accelerometry data; data regarding diabetes and cardiovascular disease status, blood glucose metrics, cholesterol metrics, and blood pressure.
Methods: We will use machine learning and statistical analysis methods for time-series data for this task
Tools: Python and R programming language, and relevant data analysis packages in these languages.","Anticipated Findings
Findings - We envision our study will generate novel and fine-grained insights to understand the effects of timing and intensity of physical activity on various clinical outcomes. Through the use of machine learning, we expect to identify 'physical activity phenotypes', or groups of people who have shared physical activity-clinical outcome relationships. Identifying someone's physical activity phenotype can have two major benefits: (1) A more personalized physical activity regimen can be prescribed for a given individual, rather than a 'one-size-fits-all' approach, and (2) A better understanding of how physical activity timing and intensity affects physiological parameters and risk of disease.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Dhairya Upadhyay
- Graduate Trainee, New York University"
Diabetes in Middle Class American,There are 37.3 million people living with diabetes in the United States. The prevalence of diabetes among non-Hispanic Blacks is 11.7% compared to 7.5% among non-Hispanic Whites. Non-Hispanic Blacks are 60 percent more likely to be diagnosed with diabetes and…,"Scientific Questions Being Studied
There are 37.3 million people living with diabetes in the United States. The prevalence of diabetes among non-Hispanic Blacks is 11.7% compared to 7.5% among non-Hispanic Whites.  Non-Hispanic Blacks are 60 percent more likely to be diagnosed with diabetes and twice as likely as non-Hispanic Whites to die from diabetes. While socioeconomic status does play a role in the prevalence of diabetes, it's important to note that the relationship between income and diabetes prevalence is complex and influenced by many factors. Research has shown that diabetes prevalence is generally higher among individuals with lower income.  However, little is known about the impact and prevalence of type 2 diabetes among middle-class non- Hispanic Blacks.","Project Purpose(s)
Disease Focused Research (Type 2 Diabetes)","Scientific Approaches
We plan to create two cohorts of subjects (non- Hispanic Blacks and other [white, Hispanic, etc.)  representing middle class based on income, education, employment, insurance, and zip code.
We will use descriptive statistics (to describe the sample), as well as t-test (for comparisons between the two groups) and linear regression to assess the impact of covariates on glycemic outcomes (A1c & blood glucose).","Anticipated Findings
We hypothesize that there will be a difference between the prevalence of type 2 diabetes among middle-class, non- Hispanic Blacks compared to non- Hispanic Whites.  We further hypothesize that there will be a difference in glycemic outcomes between the 2 groups.
These findings will contribute to the paucity of evidence regarding impact and prevalence of type 2 diabetes among middle class, non-Hispanic Blacks.  The findings will also provide data to support the development of diabetes related interventions focus on this population.","Demographic Categories of Interest
Race / Ethnicity","Data Set Used
Controlled Tier","Research Team
Owner:
Veronica Brady
- Early Career Tenure-track Researcher, University of Texas Health Science Center, Houston
Samuel Akyirem
- Graduate Trainee, Yale University
Collaborators:
Vivian Crowder - Graduate Trainee, University of Texas Health Science Center, Houston"
diabetes,"will be posted, its more related to the social determinant of health and diabetes. Its important because the SDOH are effecting the minority people control of blood glucose","Scientific Questions Being Studied
will be posted, its more related to the social determinant of health and diabetes. Its important because the SDOH are effecting the minority people control of blood glucose","Project Purpose(s)
Educational","Scientific Approaches
will be posted, its more related to the social determinant of health and diabetes. mainly I will use the registered database","Anticipated Findings
will be posted, its more related to the social determinant of health and diabetes. the finding will help health care professional to address SDOH effect minority","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Yasser Alharbi
- Graduate Trainee, Nova Southeastern University"
AH HIS Genetics Diabetes,"Large-scale genome-wide association studies (GWAS) have identified more than 1000 genetic variants associated with type 2 diabetes, and these results have started to be used for applications with potential clinical use, such as polygenic risk scores (PRS) intended to predict…","Scientific Questions Being Studied
Large-scale genome-wide association studies (GWAS) have identified more than 1000 genetic variants associated with type 2 diabetes, and these results have started to be used for applications with potential clinical use, such as polygenic risk scores (PRS) intended to predict the development of the disease. However, Latino ancestry has been historically underrepresented, as most GWAS have been developed within European ancestries. Besides delaying the discovery of the genetic regions associated with the development of type 2 diabetes in Latino populations, it has also compromised the performance of  PRS and exaggerated health disparities across ancestries. Scientific aim: Improve and validate methods to improve PRS prediction in Latino populations by leveraging summary statistics for multiple ancestry groups.","Project Purpose(s)
Disease Focused Research (type 2 diabetes mellitus)
Methods Development
Ancestry","Scientific Approaches
We will integrate GWAS data from large-scale genetic studies from Latino and other multiple ancestries to construct PRS for type 2 diabetes prediction and leverage the ALL of Us data to validate the performance of the PRSs for diverse ancestries. We will use ancestry-specific and multi-ancestry PRSs using the PRS-CS and PRS-CSx methods, respectively.","Anticipated Findings
Given the richness of diversity and data availability in the All of Us data, we anticipate it to be an ideal cohort to test the performance of the PRSs. This will allow us to develop an improved PRS appropriate for the continuum of diversity of Latino populations. This will help address health disparities and allow us to understand better the altered mechanistic pathways of type 2 diabetes in individuals with high genetic risk for the disease.","Demographic Categories of Interest
Race / Ethnicity
Age
Sex at Birth
Gender Identity
Sexual Orientation
Geography
Disability Status
Access to Care
Education Level
Income Level","Data Set Used
Registered Tier","Research Team
Owner:
Alicia Huerta
- Research Fellow, Broad Institute"
Diabetic Neuropathy - Controlled Tier UND,"In this study, we aim to explore the genetic variants and other environmental and lifestyle risk factors that are associated with diabetic neuropathy. Diabetic neuropathy (DN) is a nerve damage that occurs in diabetic patients. This is due to the…","Scientific Questions Being Studied
In this study, we aim to explore the genetic variants and other environmental and lifestyle risk factors that are associated with diabetic neuropathy.
Diabetic neuropathy (DN) is a nerve damage that occurs in diabetic patients. This is due to the inability of the body to produce insulin, which metabolizes glucose in the body, and excess glucose in the blood leads to nerve damage and other complications. Prior studies have shown the relationship between DN and higher hemoglobin (HbA1c) levels, age, longer duration of type 1 diabetes, male sex, greater height, higher weight, low physical activity, higher pulse rate, family history of type 2 diabetes, lower HDL cholesterol, higher total cholesterol, medication use, obesity, hypertension, hyperglycemia, metabolic syndrome, etc.
The incidence of DN needs to be controlled to the barest minimum, as there is presently no cure for the disease; hence, the urgent need to investigate the risk factors known to be associated with it.","Project Purpose(s)
Disease Focused Research (diabetic neuropathy)","Scientific Approaches
The All of Us research study has a total population of about 605,000 participants aged 18 and above, who are resident in various parts of the United States. This includes data from about 340 sites across the United States and can be termed diverse due to the inclusion of more than 50% of racial and ethnic minorities, and about 80% of groups underrepresented in biomedical research.
An exploratory data analysis including histogram plots showing the proportion of people with DN aggregated by age, gender, and race/ethnicity will be carried out. It is equally important to understand how levels of physical activity change in relation to diabetic neuropathy, and this relationship will be visualized using bar plots. Furthermore, we will investigate the genomic data by DN status.
Using R statistical software, a logistic regression model will be used to explore these relationships.","Anticipated Findings
We hope to find a correlation between diabetic neuropathy and existing risk factors, such as higher hemoglobin levels, age, duration of diabetes, male sex, hypertension, BMI, LDL cholesterol, HDL cholesterol, total triglycerides, and low physical activity.
Since there has been no existent cure for diabetic neuropathy, our findings will form a basis to further solidify the evidence of association between the existing risk factors and DN and may identify more lifestyle and environmental factors responsible for this condition.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Junguk Hur
- Mid-career Tenured Researcher, University of North Dakota
Collaborators:
Parker Combs - Project Personnel, University of North Dakota
Christianah Jemiyo - Other, University of North Dakota"
Duplicate of All of Us chronic conditions Fitbit analysis,"Objective: To access differences in Fitbit measures across various chronic conditions, such as diabetes, Covid and long Covid, hypertension, heart diseases, and others. Our hypothesis is that individuals with chronic conditions will have poorer Fitbit measure health outcomes than those…","Scientific Questions Being Studied
Objective: To access differences in Fitbit measures across various chronic conditions, such as diabetes, Covid and long Covid, hypertension, heart diseases, and others. Our hypothesis is that individuals with chronic conditions will have poorer Fitbit measure health outcomes than those without chronic conditions.","Project Purpose(s)
Disease Focused Research (chronic conditions)
Population Health
Social / Behavioral","Scientific Approaches
Dataset: develop a dataset of Fitbit users with and without certain chronic conditions.
We will describe the sample in terms of sociodemographics. We will use the combination of feature engineering and machine learning techniques to assess differences between groups.","Anticipated Findings
We expect to find differences in heart rate and activity levels, and sleep across different disease groups as well as heterogeneities across sociodemographic groups. The findings will help develop passive characterization and predictive models of chronic conditions.","Demographic Categories of Interest
Race / Ethnicity
Age
Geography
Disability Status
Access to Care
Education Level
Income Level","Data Set Used
Controlled Tier","Research Team
Owner:
Citina Liang
- Graduate Trainee, University of Southern California"
Diabetic Neuropathy - Controlled Tier,"In this study, we aim to explore the genetic variants and other environmental and lifestyle risk factors that are associated with diabetic neuropathy. Diabetic neuropathy (DN) is a nerve damage that occurs in diabetic patients. This is due to the…","Scientific Questions Being Studied
In this study, we aim to explore the genetic variants and other environmental and lifestyle risk factors that are associated with diabetic neuropathy.
Diabetic neuropathy (DN) is a nerve damage that occurs in diabetic patients. This is due to the inability of the body to produce insulin, which metabolizes glucose in the body, and excess glucose in the blood leads to nerve damage and other complications. Prior studies have shown the relationship between DN and higher hemoglobin (HbA1c) levels, age, longer duration of type 1 diabetes, male sex, greater height, higher weight, low physical activity, higher pulse rate, family history of type 2 diabetes, lower HDL cholesterol, higher total cholesterol, medication use, obesity, hypertension, hyperglycemia, metabolic syndrome, etc.
The incidence of DN needs to be controlled to the barest minimum, as there is presently no cure for the disease; hence, the urgent need to investigate the risk factors known to be associated with it.","Project Purpose(s)
Disease Focused Research (diabetic neuropathy)
Educational","Scientific Approaches
The All of Us research study has a total population of about 605,000 participants aged 18 and above, who are resident in various parts of the United States. This includes data from about 340 sites across the United States and can be termed diverse due to the inclusion of more than 50% of racial and ethnic minorities, and about 80% of groups underrepresented in biomedical research.
An exploratory data analysis including histogram plots showing the proportion of people with DN aggregated by age, gender, and race/ethnicity will be carried out. It is equally important to understand how levels of physical activity change in relation to diabetic neuropathy, and this relationship will be visualized using bar plots. Furthermore, we will investigate the genomic data by DN status.
Using R statistical software, a logistic regression model will be used to explore these relationships.","Anticipated Findings
We hope to find a correlation between diabetic neuropathy and existing risk factors, such as higher hemoglobin levels, age, duration of diabetes, male sex, hypertension, BMI, LDL cholesterol, HDL cholesterol, total triglycerides, and low physical activity.
Since there has been no existent cure for diabetic neuropathy, our findings will form a basis to further solidify the evidence of association between the existing risk factors and DN and may identify more lifestyle and environmental factors responsible for this condition.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Christianah Jemiyo
- Other, University of North Dakota
Collaborators:
Parker Combs - Project Personnel, University of North Dakota
Junguk Hur - Mid-career Tenured Researcher, University of North Dakota"
Association of race with Hypertrophic Cardiomyopathy,"The association of race/ethnicity with phenotypic and clinical outcomes among patients with hypertrophic cardiomyopathy (HCM) in the All of Us Research program. The major risk factors are: Family history of cardiomyopathy, heart failure or sudden cardiac arrest, a disease or…","Scientific Questions Being Studied
The association of race/ethnicity with phenotypic and clinical outcomes among patients with hypertrophic cardiomyopathy (HCM) in the All of Us Research program. The major risk factors are: Family history of cardiomyopathy, heart failure or sudden cardiac arrest,  a disease or condition that can lead to cardiomyopathy, such as coronary heart disease, heart attack or a viral infection, Diabetes or other metabolic diseases, severe obesity, Long-term alcoholism
Long-term high blood pressure.","Project Purpose(s)
Disease Focused Research (Racial disparity in Hypertrophic cardiomyopathy (HCM))","Scientific Approaches
I will go traditional methods and then I have several interests regarding AI/ML research that addresses the health disparities affecting the minority population.","Anticipated Findings
Racial disparities may exist in terms of phenotypic and clinical outcomes.","Demographic Categories of Interest
Race / Ethnicity
Age","Data Set Used
Registered Tier","Research Team
Owner:
Azad Bhuiyan
- Mid-career Tenured Researcher, Jackson State University"
Risk Prediction Models Across Common Complex Diseases,"The aim of this research is to develop and validate models for predicting risks of common complex diseases, like cancers, heart disease and type-2 diabetes, and evaluate potential utility of such models for developing strategies for risk-based approach to disease…","Scientific Questions Being Studied
The aim of this research is to develop and validate models for predicting risks of common complex diseases, like cancers, heart disease and type-2 diabetes, and evaluate potential utility of such models for developing strategies for  risk-based approach to disease prevention through lifestyle modification, screening and medication. We will leverage the large size and diversity of All of US  study to develop and validate comprehensive multi-ethnic models that will incorporate information on sociodemographic indicators,  lifestyle factors, environmental exposures, family and medical history, biomarkers and whole genome genotyping and sequencing profiles of individuals. Integration of information across multiple domains of data is expected to lead to improved models for risk prediction and thus will lead to maximization of benefit and minimization harms and economic costs associated with various types of available interventions for disease prevention.","Project Purpose(s)
Population Health
Social / Behavioral
Methods Development
Ancestry","Scientific Approaches
We will be developing predictive models based on classical statistical methods as well as advanced machine learning algorithms. We will build ""cohorts"" based on individuals who are free of specific diseases of interest at the time to entry to All of Us.  We will then link information on ""baseline"" variables for these individuals to prospectively collected data on disease outcomes (e.g those captured through electronic medical records).   Disease-specific models will incorporate available information on corresponding  well established risk factors such as age, family history, smoking, BMI and alcohol consumption. In addition, when genetic data becomes available, the model will incorporate information on emerging polygenic risk scores from genome-wide association studies. Finally,  we will explore potential role of high-dimensional biomarkers, such as blood metabolites, on risk prediction beyond risk factors that are easy to ascertain and evaluated in more parsimonious models.","Anticipated Findings
Our study will lead to comprehensive multi-ethnic models for risk prediction models across a number of common chronic diseases. Using results from the study, we will further develop online risk calculators for potential clinical applications.","Demographic Categories of Interest
Race / Ethnicity
Age
Geography
Access to Care
Education Level
Income Level","Data Set Used
Registered Tier","Research Team
Owner:
Nilanjan Chatterjee
- Mid-career Tenured Researcher, Johns Hopkins University
Collaborators:
Wen Shi - Project Personnel, Johns Hopkins University"
"Social Support, Anxiety, Mood, Stress, and Loneliness in T1D Participants","This data contains valuable health information on participants with type 1 diabetes and has the potential to identify their levels of social support, mood, stress, and loneliness. I intend to describe the demographics of people with Type 1 Diabetes who…","Scientific Questions Being Studied
This data contains valuable health information on participants with type 1 diabetes and has the potential to identify their levels of social support, mood, stress, and loneliness. I intend to describe the demographics of people with Type 1 Diabetes who took part in the NIH All of Us surveys. The pool of adult Type 1 Diabetics surveyed is promising. The question I aim to answer is: Among people with type 1 diabetes surveyed in the NIH All of Us survey, what are their levels of social support, anxiety, mood, stress, and loneliness compared to general participants?","Project Purpose(s)
Disease Focused Research (type 1 diabetes mellitus)
Educational","Scientific Approaches
I will look specifically into the COPE survey and Social Determinants of Health study to see if the questions asked help to answer my question: Among people with type 1 diabetes surveyed in the NIH All of Us survey, what are their levels of social support, anxiety, mood, stress, and loneliness compared to general participants? I hope to see the same terminology surrounding these topics of mental health within these surveys. I will narrow or refine the terms I am looking for according to the questions asked within the All of Us surveys presented to Type 1 Diabetics.","Anticipated Findings
My hypothesis is that higher levels of social support, anxiety, mood, stress, and loneliness will be found among Type 1 Diabetic participants compared to the general population due to the stressors of managing chronic illness. My goal is to contribute to the analysis of the vast amount of data collected from the All of Us Research Program. In the Spring of 2024, I plan to present these findings at Washington State University’s Showcase for Undergraduate Research and Creative Activities(SURCA). In the future, I hope to take the research skills I learn into my nursing practice and continually use the expanding database to learn about the health of U.S. citizens.","Demographic Categories of Interest
Disability Status","Data Set Used
Controlled Tier","Research Team
Owner:
Grace Borchert
- Undergraduate Student, Washington State University"
Python Workshop 23,This is for educational purpose only. We will explore the data for patients with type 2 diabetes and work on the data with python.,"Scientific Questions Being Studied
This is for educational purpose only. We will explore the data for patients with type 2 diabetes and work on the data with python.","Project Purpose(s)
Educational","Scientific Approaches
We will use python programming to perform exploratory data analysis in the AllofUs Workbench. We will explore the relationship between race and cancer prevalence.","Anticipated Findings
This is for educational purpose. We may find the relationship between race and cancer prevalence.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Hongyan Xu
- Mid-career Tenured Researcher, Augusta University"
Type 2 Diabetes GWAS Demo,This notebook will be used to practice building cohort using big query and then run a GWAS analysis with Hail. The case study will focus on type 2 diabetes. The main purpose is learning the mentioned methods.,"Scientific Questions Being Studied
This notebook will be used to practice building cohort using big query and then run a GWAS analysis with Hail. The case study will focus on type 2 diabetes. The main purpose is learning the mentioned methods.","Project Purpose(s)
Educational","Scientific Approaches
Data will be selected using big query following Type 2 Diabetes algorithm on PheKB. Selected data will then be used for GWAS analysis with Hail on Google Cloud.","Anticipated Findings
Anticipated findings would be showing relevant SNPs associated with type 2 diabetes as the results of GWAS analysis. This case study is only to learn using big query and Hail.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Tam Tran
- Other, National Human Genome Research Institute (NIH - NHGRI)"
Wearable Device Study,"Wearable devices such as Fitbit and Apple Watch have been available for many years, tracking information such as steps, activity, heart rate, and sleep. While as patients and consumers we find this information useful in managing our general fitness, the…","Scientific Questions Being Studied
Wearable devices such as Fitbit and Apple Watch have been available for many years, tracking information such as steps, activity, heart rate, and sleep.  While as patients and consumers we find this information useful in managing our general fitness, the data captured by these devices may have associations with important medical conditions such as high blood pressure and high cholesterol.  In some cases, wearable device data can be uploaded to our personal physicians through patient portals such as MyChart, however it remains unclear how this information can and should be utilized by medical providers.  In this study, we hope to explore the associations between wearable device metrics, including steps, heart rate, activity, and sleep, with medical outcomes such as high blood pressure, high cholesterol, diabetes, and obesity.  Associations between wearable device data and diagnoses of coronary artery disease and cerebrovascular disease will also be explored.","Project Purpose(s)
Population Health
Other Purpose (Class project for a graduate course in Biomedical Data Analysis)","Scientific Approaches
We will be utilizing the following datasets from the All of Us Research Program: demographics, physical measurements (height, weight, waist circumference), EHR data (laboratory, diagnoses, vital signs), and of course wearable device data (heart rate, steps, sleep, and activity).  This will primarily be an exploratory data analysis to determine if the data is robust enough for more advanced predictive modeling.  We will utilize primarily descriptive statistics and regression through Python 3.11.","Anticipated Findings
We hope to identify useful associations between wearable device metrics, such as activity and sleep, and the onset of clinical conditions such as high blood pressure, high cholesterol, diabetes, obesity, coronary artery disease, and cerebrovascular disease.  Nevertheless, given the limitations of wearable devices, it's also possible that no relationships will be identified.  We hypothesize that individuals with higher levels of daily activity and sleep are less likely to develop these clinical conditions.  The preliminary results of this study could inform future studies to model individual risk based on the data recorded from personal wearable devices.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Jason Gillman
- Graduate Trainee, University of Texas Health Science Center, Houston"
