title,main_goal_and_aims,Questions,Purpose,Approaches,Findings,Categories,DataTier,Team
PTC Gene Link Between Alzheimers,The scientific question we are studying is the correlation between having the PTC mutation and developing Alzheimer’s later in life. We hypothesized that Individuals with the PTC mutation on the TAS2R38 gene will have a higher risk of developing Alzheimer’s…,"Scientific Questions Being Studied
The scientific question we are studying is the correlation between having the PTC mutation and developing Alzheimer’s later in life. We hypothesized that  Individuals with the PTC mutation on the TAS2R38 gene will have a higher risk of developing Alzheimer’s in the future than those who do not have the mutation.","Project Purpose(s)
Educational
Ancestry","Scientific Approaches
The scientific approaches we plan to use for our study include the analysis of genomic sequences and datasets.","Anticipated Findings
Individuals with the PTC mutation on the TAS2R38 gene will have a higher risk of developing Alzheimer’s in the future than those who do not have the mutation.","Demographic Categories of Interest
Race / Ethnicity
Age","Data Set Used
Controlled Tier","Research Team
Owner:
Jack Schwebel
- Undergraduate Student, Arizona State University
Collaborators:
Vishnu Sreenivas - Undergraduate Student, Arizona State University
Tiffany Thanh Tran Duong - Undergraduate Student, Arizona State University
Teona Savic - Undergraduate Student, Arizona State University
Kendall Christiansen  - Undergraduate Student, Arizona State University
Gloria Grama - Undergraduate Student, Arizona State University"
vaccine,"Because dementia or Alzheimer's first affects the part of the brain and gets worse over time. There's no cure for Alzheimer's, but there are treatments that may change disease progression. The study aims to analyze the relationship between flu vaccines…","Scientific Questions Being Studied
Because dementia or Alzheimer's first affects the part of the brain and gets worse over time. There's no cure for Alzheimer's, but there are treatments that may change disease progression. The study aims to analyze the relationship between flu vaccines and dementia.","Project Purpose(s)
Disease Focused Research (dementia)
Methods Development","Scientific Approaches
We are using the dataset with a time span of more than 5 years.
Time series analysis. Logistic regression. And survival analysis","Anticipated Findings
Annual flu vaccine would reduce the risk of Alzheimer's or not.
If the annual flu vaccine would reduce the risk of Alzheimer's. Then we would like to analyze whether any other anti-virus vaccine would reduce the risk of Alzheimer's.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Xingyue Huo
- Early Career Tenure-track Researcher, University of Utah"
Deep Learning Derived Phenotypes for Neuro-PASC,"We will develop models to predict the risk for neurological complications. In particular, we will use the numeric output that before the softmax in the final binary output as the risk of the predicted neuro-PASC or ADRD-PASC. In addition, we…","Scientific Questions Being Studied
We will develop models to predict the risk for neurological complications. In particular, we will use the numeric output that before the softmax in the final binary output as the risk of the predicted neuro-PASC or ADRD-PASC. In addition, we will also consider the predicted hazards, the output from the survival outcome predictions. Also, to maximize the information captured by our deep learning models, we will also use the neurons in the hidden layer as endophenotypes for neuro-PASC and ADRD-PASC. For all phenotypes, we will conduct single-phenotype GWAS association tests using linear mixed models.
Alzheimer’s disease and related dementia are already an important national priority and Neurological complications of PASC (neuro-PASC) are important as they are a major category of PASC. Finding the related genetic factors behind these two disease can be crucial in the management of  early detection.","Project Purpose(s)
Disease Focused Research (COVID-19 and Alzheimer's disease)","Scientific Approaches
Datasets: N3C is one of the richest data sources that include the electronic health records data for more than 5 million confirmed covid-19 patients from 74 sites
across the United States. All of Us is a unique source where we can access the genetic and clinical data for 100000 US patients and with higher representation for
minority groups.
Research Methods and Methods : We train a deep learning-based model on COVID-19 patients’ data available through the N3C initiative. As an outcome, the model will learn a phenotypic representation that consists of the patient's risk to develop post COVID complications, including neuropsychiatric complications Afterwards, we will transfer the model to the All of Us researcher platform and apply our model to create the phenotypic  representation for the 11,767 COVID-19 patients using their EHR data. Then, we will use the genotypic data for 3,653 Covid-19 patients who has both their whole genome sequencing (WGS) and EHR data for the GWAS study","Anticipated Findings
The goal is to bring breakthroughs in AI/ML for expedite discovery of the genetic basis of Alzheimer’s disease (AD). We expect to find associations between endophenotypes and SNPs related to Long Covid and Alzheimer's Disease.
The innovation of our project are as follows:
1. Using a transfer learning approach to leverage the large N3C data for phenotyping All of Us data is new.
2. We will be the first who leverage the All of Us platform to study the genetic factors for neuro-PASC and ADRD-PASC.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Laila Rasmy Bekhet
- Graduate Trainee, University of Texas Health Science Center, Houston
Hao Yan
- Graduate Trainee, University of Texas Health Science Center, Houston
Degui Zhi
- Mid-career Tenured Researcher, University of Texas Health Science Center, Houston"
Alzheimer's Disease Polygenic Risk Score,Alzheimer's disease is a common neurodegenerative disorder that is caused by a combination of genetic and environmental factors. Genetic predisposition variants identified in one population often are not associated with disease risk in another population. We specifically aim to improve…,"Scientific Questions Being Studied
Alzheimer's disease is a common neurodegenerative disorder that is caused by a combination of genetic and environmental factors. Genetic predisposition variants identified in one population often are not associated with disease risk in another population. We specifically aim to improve polygenic risk scores and disease stratification in diverse populations to improve Alzheimer's disease risk assessments for all populations. Unbiased polygenic risk scores that are applicable to all populations will improve healthcare outcomes for all individuals regardless of their genetic ancestry.","Project Purpose(s)
Disease Focused Research (Alzheimer's disease and related dementias)
Population Health
Social / Behavioral
Methods Development
Control Set
Ancestry
Ethical, Legal, and Social Implications (ELSI)","Scientific Approaches
We developed the Polygenic Risk Score Knowledgebase, which enables us to calculate polygenic risk scores based on all genome-wide association studies present in the GWAS Catalog. Importantly, we are then able to contextualize those scores to diverse populations to calculate risk percentiles. We hope to improve Alzheimer's disease polygenic risk scores across all populations by combining GWAS summary statistics and environmental factors that likely contribute to disease risk. We will also use available data through Alzheimer's Disease Research Centers including the University of Kentucky Alzheimer's Disease Research Center.","Anticipated Findings
We anticipate improve polygenic risk score calculations for Alzheimer's disease to make the scores less biased and contextualized for different populations. We anticipate that these scores will improv risk stratification for high risk individuals of all populations and enhance clinical trial screenings to better identify control populations from all backgrounds who have lower genetic risk for Alzheimer's disease. Improved clinical trial screenings will lead to better therapeutic development and could help develop a more generalized cure for Alzheimer's disease that can help all populations.","Demographic Categories of Interest
Race / Ethnicity
Age
Gender Identity
Sexual Orientation
Geography
Disability Status
Access to Care
Education Level
Income Level","Data Set Used
Controlled Tier","Research Team
Owner:
Justin Miller
- Early Career Tenure-track Researcher, University of Kentucky"
ALDH2,"Alcohol consumption is a risk factor for many chronic diseases, including some cancers, type 2 diabetes, and Alzheimer’s disease. Individuals with a specific variant of the aldehyde dehydrogenase 2 gene (ALDH2*2) are at higher risk of many of these diseases.…","Scientific Questions Being Studied
Alcohol consumption is a risk factor for many chronic diseases, including some cancers, type 2 diabetes, and Alzheimer’s disease. Individuals with a specific variant of the aldehyde dehydrogenase 2 gene (ALDH2*2) are at higher risk of many of these diseases. Given that ALDH2*2 is the most common single genetic variation in humans and that more than half of all American adults drink alcohol, an opportunity is present for targeted chronic disease risk reduction in a large number of Americans. However, in order to design effective public health strategies, such as targeted intervention programs, a better understanding of current alcohol consumption behaviors and associated factors, overall and stratified by ALDH2 genotype, is needed. This study aims to characterize the alcohol consumption behaviors among participants in the All of Us Research Program and examine factors that may be related to the behaviors, overall and by ALDH2 genotype.","Project Purpose(s)
Population Health
Social / Behavioral
Ancestry","Scientific Approaches
We will analyze data from the All of Us Research Program database regarding alcohol consumption behaviors, ALDH2 genotype (rs671), demographics, personal and family health history, socioeconomic factors, lifestyle factors, and social determinants of health. All participants with informative data for rs671 will be included in the study. These data sets will be from surveys, physical measurements, and the genomic data set. Statistical analyses will be done using R or python. We will examine relationships between these factors and alcohol consumption using Fisher’s exact test (categorical variables) and the Kruskal-Wallis test (continuous variables), overall and stratified by ALDH2 genotype and potentially other factors, for example, demographics.","Anticipated Findings
We hypothesize that alcohol consumption behaviors will be associated with factors including demographics, personal and family health history, socioeconomic factors,  lifestyle factors, and social determinants of health, with ALDH2 genotype and potentially other factors. While a limited number of U.S. studies among university students have shown that ALDH2*2 homozygotes tend to avoid alcohol, many ALDH2 heterozygotes do consume alcohol, albeit at lower levels. There have been no studies examining alcohol consumption behaviors by ALDH2 genotype conducted outside the university setting in the U.S. The All of Us Research Program presents a valuable source of data from study participants across the U.S. which would enable the study of alcohol consumption behaviors in the context of genomics.","Demographic Categories of Interest
Race / Ethnicity","Data Set Used
Controlled Tier","Research Team
Owner:
Danielle Forman
- Other, University of California, Irvine
Collaborators:
Manxi Yang - Graduate Trainee, University of California, Irvine
Jacqueline Kim - Other, University of California, Irvine
Hester Nguyen - Undergraduate Student, University of California, Irvine"
AD genetics,"We plan to use the All of US data to conduct GWAS and Polygenic Risk score Analyses(PRS) in Alzheimer’s disease (AD). Standard AD PRSs are derived from (i) common SNPs only, (ii) make no use of AD-relevant multi-omic data, and…","Scientific Questions Being Studied
We plan to use the All of US data to conduct GWAS and Polygenic Risk score Analyses(PRS) in Alzheimer’s disease (AD). Standard AD PRSs are derived from (i) common SNPs only, (ii) make no use of AD-relevant multi-omic data, and (iii) distil the effects of SNPs across the genome to a single number, resulting in a key loss of information about an individual’s genetic profile. In contrast, we will compute pathway PRSs that aggregate rare, structural and common AD risk variants.","Project Purpose(s)
Disease Focused Research (Alzheimer's disease)
Population Health
Methods Development
Control Set
Ancestry","Scientific Approaches
We will be using the genetic data, and phenotype data from the Survey information including self-report and family health history about dementia. Related disease phenotype and clinical risk factors such as memory loss, CVD, diabetes and lifestyle will also be investigated in the analyses. We will use PLINK2 to perform a whole genome association analysis including the common and rare varaints on dementia/ AD case-control status. PRSice will be used to calculate genome-wide PRS and set-based PRS. Further regression and survival analyses will be ran in R.","Anticipated Findings
Our AD-tailored, pathway-based PRSs may enable stratification of AD patients into more homogeneous sub-types and uncover novel drug targets for treating AD patients of the corresponding sub-types.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
HEI MAN WU
- Research Fellow, Icahn School of Medicine at Mount Sinai"
Precision and Diversity in Alzheimer's Disease and Dementia,"Alzheimer's Disease (AD) is a progressive neurological disorder and the most common cause of dementia. Genetic research has greatly increased our knowledge for the genetic basis of this disease, however despite this, we have made little headway in the discovery…","Scientific Questions Being Studied
Alzheimer's Disease (AD) is a progressive neurological disorder and the most common cause of dementia. Genetic research has greatly increased our knowledge for the genetic basis of this disease, however despite this, we have made little headway in the discovery of disease modifying or preventative therapeutics. Additionally, genetic research for AD, as well as other diseases, is dominated by those of European ancestry. To address these issues, we are focussing on 2 scientific questions.
1. Are there genetic modifiers that affect risk for developing AD in carriers of the APOE e4 genotype? Having just one copy of the APOE e4 genotype greatly increases the risk for developing AD, however, many people possess two copies of the APOE e4 genotype and never develop AD.
2. What variants affect AD risk for non-European populations? Leveraging different LD patterns, we can increase the power to detect additional risk variants.","Project Purpose(s)
Disease Focused Research (Alzheimer's Disease and Dementia)","Scientific Approaches
Our plan to address these 2 questions is through a series of meta-analyses and follow-up work. The plan for question 1 is to perform a Genome-Wide Association Study of AD in APOE e4 carriers only. We will use the AllofUs genetic datasets as well as the demographics age, sex, and AD disease status. We will use Plink software to carry out this analysis. We will then meta-analyze these results with summary statistics from other AD cohorts. Follow-up will include FUMA and gene burden tests to further investigate any potential findings. The plan for question 2 is to perform a Trans-Ancestry Meta Analysis to nominate new risk variants. We will use Plink to perform GWAS is populations that have been defined by genetic ancestry, and then will use MR-MEGA software to meta-analyze the summary statistics in order to nominate new risk variants that may have different effects on disease risk in different ancestry populations.","Anticipated Findings
The anticipated findings are two-fold: the first is to nominate genetic variants that effect AD risk in APOE e4 carriers. This is one of many important steps on the journey to precision medicine. It is unlikely that we will find a therapeutic that works for all types of AD and dementia. Instead, we must focus on specific types of disease. By discovering additional genetic modifiers of risk (why do some APOE e4 carriers not get AD?) we can potentially nominate new targets that have a better chance at disease modification. Second, we need to make an active effort as a research community to include non-European populations in genetic research. Much less is known about the genetic basis of AD in non-European populations. We aim to nominate new AD risk variants that are present in multiple and different populations so that we can increase our knowledge and treatment of those populations.","Demographic Categories of Interest
Race / Ethnicity
Age","Data Set Used
Controlled Tier","Research Team
Owner:
Hampton Leonard
- Graduate Trainee, National Institute on Aging (NIH - NIA)
Collaborators:
Mary Makarious - Graduate Trainee, National Institute on Aging (NIH - NIA)"
AD,"We plan to use the All of US data to conduct GWAS and Polygenic Risk score Analyses(PRS) in Alzheimer’s disease (AD). Standard AD PRSs are derived from (i) common SNPs only, (ii) make no use of AD-relevant multi-omic data, and…","Scientific Questions Being Studied
We plan to use the All of US data to conduct GWAS and Polygenic Risk score Analyses(PRS) in Alzheimer’s disease (AD). Standard AD PRSs are derived from (i) common SNPs only, (ii) make no use of AD-relevant multi-omic data, and (iii) distil the effects of SNPs across the genome to a single number, resulting in a key loss of information about an individual’s genetic profile. In contrast, we will compute pathway PRSs that aggregate rare, structural and common AD risk variants.","Project Purpose(s)
Disease Focused Research (Alzheimer's disease)
Population Health
Methods Development
Control Set
Ancestry","Scientific Approaches
We will be using the genetic data, and phenotype data from the Survey information including self-report and family health history about dementia. Related disease phenotype and clinical risk factors such as memory loss, CVD, diabetes and lifestyle will also be investigated in the analyses. We will use PLINK2 to perform a whole genome association analysis including the common and rare varaints on dementia/ AD case-control status. PRSice will be used to calculate genome-wide PRS and set-based PRS. Further regression and survival analyses will be ran in R.","Anticipated Findings
Our AD-tailored, pathway-based PRSs may enable stratification of AD patients into more homogeneous sub-types and uncover novel drug targets for treating AD patients of the corresponding sub-types.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
HEI MAN WU
- Research Fellow, Icahn School of Medicine at Mount Sinai"
Oral Health and Dementia,"Alzheimer's disease and related dementias (ADRD) is irreversible, progressive brain disease that affects 5.7 million Americans. It is the sixth leading cause of death among all adults and the fifth leading cause of death for those aged 65 or older.…","Scientific Questions Being Studied
Alzheimer's disease and related dementias (ADRD) is irreversible, progressive brain disease that affects 5.7 million Americans. It is the sixth leading cause of death among all adults and the fifth leading cause of death for those aged 65 or older. ADRD is devastating for individuals and families financially and emotionally. Identifying both individual and combined risk factors of ADRD and evaluating the impact of comorbidities on cognitive impairment is essential to improve cognitive health of older adults. Diabetes and poor oral health are common among older adults and both are risk factors for ADRD.","Project Purpose(s)
Population Health","Scientific Approaches
The proposed study is the first to examine the joint effect (additive or interactions) of both DM and poor oral health on ADRD and mortality, and the pathways from the co-occurrence to the onset of ADRD and mortality. Specific aims are: Aim 1: To examine the relationship between the co-occurrence of DM and poor oral health and the incidence of ADRD using a propensity matched sample within the study period. Aim 2: To examine the association between the co-occurrence of DM and poor oral health and the age of first diagnosis of ADRD among persons who developed ADRD during the study period. Aim 3: To test the pathways from the co-occurrence of DM and poor oral health to the onset of ADRD by examining the mediation effect of key mediating variables (i.e., CVD and stroke developed after baseline).","Anticipated Findings
The proposed study is the first to examine the effect of the co-occurrence of DM and poor oral health on ADRD and mortality, using large national samples. The proposed study will contribute to a better understanding of the risk profile of ADRD by providing important empirical evidence on the combined risk of both DM and oral health for ADRD. Further, it may identify modifiable factors that can serve as targets to reduce the risk of ADRD. The findings will have important implications for clinical practice and policy initiatives for integrating primary care and dental care.","Demographic Categories of Interest
Race / Ethnicity
Age
Sex at Birth
Gender Identity
Sexual Orientation
Geography
Disability Status
Access to Care
Education Level
Income Level","Data Set Used
Controlled Tier","Research Team
Owner:
Yaolin Pei
- Research Fellow, New York University"
Deep Learning Derived Phenotypes for Alzheimer's Disease,"We will develop models to predict the risk for neurological complications. In particular, we will use the numeric output that before the softmax in the final binary output as the risk of the predicted neuro-PASC or ADRD-PASC. In addition, we…","Scientific Questions Being Studied
We will develop models to predict the risk for neurological complications. In particular, we will use the numeric output that before the softmax in the final binary output as the risk of the predicted neuro-PASC or ADRD-PASC. In addition, we will also consider the predicted hazards, the output from the survival outcome predictions. Also, to maximize the information captured by our deep learning models, we will also use the neurons in the hidden layer as endophenotypes for neuro-PASC and ADRD-PASC. For all phenotypes, we will conduct single-phenotype GWAS association tests using linear mixed models.
Alzheimer’s disease and related dementia are already an important national priority and Neurological complications of PASC (neuro-PASC) are important as they are a major category of PASC. Finding the related genetic factors behind these two disease can be crucial in the management of  early detection.","Project Purpose(s)
Disease Focused Research (COVID-19 and Alzheimer's disease)","Scientific Approaches
Datasets: N3C is one of the richest data sources that include the electronic health records data for more than 5 million confirmed covid-19 patients from 74 sites
across the United States. All of Us is a unique source where we can access the genetic and clinical data for 100000 US patients and with higher representation for
minority groups.
Research Methods and Methods : We train a deep learning-based model on COVID-19 patients’ data available through the N3C initiative. As an outcome, the model will learn a phenotypic representation that consists of the patient's risk to develop post COVID complications, including neuropsychiatric complications Afterwards, we will transfer the model to the All of Us researcher platform and apply our model to create the phenotypic  representation for the 11,767 COVID-19 patients using their EHR data. Then, we will use the genotypic data for 3,653 Covid-19 patients who has both their whole genome sequencing (WGS) and EHR data for the GWAS study","Anticipated Findings
The goal is to bring breakthroughs in AI/ML for expedite discovery of the genetic basis of Alzheimer’s disease (AD). We expect to find associations between endophenotypes and SNPs related to Long Covid and Alzheimer's Disease.
The innovation of our project are as follows:
1. Using a transfer learning approach to leverage the large N3C data for phenotyping All of Us data is new.
2. We will be the first who leverage the All of Us platform to study the genetic factors for neuro-PASC and ADRD-PASC.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Laila Rasmy Bekhet
- Graduate Trainee, University of Texas Health Science Center, Houston
Hao Yan
- Graduate Trainee, University of Texas Health Science Center, Houston
Degui Zhi
- Mid-career Tenured Researcher, University of Texas Health Science Center, Houston"
SM APOE,"Variants in the Apolipoprotein E (APOE) have been shown to have differential risk for conditions such as Alzheimer's disease and cardiovascular disease. This workspace will assess the feasibility of a large APOE association study by summarizing the APOE genotypes, hypercholesterolemia…","Scientific Questions Being Studied
Variants in the Apolipoprotein E (APOE) have been shown to have differential risk for conditions such as Alzheimer's disease and cardiovascular disease. This workspace will assess the feasibility of a large APOE association study by summarizing the APOE genotypes, hypercholesterolemia and demographics.","Project Purpose(s)
Educational
Ancestry","Scientific Approaches
The two rsIDs for APOE genotyping (rs429358 and rs7412) will be extracted from AllOfUs Hail tables. Data will be summarized into the defined APOE genotypes (ε2, ε3, ε4) and associated with hypercholesterolemia status. Hypercholesterolemia will be defined by the SNOMED code ""E78.0 - Pure hypercholesterolemia"". Summary statistics for APOE association will be stratified by age, sex and declared race/ethnicity.","Anticipated Findings
The study hopes to find similar statics as has been found in the UKBiobank cohort, with the addition of higher diversity. The summary statistics of these findings will be used as preliminary data to propose a larger cohort study.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Sevda Molani
- Research Fellow, Institute for Systems Biology"
Duplicate of Alzheimer's drug repurposing validation,"Alzheimer’s disease (AD) is the most common cause of dementia in the elderly population; however, limited treatment options currently exist. This study seeks to clinically validate drug repurposing candidates for Alzheimer's disease.","Scientific Questions Being Studied
Alzheimer’s disease (AD) is the most common cause of dementia in the elderly population; however, limited treatment options currently exist. This study seeks to clinically validate drug repurposing candidates for Alzheimer's disease.","Project Purpose(s)
Disease Focused Research (Alzheimer's disease)
Methods Development","Scientific Approaches
This study will use a retrospective cohort study design to compare prevalence of Alzheimer's disease in patients with and without exposure to drug repurposing candidates.","Anticipated Findings
Successfully validated repurposing candidates will represent high-priority drugs for further investigation in clinical trials.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Monika Grabowska
- Graduate Trainee, Vanderbilt University"
Alzheimer's Disease,Are blood traits such as neutrophil to lymphocyte ratio associated with Alzheimer's Disease? Neutrophil to lymphocyte ratio has been shown to be associated with Alzheimer's Disease but it is not known whether this association will replicate in the All of…,"Scientific Questions Being Studied
Are blood traits such as neutrophil to lymphocyte ratio associated with Alzheimer's Disease? Neutrophil to lymphocyte ratio has been shown to be associated with Alzheimer's Disease but it is not known whether this association will replicate in the All of Us dataset.","Project Purpose(s)
Disease Focused Research (Alzheimer's disease)","Scientific Approaches
The main approach will use a cox proportional hazards model while adjusted for covariates such as age and sex.","Anticipated Findings
Based on the previous literature, it is anticipated that neutrophil to lymphocyte ratio will be associated with Alzheimer's Disease in the All of Us cohort. These findings may allow for a better understanding of Alzheimer's Disease.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Emily Drzymalla
- Other, University of North Carolina, Chapel Hill
Collaborators:
Bjoernar Tuftin - Project Personnel, University of North Carolina, Chapel Hill
Micah Hysong - Graduate Trainee, University of North Carolina, Chapel Hill"
Testing for Pilot Data,"Alzheimer's disease, the major symptom of which is cognitive decline, is sometimes referred to as ""Type 3 diabetes."" There is much evidence to associate issues with blood sugar with vascular disease and cognitive decline. However, Alzheimer's is not the only…","Scientific Questions Being Studied
Alzheimer's disease, the major symptom of which is cognitive decline, is sometimes referred to as ""Type 3 diabetes."" There is much evidence to associate issues with blood sugar with vascular disease and cognitive decline.  However, Alzheimer's is not the only condition that leads to cognitive decline and diabetes is not the only condition that has blood sugar issues.  Studying these associations in a larger population will hopefully give mechanistic and preventative links.","Project Purpose(s)
Disease Focused Research (Glucose measures and cognitive decline)","Scientific Approaches
How do blood sugar issues contribute to cognitive decline? I will look at negative controls as well as people with PCOS and Type 1 and Type 2 Diabetes in a stratified analysis.  This will include both traditional statistics/group comparisons as well as unsupervised analysis.","Anticipated Findings
The unsupervised clustering analysis based on blood glucose measures is expected to differentiate between people with and without cognitive decline.  It is expected that these will not be perfectly associated with disease categories and there will be considerable overlap.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Raha Dastgheyb
- Early Career Tenure-track Researcher, Johns Hopkins University"
Alzheimer’s Disease and the Blood Brain Barrier,The scientific questions we are intending to study are finding relationships between the APOE4 gene and Alzheimer's. We will be interested in seeing other factors that contribute to the diagnosis/progression of Alzheimer's disease. This will be important in understanding more…,"Scientific Questions Being Studied
The scientific questions we are intending to study are finding relationships between the APOE4 gene and Alzheimer's. We will be interested in seeing other factors that contribute to the diagnosis/progression of Alzheimer's disease. This will be important in understanding more about Alzheimer's disease and seeing if there are any potential preventative methods that can halt the disease.","Project Purpose(s)
Disease Focused Research (Alzheimer's disease)","Scientific Approaches
The scientific approach we plan on doing is using data analysis on datasets to see if there is any correlations. We will be using linear regression to compare different variables with people who have Alzheimer's disease.","Anticipated Findings
Anticipated findings that we hope to find is any relationship between alzheimer's disease and other factors in the blood brain barrier. These findings will contribute to alzheimer's disease research allowing for medical scientist to find potential therapies.","Demographic Categories of Interest
Race / Ethnicity
Age","Data Set Used
Controlled Tier","Research Team
Owner:
Gerardo Rodriguez
- Undergraduate Student, Arizona State University"
Alzheimer's Disease and the Blood Brain Barrier,The scientific questions we are intending to study are finding relationships between the APOE4 gene and Alzheimer's. We will be interested in seeing other factors that contribute to the diagnosis/progression of Alzheimer's disease. This will be important in understanding more…,"Scientific Questions Being Studied
The scientific questions we are intending to study are finding relationships between the APOE4 gene and Alzheimer's. We will be interested in seeing other factors that contribute to the diagnosis/progression of Alzheimer's disease. This will be important in understanding more about Alzheimer's disease and seeing if there are any potential preventative methods that can halt the disease.","Project Purpose(s)
Disease Focused Research (Alzheimer's disease)","Scientific Approaches
The scientific approach we plan on doing is using data analysis on datasets to see if there is any correlations. We will be using linear regression to compare different variables with people who have Alzheimer's disease.","Anticipated Findings
Anticipated findings that we hope to find is any relationship between alzheimer's disease and other factors in the blood brain barrier. These findings will contribute to alzheimer's disease research allowing for medical scientist to find potential therapies.","Demographic Categories of Interest
Race / Ethnicity
Age","Data Set Used
Controlled Tier","Research Team
Owner:
Gerardo Rodriguez
- Undergraduate Student, Arizona State University"
Metformin and Cognitive Decline,We intend to explore the data to determine the feasibility of a study examining the potentially neuroprotective effects of metformin use in regards to lowering risk for vascular dementia and Alzheimer's disease.,"Scientific Questions Being Studied
We intend to explore the data to determine the feasibility of a study examining the potentially neuroprotective effects of metformin use in regards to lowering risk for vascular dementia and Alzheimer's disease.","Project Purpose(s)
Population Health","Scientific Approaches
We intend to explore the registered tier dataset, formulate a hypothesis, and test our hypothesis using a variety of statistical methods.","Anticipated Findings
We anticipate that long-term metformin use may lower the risk for the development of vascular dementia or Alzheimer's disease in patients with Type 2 diabetes compared to controls, and possibly compared to other patients with type 2 diabetes which is well-controlled using other medications.","Demographic Categories of Interest
Race / Ethnicity
Age
Access to Care
Education Level
Income Level","Data Set Used
Registered Tier","Research Team
Owner:
Lauren Ray
- Graduate Trainee, University of the Incarnate Word
Liam Campbell
- Graduate Trainee, University of the Incarnate Word"
Admixture and AD risk,"The heritability of Alzheimer’s disease (AD) is estimated between 60-80%, indicating a strong genetic component to susceptibility to AD; which differs between ancestral populations. Although genetic ancestry has been shown to modify an individual’s risk for AD, the majority of…","Scientific Questions Being Studied
The heritability of Alzheimer’s disease (AD) is estimated between 60-80%, indicating a strong genetic component to susceptibility to AD; which differs between ancestral populations. Although genetic ancestry has been shown to modify an individual’s risk for AD, the majority of genome-wide association studies and models for the calculation of a polygenic risk score have utilized data derived from populations with mostly European ancestry. Furthermore, a well-defined model of an ancestry-informed PRS has yet to be established in admixed populations. We aim to utilize All of Us Research Program data along with data from other studies such as the NIH AD sequencing project to build improved models of AD risk in admixed populations. We hypothesize that an ancestry-informed model for polygenic risk will provide a more accurate representation of AD risk in individuals with admixed genetic ancestry, compared to models that have been built off homogenous ancestral populations.","Project Purpose(s)
Disease Focused Research (Alzheimer's disease and related dementias )
Population Health
Methods Development
Ancestry","Scientific Approaches
Alongside data from other studies, we will use genetic data from the All of Us Research program to evaluate the local ancestry of known genetic risk factors of AD to determine whether risk models in admixed populations improve with the addition of ancestry information. This will be done by mapping local ancestry of known genetic risk factors of AD as well as global (genomic average) proportions of genetic ancestry across the genomes of the participants. We will then leverage AD diagnosis against the composition of local ancestry proportions. These data will be used to build the framework of an ancestry-informed PRS model. We will then employ a meta-analysis framework that has utility in both multiethnic and ethnic-specific analysis utilizing fixed or random effects models and assess phenotypic heterogeneity through Cochran's Q test when comparing prediction accuracy within and across self-identified racial or ethnic categories.","Anticipated Findings
We expect ancestry specific genetic modifiers of AD risk between populations, with risk further modified by proportions of local ancestry spread across the genomes of admixed individuals. Furthermore, we predict that the local ancestry of known genetic modifiers of AD risk differentially influences AD risk when considering global proportions of genetic ancestry as well as non-genetic risk factors of AD such as diabetes, cardiovascular disease, and social determinants of health. We also predict these data can be leveraged to build an ancestry specific polygenic risk model. We will publish these findings and share the weights used to develop the score (which can be performed in a privacy-preserving fashion) to ensure other parties can leverage our insights and improve biomedical research across AD.","Demographic Categories of Interest
Race / Ethnicity
Age
Sex at Birth
Gender Identity
Sexual Orientation
Geography
Disability Status
Access to Care
Education Level
Income Level","Data Set Used
Controlled Tier","Research Team
Owner:
Esteban  Lucero
- Research Fellow, University of Colorado, Denver"
Alzheimer's Disease and APOE4,The scientific questions we are intending to study are finding relationships between the APOE4 gene and Alzheimer's. We will be interested in seeing other factors that contribute to the diagnosis/progression of Alzheimer's disease. This will be important in understanding more…,"Scientific Questions Being Studied
The scientific questions we are intending to study are finding relationships between the APOE4 gene and Alzheimer's. We will be interested in seeing other factors that contribute to the diagnosis/progression of Alzheimer's disease. This will be important in understanding more about Alzheimer's disease and seeing if there are any potential preventative methods that can halt the disease.","Project Purpose(s)
Disease Focused Research (Alzheimer's disease)","Scientific Approaches
The scientific approach we plan on doing is using data analysis on datasets to see if there is any correlations. We will be using linear regression to compare different variables with people who have Alzheimer's disease.","Anticipated Findings
Anticipated findings that we hope to find is any relationship between alzheimer's disease and other factors in the blood brain barrier. These findings will contribute to alzheimer's disease research allowing for medical scientist to find potential therapies.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Gerardo Rodriguez
- Undergraduate Student, Arizona State University"
