title,main_goal_and_aims,Questions,Purpose,Approaches,Findings,Categories,DataTier,Team
DM+osteoporosis,"What is the prevalence of dementia in patients with Ankylosing Spondylitis, and what are the potential mechanisms behind the association?","Scientific Questions Being Studied
What is the prevalence of dementia in patients with Ankylosing Spondylitis, and what are the potential mechanisms behind the association?","Project Purpose(s)
Disease Focused Research (ankylosing spondylitis)","Scientific Approaches
The scientific approach could include a retrospective cohort study using health databases to identify AS patients and track the incidence of dementia. Statistical methods like logistic regression could be used to analyze the data, adjusting for potential confounders. Tools could include data analysis software such as R or Python.","Anticipated Findings
Anticipated findings might reveal a higher prevalence of diabetes in AS patients compared to the general population. Such results could contribute to the understanding of the metabolic processes involved in AS and dementia, potentially leading to targeted therapies or preventive measures for at-risk populations.","Demographic Categories of Interest
Race / Ethnicity
Age
Sex at Birth
Gender Identity
Sexual Orientation
Geography
Disability Status
Access to Care
Education Level
Income Level","Data Set Used
Controlled Tier","Research Team
Owner:
Chenyu Huang
- Graduate Trainee, University of California, Irvine"
ADRD Exploration,"Alzheimer’s disease (AD) is a degenerative brain disease which affects about 5.7 million Americans, and the number will grow to about 13.8 million by mid-century. AD and related dementia (ADRD) is a multifactorial and heterogeneous disorder that is driven by…","Scientific Questions Being Studied
Alzheimer’s disease (AD) is a degenerative brain disease which affects about 5.7 million Americans, and the number will grow to about 13.8 million by mid-century. AD and related dementia (ADRD) is a multifactorial and heterogeneous disorder that is driven by a constellation of genetic and environmental risk and protective factors.","Project Purpose(s)
Disease Focused Research (Alzheimer's disease)","Scientific Approaches
Cohort Study and Genetic Analysis","Anticipated Findings
This project will provide practice-based evidence to improve our understanding of the use of selected medications in people with ADRD. And the relationship between ADRD population and gene APOE.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Yu Hou
- Early Career Tenure-track Researcher, University of Minnesota"
Fitbit investigation,"We are interested in the link between sleep health and neurodegenerative diseases like Alzheimer's disease and related dementias (ADRD) and Parkinson's disease (PD). While polysomnography (PSG; the traditional in-lab sleep study) is generally considered the ""gold-standard"" of sleep measurement, in-lab…","Scientific Questions Being Studied
We are interested in the link between sleep health and neurodegenerative diseases like Alzheimer's disease and related dementias (ADRD) and Parkinson's disease (PD). While polysomnography (PSG; the traditional in-lab sleep study) is generally considered the ""gold-standard"" of sleep measurement, in-lab sleep measurement can have high costs, be time-consuming and labor-intensive, and may not always reflect in-home sleep habits. The All of Us dataset provides a valuable opportunity to investigate in-home sleep measurement using wearable technology (Fitbit). This allows investigators like ourselves to examine real-world sleep health in a large, diverse cohort of individuals. By doing so, we hope to add to the current understanding of how sleep health relates to neurodegenerative diseases, and how this link may differ across populations.","Project Purpose(s)
Population Health","Scientific Approaches
We plan to use the Fitbit data in order to investigate sleep health/sleep habits in the cohort. We will also be using EHR data in order to examine prevalence and incidence of diseases, with a particular focus on neurodegenerative diseases. We will also be using demographic data with the goal of understanding the cohort and of identifying differences between populations in the link between sleep and neurodegeneration. We will likely be testing for associations between Fitbit-measured sleep health and neurodegenerative disease prevalence and incidence.","Anticipated Findings
A large body of research has identified a link between sleep disturbances and neurodegenerative disease. We anticipate that this link will be present in the All of Us cohort in some capacity. However, it is unclear whether this connection will differ between populations. Our findings will (1) add to the current understanding of the link between sleep health and neurodegeneration, possibly contributing to the development of novel screening and risk prediction methods, and (2) will demonstrate the power of wearable technology in revolutionizing sleep measurement and sleep research.","Demographic Categories of Interest
Race / Ethnicity
Age","Data Set Used
Controlled Tier","Research Team
Owner:
Sasha Milton
- Project Personnel, University of California, San Francisco"
NDD-NDG0,"We are investigating whether persons with neurodevelopmental disorders (autism, ADHD, intellectual disability) may be at greater risk for neurodegenerative disorders (Alzheimer's disease or related dementias, Parkinson's disease, ALS).","Scientific Questions Being Studied
We are investigating whether persons with neurodevelopmental disorders (autism, ADHD, intellectual disability) may be at greater risk for neurodegenerative disorders (Alzheimer's disease or related dementias, Parkinson's disease, ALS).","Project Purpose(s)
Disease Focused Research (Neurodegenerative disorders)","Scientific Approaches
We will utilize a case-control study design to investigate the association of neurodevelopmental disorders with neurodegenerative disorders.","Anticipated Findings
We will describe the associations of neurodevelopmental disorders with neurodegenerative disorders. These associations have been not well-studied, and thus our findings will meaningfully contribute to the existing body of knowledge.","Demographic Categories of Interest
Age
Disability Status","Data Set Used
Registered Tier","Research Team
Owner:
Brian Lee
- Mid-career Tenured Researcher, Drexel University"
Pascoal Lab,The specific scientific questions we intend to study are: 1. Can we predict the onset of Alzheimer’s Disease and related dementias (ADRD) using machine learning methods applied to electronic health records (EHRs)? 2. What are the major risk factors contributing…,"Scientific Questions Being Studied
The specific scientific questions we intend to study are:
1.	Can we predict the onset of Alzheimer’s Disease and related dementias (ADRD) using machine learning methods applied to electronic health records (EHRs)?
2.	What are the major risk factors contributing to the development of ADRD?
3.	Are there identifiable subtypes of ADRD based on cognitive and neuropsychiatric symptoms, and what are their distinct features?
4.	How do different subtypes of ADRD progress in terms of disease trajectory, and what is the comparative decline among these subtypes?
5.	Can a software tool be developed to predict ADRD and assist clinicians in identifying high-risk patients, improving care and outcomes?
The importance of these questions lies in the potential for early detection and intervention in ADRD, which could significantly alter the disease's impact on patients and the healthcare system.","Project Purpose(s)
Disease Focused Research (Alzheimer's disease)","Scientific Approaches
We will apply machine learning to electronic health records (EHRs) for early prediction of Alzheimer's Disease and related dementias (ADRD), identifying risk factors and subtypes, analyzing disease trajectories, and developing a predictive tool for clinical use.
Datasets: Longitudinal EHR data encompassing demographics, diagnostics, lab results, medications, and clinical notes.
Methods:
•	Predictive Modeling: We'll use algorithms like random forests and neural networks for predicting ADRD onset.
•	Feature Importance: To pinpoint risk factors, methods such as permutation importance will be applied.
•	Clustering: Algorithms like k-means will classify subtypes based on symptoms.
•	Trajectory Analysis: Comparative analysis of cognitive decline across subtypes using time-series methods.
Tools:
•	Data Processing: Python and R.
•	ML Frameworks: scikit-learn, TensorFlow, PyTorch.
•	Visualization: Matplotlib, Seaborn, PowerBI.
•	Software Development: Python.","Anticipated Findings
The anticipated findings from the study include:
1. A set of predictive markers for ADRD onset derived from EHRs.
2. Identification of major risk factors for ADRD.
3. Distinct subtypes of ADRD based on cognitive and neuropsychiatric symptoms.
4. Differential progression trajectories for each ADRD subtype.
5. A validated software tool that predicts ADRD risk and aids clinical decision-making.
These findings could contribute to the field by:
1. Enhancing early detection capabilities for ADRD, potentially leading to earlier interventions.
2. Providing a deeper understanding of the risk factors, which could inform preventative strategies.
3. Revealing the heterogeneity within ADRD, allowing for more personalized treatment approaches.
4. Offering insights into the progression of ADRD, aiding in the prediction of patient needs.
5. Delivering a practical tool for healthcare professionals, integrating data-driven insights directly into clinical workflows, which may improve patient outcomes.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Tharick Pascoal
- Early Career Tenure-track Researcher, University of Pittsburgh"
AD Genomics,Exploring the association between carotid atherosclerosis and increased risk of Alzheimer's and Non Alzheimer's Dementia,"Scientific Questions Being Studied
Exploring the association between carotid atherosclerosis and increased risk of  Alzheimer's and Non Alzheimer's Dementia","Project Purpose(s)
Disease Focused Research (Alzheimer's Disease)","Scientific Approaches
Summary statistics (mean +- SD) will be presented for demographic characteristics, overall and stratified by ECAD category. Logistic regression analysis will be used to examine  the association between Alzheimer's  / non-Alzheimer's dementia; we will fit both crude models and models adjusted for covariates (determined based on literature). OR(95% CI) will be reported for all models.
Dataset descriptions: [to be added]","Anticipated Findings
There is growing awareness that extracranial carotid atherosclerosis disease (ECAD) is associated with Alzheimer’s disease and other dementias risk. Despite this, clinical management of ECAD does not involve risk stratification or modification for ADRD. We hope to explore this further.","Demographic Categories of Interest
Age","Data Set Used
Controlled Tier","Research Team
Owner:
Cris Escareno
- Project Personnel, University of Arizona"
Summary Statistics_ ECAD V1,We aim to explore the association between extra cranial carotid artery disease and Alzheimer's dementia,"Scientific Questions Being Studied
We aim to explore the association between extra cranial carotid artery disease and Alzheimer's dementia","Project Purpose(s)
Disease Focused Research (Alzheimer's disease)","Scientific Approaches
We will run descriptive statistics, regression Models using R and R studio to better understand the association.","Anticipated Findings
Extracranial carotid artery disease is associated with development of Alzheimer's Dementia.
If an association exists, ECAD could be treated for AD.","Demographic Categories of Interest
Age","Data Set Used
Registered Tier","Research Team
Owner:
Cris Escareno
- Project Personnel, University of Arizona"
Supercentenarian Sequencing,"Advancements in medicine and health sciences are allowing us to live longer than ever. However, as we age to such great lengths, humans become increasingly susceptible to age-related diseases like diabetes, cardiovascular disease, and dementia. These diseases can significantly reduce…","Scientific Questions Being Studied
Advancements in medicine and health sciences are allowing us to live longer than ever. However, as we age to such great lengths, humans become increasingly susceptible to age-related diseases like diabetes, cardiovascular disease, and dementia. These diseases can significantly reduce quality of life and many prove to be fatal. Certain individuals, however, can live to ages over 110 without ever developing these diseases or developing them much later in life. This ""supercentenarian"" demographic is arguably the best gold standard we have in humans for healthy aging. While lifestyle choices likely play a roll, we want to investigate if there are genetic reasons that may explain the resiliency to age-related diseases and the increased longevity seen in supercentenarians.","Project Purpose(s)
Disease Focused Research (Aging-Related Diseases)
Ancestry","Scientific Approaches
We will use whole genome sequencing data from individuals 110+ years old to determine if there are genomic patterns that are conserved in supercentenarians. The Li Lab here at UC Irvine uses a variety of computational methods to find different types of genomic patterns in an unbiased manner. With the results from these tools we can then ask further questions about these genomic patterns: Where are these patterns located? What genes are affected by them? What biological processes are affected and could they explain supercentenarian resiliency to age-related diseases?","Anticipated Findings
If we do find conserved genomic patterns, and we are able to identify genes and biological processes that might explain supercentenarian longevity, it could greatly advance our understanding of healthy human aging. Also, if we can find genetic reasons that explain why supercentenarians avoid aging-related diseases, we may even be able to identify therapeutic targets and treatments for these diseases.","Demographic Categories of Interest
Age","Data Set Used
Controlled Tier","Research Team
Owner:
Nima Shajarian
- Graduate Trainee, University of California, Irvine"
Searching known Alzheimer's disease causing genes,"We will screen known disease causing Alzheimer's disease genes, including APP, PSEN1 and PSEN2. We will create three cohorts including individuals with Alzheimer's disease, dementia and controls with no neurological disease history. We aim to replicate known associations and find…","Scientific Questions Being Studied
We will screen known disease causing Alzheimer's disease genes, including APP, PSEN1 and PSEN2. We will create three cohorts including individuals with Alzheimer's disease, dementia and controls with no neurological disease history. We aim to replicate known associations and find novel variant in these genes.","Project Purpose(s)
Disease Focused Research (Alzheimer's disease, dementia)
Ancestry","Scientific Approaches
We will use annotated VCF files to look for our genes of interest. We will create three cohorts including individuals with Alzheimer's disease, dementia and controls with no neurological disease history. We will examine the pathogenicity of candidate variant using VEP-LOFTEE.","Anticipated Findings
This study will potentially replicate known associations and find novel variant in these genes. Moreover large scale sequencing data will help unravel the frequency of disease causing variants in each of these genes.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Marzieh Khani
- Research Fellow, National Institute on Aging (NIH - NIA)
Collaborators:
Hampton Leonard - Graduate Trainee, National Institute on Aging (NIH - NIA)
Fulya Akcimen - Research Fellow, National Institute on Aging (NIH - NIA)"
Modifiers of clinical penetrance to iron overload,"Iron has essential biological functions but too much can result in the iron overload disease hemochromatosis. This is predominantly caused by mutations in the HFE gene, especially the p.C282Y genetic variant. However, patients experience dramatically different disease trajectories, and we…","Scientific Questions Being Studied
Iron has essential biological functions but too much can result in the iron overload disease hemochromatosis. This is predominantly caused by mutations in the HFE gene, especially the p.C282Y genetic variant. However, patients experience dramatically different disease trajectories, and we have studied factors influencing outcomes in the UK Biobank (PMIDs: 30651232 & 35567766), including the first report that those with two copies of this mutation have increased risk of dementia (doi:10.3233/jad-201080). Yet whether this extends to other populations is unknown. We aim to study participants with combinations of the HFE p.C282Y and p.H63D variants in the All of Us cohort to characterise penetrance of these iron overload associated genetic variants to key outcomes (liver disease, dementia) plus investigate modifiers of the penetrance, including non-HFE genetic variants known to increase iron levels, plus obesity, and other risk factors.","Project Purpose(s)
Disease Focused Research (hemochromatosis)
Population Health
Social / Behavioral
Ancestry","Scientific Approaches
We will use the microarray genotype data to extract iron overload variants in HFE as well as other iron increasing variants from published studies. Whilst the main hemochromatosis mutation (p.C282Y) is most common in individuals of European genetic ancestry (https://databrowser.researchallofus.org/variants/rs1800562) we will extend the findings investigating more diverse genetic groups. Health outcomes will be ascertained from the OMOP data, especially liver disease (the severe clinical outcome of iron overload) but also dementia. We will use `Plink` to extract genotype information, and `R` to perform the statistical analyses. We will utilize the following participant information, where available, to characterise the genotype carriers and include as risk factors/covariates: age, sex, obesity, socioeconomic status, race/ethnicity, smoking status, alcohol consumption, and physical activity.","Anticipated Findings
We anticipate confirming known associations between HFE p.C282Y and liver disease in this new study, and replicating our recent finding that p.C282Y homozygotes also have increased risk of dementia, especially non-Alzheimer's dementia. This will contribute to the literature by extending the finding to the US population, including more diverse populations. We anticipate clarifying the effect of risk factors in the other (contested) genotype combination (such as C282Y-H63D compound heterozygotes). We also anticipate that non-HFE genetic variants that impact iron will be associated with penetrance (clinical severity) within the HFE p.C282Y homozygotes, and in the general population.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Luke Pilling
- Early Career Tenure-track Researcher, University of Exeter"
APOE PheWAS,Alzheimer's Disease (AD) is the most common type of dementia and variation in APOE if strongly associated with AD in multiple race/ethnic groups. We aim to perform a phenome-wide association study (PheWAS) between genetic variants to test the association of…,"Scientific Questions Being Studied
Alzheimer's Disease (AD) is the most common type of dementia and variation in APOE if strongly associated with AD in multiple race/ethnic groups. We aim to perform a phenome-wide association study (PheWAS) between genetic variants to test the association of APOE variants and AD, and test the associations between APOE variants and other phenotypes to improve risk prediction.","Project Purpose(s)
Disease Focused Research (APOE-associated disease, including Alzheimer's Disease)
Ancestry","Scientific Approaches
We aim to employ a PheWAS approach to systematically identify associations between APOE variants and clinical phenotypes. PheWAS will be carried out using multivariable logistic regression. Initial models will adjust for age, sex, and principal components. Differential associations by race/ethnicity and sex will also be evaluated.","Anticipated Findings
The proposed project aims to identify novel associations between APOE variants and a wide array of clinical phenotypes. This will help improve risk prediction for Alzheimer's and other APOE-related diseases.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Valentina Ghisays
- Research Associate, Banner Health
Kiana Martinez
- Research Fellow, University of Arizona
Jason Karnes
- Early Career Tenure-track Researcher, University of Arizona
Ignazio Piras
- Early Career Tenure-track Researcher, Translational Genomics Research Institute
Ehsan Khajouei
- Project Personnel, University of Arizona"
Risk Factors Associated with CVA in Dementia Patients Receiving Antipsychotics,"1) What are genetic risk factors associated with cerebrovascular accident (CVA; stroke) in patients with dementia who received antipsychotics? 2) Are first-generation antipsychotics associated with higher risk of CVA in dementia patients compared to second generation (e.g., atypical) antipsychotics? 3)…","Scientific Questions Being Studied
1)	What are genetic risk factors associated with cerebrovascular accident (CVA; stroke) in patients with dementia who received antipsychotics?
2)	Are first-generation antipsychotics associated with higher risk of CVA in dementia patients compared to second generation (e.g., atypical) antipsychotics?
3)	Are African American (AA) dementia patients more susceptible to CVA in comparison to non-AA patients with dementia?
4)	 Is antipsychotic use associated with increased risk of CVA in AA patients with dementia compared to non-AA patients with dementia?
5)	Are there genetic risk factor differences for CVA in AA dementia patients compared to non-AA dementia patients based on antipsychotic therapeutic category?","Project Purpose(s)
Disease Focused Research (dementia)
Drug Development
Methods Development
Control Set
Ancestry","Scientific Approaches
Our All of Us filtered dataset will consist of patients with dementia ages 65 years or older who had a cerebrovascular accident (CVA; stroke) while receiving an antipsychotic. Research methods include genomic data filtering and association analysis using PLINK and stepwise multilinear regression analysis in R.","Anticipated Findings
We expect that genetic risk variants for dementia will also be associated with genetic variants that increase the risk of antipsychotic-induced cerebrovascular accidents (CVA; stroke). Furthermore, we expect to determine that African American (AA) dementia patients are more susceptible to antipsychotic-induced CVA in comparison to non-AA dementia patients. Lastly, we expect to determine that first-generation antipsychotics are associated with higher risk of CVA in dementia patients compared to second generation (e.g., atypical) antipsychotics and that these genetic risk factors in AA dementia patients differs based on antipsychotic therapeutic category compared to non-AA dementia patients. We believe our findings will contribute to the body of scientific knowledge through the development of updated antipsychotic treatment guidelines to alleviate agitation associated with dementia versus blanket discouragement of antipsychotic use in all patients with dementia.","Demographic Categories of Interest
Race / Ethnicity
Age
Disability Status","Data Set Used
Controlled Tier","Research Team
Owner:
Nkechi Mbaezue
- Other, Morehouse School of Medicine
Cheryl  Cropp
- Other, Morehouse School of Medicine"
Alzheimer's Disease,Alzheimer's disease (AD) represents a complex spectrum of neurodegenerative disorders characterized by symptoms ranging from short-term memory lapses to the gradual loss of bodily functions leading to eventual demise. This condition significantly diminishes the quality of life for the affected…,"Scientific Questions Being Studied
Alzheimer's disease (AD) represents a complex spectrum of neurodegenerative disorders characterized by symptoms ranging from short-term memory lapses to the gradual loss of bodily functions leading to eventual demise. This condition significantly diminishes the quality of life for the affected older population. The widespread adoption and continual enhancement of electronic health record (EHR) systems in the U.S have resulted in the accumulation of extensive longitudinal EHR datasets, providing valuable resources for clinical research. Numerous risk factors associated with AD, such as hypertension and high cholesterol, are routinely documented in patients' EHRs. This study endeavors to leverage machine learning (ML) techniques to facilitate the early prediction of Alzheimer's disease and related dementias. The focus is on utilizing real-world electronic health records (EHRs) to enhance our understanding and prediction capabilities in the realm of neurodegenerative disorders.","Project Purpose(s)
Disease Focused Research (Alzheimer's disease)
Methods Development","Scientific Approaches
Predicting Alzheimer's disease (AD) at an early stage poses a formidable challenge due to the involvement of multiple intricate mechanisms in its pathogenesis. Our research aims to delve into diverse patient cohorts with AD, utilizing extracted features and exploring feature selection through both knowledge-driven and data-driven approaches. We seek to unravel the prediction variances across different cohorts and prediction windows while assessing the significance of distinct features within each cohort using SHAP values.","Anticipated Findings
The ultimate goal of our study is to develop prediction models that can effectively identify individuals at a heightened risk of AD before its onset. These models not only pinpoint crucial factors for early prediction and prevention but also contribute to understanding why specific risk factors hold significance. Furthermore, they play a pivotal role in guiding research directions and facilitating the recruitment of individuals in the early stages of probable AD for inclusion in clinical trials.","Demographic Categories of Interest
Age
Disability Status","Data Set Used
Controlled Tier","Research Team
Owner:
Mengliang Zhang
- Graduate Trainee, University of Texas at Arlington"
Dementia and lifestyle correlations,"Dementia is a condition characterized by impairment to brain function, often due to diseases such as Alzheimer’s disease or Lewy bodies dementia, and is associated with memory loss and changes in one’s ability to think and function daily. We will…","Scientific Questions Being Studied
Dementia is a condition characterized by impairment to brain function, often due to diseases such as Alzheimer’s disease or Lewy bodies dementia, and is associated with memory loss and changes in one’s ability to think and function daily. We will address the research question of how lifestyle choices affect the development and risk of dementia, with a particular focus on factors such as sleep quality or movement. We aim to affirm and build off possible correlations between certain lifestyle choices and dementia incidence, improve early diagnosis strategies by contributing to existing models, and promote healthy living habits.","Project Purpose(s)
Educational","Scientific Approaches
We plan to carry out data analysis for correlations from the All of Us datasets. We will define our cohorts and control groups of those diagnosed with dementia and those not currently diagnosed with dementia, select possible risk factors, and generate mappings, graphs, and other adjacent functions to analyze correlations under the guidance of our project advisor. We will account for statistical significance when determining the conclusions of our analysis.","Anticipated Findings
We hypothesize that certain lifestyle choices or conditions, e.g., lower-quality sleep, are positively correlated with dementia diagnosis and development. We hope to verify and reference prior studies about dementia risk factors in our analysis, discover new correlations between relatively sparser-covered conditions and their possible correlations with dementia, and analyze the mechanism behind any observed correlations.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Zheyang Wu
- Late Career Tenured Researcher, Worcester Polytechnic Institute
Aaron Mathieu
- Teacher/Instructor/Professor, Acton-Boxborough Regional School District
Yoyo Wu
- Student, Acton-Boxborough Regional School District
Nandita Ganesh
- Student, Acton-Boxborough Regional School District
Deepika Bhardwaj
- Student, Acton-Boxborough Regional School District"
Sleeping Disease & Alzheimer's Disease,Alzheimer's Disease is the most common form of dementia in the United States. This study means to identify phenotypic associations between AD & SD using machine learning (ML). The objective is to identify risk factors of mid-age and aging patients…,"Scientific Questions Being Studied
Alzheimer's Disease is the most common form of dementia in the United States. This study means to identify phenotypic associations between AD & SD using machine learning (ML). The objective is to identify risk factors of mid-age and aging patients with SD to develop AD.","Project Purpose(s)
Disease Focused Research (Alzheimer's Disease)","Scientific Approaches
We will use patient data within the observation window to build prediction model. We plan to use ML models including logistic regression, decision tree, and the advanced tree-based model XGboost. Data will be split into training and testing sets. Model hyperparameters will be tuned using a cross validation strategy in the training set.","Anticipated Findings
Based on the proposed study design, we expect to identify the specific phenotypic associations between Sleep Disorders (SD) and Alzheimer's Disease (AD) through the use of Machine Learning (ML) techniques. This will involve identifying various risk factors associated with mid-aged and older patients with SD that may predispose them to developing AD. Our models should illuminate individual-level outcomes for patients with AD, drawing on a range of structured patient records including demographic details, symptom profiles, comorbid conditions, medications, and Social Determinants of Health (SDoH).  The outcomes from this study would not only deepen our understanding of the association between SD and AD but also provide practical tools and insights to help mitigate the impact of Alzheimer's disease.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Chang Su
- Early Career Tenure-track Researcher, Temple University
Chang Su
- Teacher/Instructor/Professor, Cornell University"
Dementia and Sleep disease,-What is the prevalence of sleep pathology in dementia? -Exploring how sleep disease affects behavioral symptoms of dementia?,"Scientific Questions Being Studied
-What is the prevalence of sleep pathology in dementia?
-Exploring how sleep disease affects behavioral symptoms of dementia?","Project Purpose(s)
Disease Focused Research (dementia)","Scientific Approaches
I will start by identifying my cohort and then applying basic statistical tests to explore the prevalence across different types of dementia. Then I applying other tests like the T-test and ANOVA to look for any significant differences.","Anticipated Findings
I anticipate that certain sleep pathologies will be statistically significant in terms of prevalence across dementia types. Having knowledge about this can inform screening/management for certain disease pathologies in dementia.","Demographic Categories of Interest
Age","Data Set Used
Registered Tier","Research Team
Owner:
Abdulrahman ALSHIBAN
- Research Fellow, Tufts Medical Center"
Summary Statistics _ECAD_AD,Exploring the association between carotid atherosclerosis and increased risk of Alzheimer's and Non Alzheimer's Dementia,"Scientific Questions Being Studied
Exploring the association between carotid atherosclerosis and increased risk of  Alzheimer's and Non Alzheimer's Dementia","Project Purpose(s)
Disease Focused Research (Alzheimer's disease & Extracranial carotid Atherosclerosis)","Scientific Approaches
Summary statistics (mean +- SD) will be presented for demographic characteristics, overall and stratified by ECAD category. Logistic regression analysis will be used to examine  the association between Alzheimer's  / non-Alzheimer's dementia; we will fit both crude models and models adjusted for covariates (determined based on literature). OR(95% CI) will be reported for all models.
Dataset descriptions: [to be added]","Anticipated Findings
There is growing awareness that extracranial carotid atherosclerosis disease (ECAD) is associated with Alzheimer’s disease and other dementias risk. Despite this, clinical management of ECAD does not involve risk stratification or modification for ADRD. We hope to explore this further.","Demographic Categories of Interest
Age","Data Set Used
Registered Tier","Research Team
Owner:
Cris Escareno
- Project Personnel, University of Arizona
anozira garcia
- Project Personnel, University of Arizona"
ADRD/MCI and COVID-19 Vaccination,Alzheimer/Dementia Disparity and SDOH related with Alzheimer/Dementia Prevalence Rates,"Scientific Questions Being Studied
Alzheimer/Dementia Disparity and SDOH related with Alzheimer/Dementia Prevalence Rates","Project Purpose(s)
Population Health
Social / Behavioral","Scientific Approaches
Alzheimer/Dementia Disparity and SDOH related with Alzheimer/Dementia Prevalence Rates","Anticipated Findings
Alzheimer/Dementia Disparity and SDOH related with Alzheimer/Dementia Prevalence Rates","Demographic Categories of Interest
Race / Ethnicity","Data Set Used
Controlled Tier","Research Team
Owner:
Yijiong Yang
- Research Fellow, Florida State University"
Duplicate of SDoH Subtyper for AoU controlled tier dataset v7,"Exploring 19 SDoH variables defined on prior Dementia Workspace with relation to delayed care and inability to afford care within the realm of hypertension, diabetes, and osteoarthritis.","Scientific Questions Being Studied
Exploring 19 SDoH variables defined on prior Dementia Workspace with relation to delayed care and inability to afford care within the realm of hypertension, diabetes, and osteoarthritis.","Project Purpose(s)
Disease Focused Research (type 2 diabetes mellitus, osteoarthritis, and hypertension)
Educational
Methods Development
Ancestry","Scientific Approaches
Descriptive analyses of the cohort and subsequent demographics will be done with Seaborn and R. Bi-clustering will be done with ExplodeLayout and Bipartite Modularity.","Anticipated Findings
Certain subtypes of these disease groups may have more SDoH variables answered that may help with future interventions. Developing a generalizable method to analyze AoU data is also important.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Weibin Zhang
- Project Personnel, University of Texas Medical Branch (UTMB) at Galveston"
dataset0,"sensory difficulties, including hearing loss and visual impairment, are recognized as modifiable risk factors of dementia. However, the causal influence of hearing loss and visual impairment on dementia and whether social isolation and depression play a mediating role therein were…","Scientific Questions Being Studied
sensory difficulties, including hearing loss and visual impairment, are recognized as modifiable risk factors of dementia. However, the causal influence of hearing loss and visual impairment on dementia and whether social isolation and depression play a mediating role therein were unclear. Thus, it is necessary to investigate the relationship of them so that necessary precautions can be taken in time.","Project Purpose(s)
Disease Focused Research (cognitive disorder)
Population Health
Social / Behavioral
Ancestry","Scientific Approaches
We aimed to: 1) use multivariable regression of observational data to investigate the associations between sensory difficulties and dementia; 2) perform one-sample Mendelian randomization to examine their causal associations with dementia; 3)perform a two-step Mendelian randomization study to assess proportions of the causal effects mediated by social isolation and depression.","Anticipated Findings
We anticipate findings of causal relationship between sensory difficulties and dementia, which would contribute to the prevention of dementia in public health.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Hailun Liang
- Research Fellow, Johns Hopkins University"
Dementia & SES,Understand the ecological risk factors (person-process-context-time) among 50+ people by socioeconomic determinants and demographic information analysis. Determine the prevalence and provide more scientific information of dementia among 50+ people.,"Scientific Questions Being Studied
Understand the ecological risk factors (person-process-context-time) among 50+ people by socioeconomic determinants and demographic information analysis.
Determine the prevalence and provide more scientific information of dementia among 50+ people.","Project Purpose(s)
Population Health
Social / Behavioral","Scientific Approaches
Datasets: All of Us
Research methods: multivariate regression
Tools: R","Anticipated Findings
Draw associations about how socioeconomic status affect dementia among 50+ people.
Test prior hypothesis.
Late-life depression may increase the risk of incident dementia, in particular of Alzheimer’s disease and vascular dementia.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Jiaxing Bao
- Graduate Trainee, Northeastern University"
