title,main_goal_and_aims,Questions,Purpose,Approaches,Findings,Categories,DataTier,Team
Duplicate of Dementia-Hypertension-Diabetes-2_DatasetV3,Alzheimer’s disease is a neurodegenerative condition characterized by a progressive decline in cognitive function (dementia). Studies suggest that patients with elevated blood pressure (hypertension) are at risk of Alzheimer’s disease type dementias. High blood sugar levels or Type2 Diabetes Mellitus…,"Scientific Questions Being Studied
Alzheimer’s disease is a neurodegenerative condition characterized by a progressive decline in cognitive function (dementia). Studies suggest that patients with elevated blood pressure (hypertension) are at risk of Alzheimer’s disease type dementias.  High blood sugar levels or Type2 Diabetes Mellitus may also be associated with an increased risk of dementia.  Some minority populations may have an increased incidence of hypertension and diabetes. For example, African Americans have a higher incidence of  hypertension. Therefore we will to investigate the grouping of racial and ethnic categories, with respect to the incidence of hypertension, diabetes and  dementia, to determine whether minority groups have a stronger association between dementia and co-morbidities by race/ ethnicity.
The goal of this demonstration project is to validate previous research showing potential interactions between dementia, diabetes, and hypertension, with an explicit consideration of race/ ethnicity.","Project Purpose(s)
Disease Focused Research (dementia)
Methods Development
Other Purpose (This work is the result of an All of Us Research Program Demonstration Project. Demonstration Projects are efforts by the All of Us Research Program designed to meet the goal of ensuring the quality and utility of the Research Hub as a resource for accelerating precision medicine. This work has been approved, reviewed, and overseen by the All of Us Research Program Science Committee and Data and Research Center to ensure compliance with program policy.)","Scientific Approaches
Data from participants (aged 40 or over) will be subjected to statistical analysis to identify interactions between the incidence of dementia, Diabetes, and Hypertension, and self-identified Race/ Ethnicity.   We will only analyze participants in this age group, because the incidence of dementia is very low in patients younger than 40.  We will only analyze patients with electronic health care data, because we have to ensure that patients have not had a diagnosis of hypertension, dementia or diabetes.
The statistical analysis package R will be used to create contingency tables, perform chi-squared and Cochran-Mantel-Haenszel tests.  Figures will be created in R.","Anticipated Findings
We expect that our data will confirm an increased rate of dementia in African Americans with hypertension and diabetes, compared to white participants. We will determine whether other minorities also see a difference in incidence of dementia, hypertension diabetes and interactions between the them.
If there is an increased incidence of  dementia in people with hypertension or diabetes, this may suggest that populations with these disorders need more careful monitoring of their conditions, as they may increase the chance of developing dementia.  potentially future All of Us projects may be able to determine whether long term control of hypertension (or Diabetes/ blood glucose)  may reduce the potential for developing dementia.","Demographic Categories of Interest
Race / Ethnicity","Data Set Used
Registered Tier","Research Team
Owner:
Robert Meller
- Mid-career Tenured Researcher, Morehouse School of Medicine
Collaborators:
Shashwat Deepali Nagar - Graduate Trainee, Georgia Institute of Technology
Sonali Gupta - Research Assistant, National Institutes of Health (NIH)
Roxana Loperena Cortes - Other, All of Us Program Operational Use
Francis Ratsimbazafy - Other, All of Us Program Operational Use
King Jordan - Mid-career Tenured Researcher, Georgia Institute of Technology
Kelsey Mayo - Other, All of Us Program Operational Use
Juan Kehoe - Senior Researcher, All of Us Program Operational Use
Elena Moseyko - Project Personnel, All of Us Program Operational Use"
ADRD & Black African Adults Nativity,To assess the sociocultural factors within the distinct subgroups constituting the prevalence of Alzheimer's Disease and Related Dementias (ADRD) among U.S. Black population,"Scientific Questions Being Studied
To assess the sociocultural factors within the distinct subgroups constituting the prevalence of Alzheimer's Disease and Related Dementias (ADRD) among U.S. Black population","Project Purpose(s)
Disease Focused Research (ADRD)
Social / Behavioral
Ethical, Legal, and Social Implications (ELSI)","Scientific Approaches
The data source for this study will be the All of Us Research Workbench. We have created a workspace entitled “ADRD & Black African Adults Nativity” on the All of Us Researcher Workbench. and used dataset builder to create datasets, and export the data to Jupyter Notebooks for analysis using R and Python V3.0.","Anticipated Findings
The prevalence of Alzheimer's Disease and Related Dementias (ADRD) among native-born and non-native-born US Black individuals would be different by age, race, and socioeconomic/environmental factors including income, education, and neighborhood characteristics","Demographic Categories of Interest
Race / Ethnicity
Age
Sex at Birth
Gender Identity
Sexual Orientation
Geography
Access to Care
Education Level
Income Level","Data Set Used
Controlled Tier","Research Team
Owner:
Yijiong Yang
- Research Fellow, Florida State University"
Dementia Genetics v7,Advances in the ability to predict disease using genetics have been enabled by large genome wide association studies and methods that can combine multiple genetic risk factors such as polygenic risk scores (PRS). The predictive accuracy of polygenic risk scores…,"Scientific Questions Being Studied
Advances in the ability to predict disease using genetics have been enabled by large genome wide association studies and methods that can combine multiple genetic risk factors such as polygenic risk scores (PRS). The predictive accuracy of polygenic risk scores for dementia has predominantly been studied in cohorts where phenotypes have been defined by autopsy or strict clinical diagnostic criteria. In practice, healthcare providers diagnose dementia during life without reviewing strict diagnostic criteria. Healthcare provider inform patients of their diagnosis and/or enter these diagnoses in the electronic health record (EHR). In addition, many polygenic risk dementia studies have been performed in individuals of European ancestry. Our objective is to evaluate polygenic risk scores for dementia based on phenotypes from the EHR among different ancestry groups. Improving genetic predictive models of dementia can aid in early diagnosis and treatment of dementias.","Project Purpose(s)
Disease Focused Research (dementia)
Population Health
Methods Development
Ancestry","Scientific Approaches
Using the All of Us genetic and clinical data, we will use a case control design where cases are defined by the dementia or related phenotype and controls are adults without those phenotypes. We will compute polygenic risk scores using methods such as LDPRED2. We will also consider PRS using multiple neurodegenerative diseases, PRS different genetic ancestries, and utilizing advanced machine learning models. We will evaluate the accuracy of these PRS to predict cases. We will control and stratify results by variables including age, sex, known genetic risk factors such as APOE and MAPT haplotype, and self-reported and genetic ancestry.","Anticipated Findings
We expect to develop and test genetic models that have high accuracy to predict dementia and related phenotypes with high accuracy in European and non-European genetic ancestries. These models can be validated in different cohorts and improve the early diagnosis and treatment of dementias .","Demographic Categories of Interest
Race / Ethnicity
Age
Geography
Disability Status
Education Level
Income Level","Data Set Used
Controlled Tier","Research Team
Owner:
Joy Fu
- Graduate Trainee, University of California, Los Angeles
Tim Chang
- Early Career Tenure-track Researcher, University of California, Los Angeles
Satpal Singh Wadhwa
- Mid-career Tenured Researcher, University of California, Los Angeles
Leopoldo Valiente Banuet
- Project Personnel, University of California, Los Angeles"
Genetic Underpinnings of Cancer and AD,"Treatments for breast and other cancers are often associated with short term cognitive losses. In the long term, however, individuals diagnosed with cancer are less likely to be diagnosed with Alzheimer’s disease (AD) and Alzheimer’s disease-related dementias (ADRD). The reverse…","Scientific Questions Being Studied
Treatments for breast and other cancers are often associated with short term cognitive losses. In the long term, however, individuals diagnosed with cancer are less likely to be diagnosed with Alzheimer’s disease (AD) and Alzheimer’s disease-related dementias (ADRD). The reverse is also true; individuals diagnosed with AD/ADRD are less likely to be diagnosed with cancer. An improved understanding of how the patterns of inverse comorbidity between the two conditions develop and why the patterns exist will give women diagnosed with cancer accurate information about likely cognitive outcomes and reveal mechanisms
(e.g., related to the immune system) that will allow for the reduction of AD/ADRD risk.
It is especially important that the relationship between cancer and AD/ADRD be disentangled in populations that are diverse across a number of dimensions.
We thus propose to evaluate the patterns of cancer and AD/ADRD diagnosis in All of Us, as well as two large population based cohorts.","Project Purpose(s)
Disease Focused Research (cancer)
Population Health
Ancestry","Scientific Approaches
We will use data from All of Us, UK Biobank, and HRS to investigate 1) patterns of inverse comorbidity between cancer and AD/ADRD, overall and by race/ethnicity, education, and age; 2) genetic factors that may contribute to the inverse comorbidity; 3) lifestyle factors that may contribute to the inverse comorbidity; and 4) physiologic or treatment responses to cancer that reduce the risk of AD/ADRD. We plan to conduct initial analyses by generating polygenic risk scores (PRS) for individual participants based on published GWAS risk variants for 18 individual cancer types and Alzheimer's disease.","Anticipated Findings
Preliminary analyses seem to suggest a limited correlation between cancer risk variants and various dementia phenotypes, and conversely, Alzheimer's Disease risk variants and various individual cancer phenotypes. We hope to investigate this relationship in All of Us participants to see if we see a similar pattern.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Dorothy Chen
- Project Personnel, University of California, San Francisco"
Neurodevelopmental Populations and Dementia Prevalence,"I will be using this data to look at the prevalence of specific comorbidities in populations that have some form of dementia. There is a lack of studies analyzing dementia as a comorbidity for neurodevelopmental disorders, and I will be…","Scientific Questions Being Studied
I will be using this data to look at the prevalence of specific comorbidities in populations that have some form of dementia. There is a lack of studies analyzing dementia as a comorbidity for neurodevelopmental disorders, and I will be using this data to fill this gap. Hopefully I will provide better guidance for physicians seeking to counsel families on the prevention and management of dementias before they become symptomatic. The question I am seeking to answer is: will the rates of dementia be raised in populations with neurodevelopmental disorders or will they match population rates?","Project Purpose(s)
Disease Focused Research (dementia)
Population Health","Scientific Approaches
I will be using the inbuilt ‘All of Us’ data analysis tools to do simple correlations and data relationships. If any further analysis is needed, python will be used on its own to perform large scale analysis for the provided data. Raw data will only be obtained from the ‘All of Us’ dataset (current version), and no other sources at this time. Possible secondary analysis may be done using Excel to create graphs or better images for manuscript.","Anticipated Findings
We anticipate to find an increased rate for dementias in these populations as they are defined in the current DSM-5-TR revision. There are relatively current Taiwanese studies that have shown promise in this area of research, however there is a lack of studies in US populations due to proper datasets being unavailable to researchers on a larger scale. This study hopes to contribute to the tools physicians use to ease the morbidity of dementias or prevent it altogether through lifestyle changes before symptoms appear.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Cole Blemings
- Graduate Trainee, Sam Houston State University"
Duplicate of Dementia Genetics Dataset v7,Advances in the ability to predict disease using genetics have been enabled by large genome wide association studies and methods that can combine multiple genetic risk factors such as polygenic risk scores (PRS). The predictive accuracy of polygenic risk scores…,"Scientific Questions Being Studied
Advances in the ability to predict disease using genetics have been enabled by large genome wide association studies and methods that can combine multiple genetic risk factors such as polygenic risk scores (PRS). The predictive accuracy of polygenic risk scores for dementia has predominantly been studied in cohorts where phenotypes have been defined by autopsy or strict clinical diagnostic criteria. In practice, healthcare providers diagnose dementia during life without reviewing strict diagnostic criteria. Healthcare provider inform patients of their diagnosis and/or enter these diagnoses in the electronic health record (EHR). In addition, many polygenic risk dementia studies have been performed in individuals of European ancestry. Our objective is to evaluate polygenic risk scores for dementia based on phenotypes from the EHR among different ancestry groups. Improving genetic predictive models of dementia can aid in early diagnosis and treatment of dementias.","Project Purpose(s)
Disease Focused Research (dementia)
Population Health
Methods Development
Ancestry","Scientific Approaches
Using the All of Us genetic and clinical data, we will use a case control design where cases are defined by the dementia or related phenotype and controls are adults without those phenotypes. We will compute polygenic risk scores using methods such as LDPRED2. We will also consider PRS using multiple neurodegenerative diseases, PRS different genetic ancestries, and utilizing advanced machine learning models. We will evaluate the accuracy of these PRS to predict cases. We will control and stratify results by variables including age, sex, known genetic risk factors such as APOE and MAPT haplotype, and self-reported and genetic ancestry.","Anticipated Findings
We expect to develop and test genetic models that have high accuracy to predict dementia and related phenotypes with high accuracy in European and non-European genetic ancestries. These models can be validated in different cohorts and improve the early diagnosis and treatment of dementias .","Demographic Categories of Interest
Race / Ethnicity
Age
Geography
Disability Status
Education Level
Income Level","Data Set Used
Controlled Tier","Research Team
Owner:
Tim Chang
- Early Career Tenure-track Researcher, University of California, Los Angeles
Satpal Singh Wadhwa
- Mid-career Tenured Researcher, University of California, Los Angeles
Joy Fu
- Graduate Trainee, University of California, Los Angeles
Leopoldo Valiente Banuet
- Project Personnel, University of California, Los Angeles"
AD.04142023,The genetic etiology of Alzheimer’s disease (AD) is poorly understood. Somatic mutations in the brains with AD and other neurological disorders have been established as a potential mechanism for their pathophysiology. Somatic transposable elements (TEs) are prevalent in individual neurons…,"Scientific Questions Being Studied
The genetic etiology of Alzheimer’s disease (AD) is poorly understood. Somatic mutations in the brains with AD and other neurological disorders have been established as a potential mechanism for their pathophysiology. Somatic transposable elements (TEs) are prevalent in individual neurons in the human brain's cerebral cortex, a region long associated with AD progression. Recent work has shown a connection between AD-associated Tau protein-mediated mechanisms with TE activity and somatic mutations. Unfortunately, few studies have investigated TE's role and genomic impact in AD and related dementias in the survey of large-scale cohorts. In this proposal, we aim to employ a genome-wide scan to explore the functional impact of TE in AD and related dementias by leveraging the genomic and phenotypic data in All of Us dataset.","Project Purpose(s)
Disease Focused Research (Alzheimer's disease)
Methods Development
Ancestry","Scientific Approaches
We will establish genetic patterns of somatic TEs that would reveal the potential pathogenesis of AD. We will build a predictive model based on TE expression profiles in different regions of AD brains and clinical information that could help routine research and clinical practice.","Anticipated Findings
This project will build on the foundation for future collaborations and funding proposals and would likely expand the molecular mechanisms underlying the pathogenesis of AD and related dementias.","Demographic Categories of Interest
Race / Ethnicity
Age
Gender Identity
Sexual Orientation
Disability Status
Education Level
Income Level","Data Set Used
Registered Tier","Research Team
Owner:
Weichen Zhou
- Early Career Tenure-track Researcher, University of Michigan"
Dementia Genetics,Advances in the ability to predict disease using genetics have been enabled by large genome wide association studies and methods that can combine multiple genetic risk factors such as polygenic risk scores (PRS). The predictive accuracy of polygenic risk scores…,"Scientific Questions Being Studied
Advances in the ability to predict disease using genetics have been enabled by large genome wide association studies and methods that can combine multiple genetic risk factors such as polygenic risk scores (PRS). The predictive accuracy of polygenic risk scores for dementia has predominantly been studied in cohorts where phenotypes have been defined by autopsy or strict clinical diagnostic criteria. In practice, healthcare providers diagnose dementia during life without reviewing strict diagnostic criteria. Healthcare provider inform patients of their diagnosis and/or enter these diagnoses in the electronic health record (EHR). In addition, many polygenic risk dementia studies have been performed in individuals of European ancestry. Our objective is to evaluate polygenic risk scores for dementia based on phenotypes from the EHR among different ancestry groups. Improving genetic predictive models of dementia can aid in early diagnosis and treatment of dementias.","Project Purpose(s)
Disease Focused Research (dementia)
Population Health
Methods Development
Ancestry","Scientific Approaches
Using the All of Us genetic and clinical data, we will use a case control design where cases are defined by the dementia or related phenotype and controls are adults without those phenotypes. We will compute polygenic risk scores using methods such as LDPRED2. We will also consider PRS using multiple neurodegenerative diseases, PRS different genetic ancestries, and utilizing advanced machine learning models. We will evaluate the accuracy of these PRS to predict cases. We will control and stratify results by variables including age, sex, known genetic risk factors such as APOE and MAPT haplotype, and self-reported and genetic ancestry.","Anticipated Findings
We expect to develop and test genetic models that have high accuracy to predict dementia and related phenotypes with high accuracy in European and non-European genetic ancestries. These models can be validated in different cohorts and improve the early diagnosis and treatment of dementias .","Demographic Categories of Interest
Race / Ethnicity
Age
Geography
Disability Status
Education Level
Income Level","Data Set Used
Controlled Tier","Research Team
Owner:
Leopoldo Valiente Banuet
- Project Personnel, University of California, Los Angeles
Joy Fu
- Graduate Trainee, University of California, Los Angeles
Satpal Singh Wadhwa
- Mid-career Tenured Researcher, University of California, Los Angeles
Tim Chang
- Early Career Tenure-track Researcher, University of California, Los Angeles"
Oral Health and Dementia,"Alzheimer's disease and related dementias (ADRD) is irreversible, progressive brain disease that affects 5.7 million Americans. It is the sixth leading cause of death among all adults and the fifth leading cause of death for those aged 65 or older.…","Scientific Questions Being Studied
Alzheimer's disease and related dementias (ADRD) is irreversible, progressive brain disease that affects 5.7 million Americans. It is the sixth leading cause of death among all adults and the fifth leading cause of death for those aged 65 or older. ADRD is devastating for individuals and families financially and emotionally. Identifying both individual and combined risk factors of ADRD and evaluating the impact of comorbidities on cognitive impairment is essential to improve cognitive health of older adults. Diabetes and poor oral health are common among older adults and both are risk factors for ADRD.","Project Purpose(s)
Population Health","Scientific Approaches
The proposed study is the first to examine the joint effect (additive or interactions) of both DM and poor oral health on ADRD and mortality, and the pathways from the co-occurrence to the onset of ADRD and mortality. Specific aims are: Aim 1: To examine the relationship between the co-occurrence of DM and poor oral health and the incidence of ADRD using a propensity matched sample within the study period. Aim 2: To examine the association between the co-occurrence of DM and poor oral health and the age of first diagnosis of ADRD among persons who developed ADRD during the study period. Aim 3: To test the pathways from the co-occurrence of DM and poor oral health to the onset of ADRD by examining the mediation effect of key mediating variables (i.e., CVD and stroke developed after baseline).","Anticipated Findings
The proposed study is the first to examine the effect of the co-occurrence of DM and poor oral health on ADRD and mortality, using large national samples. The proposed study will contribute to a better understanding of the risk profile of ADRD by providing important empirical evidence on the combined risk of both DM and oral health for ADRD. Further, it may identify modifiable factors that can serve as targets to reduce the risk of ADRD. The findings will have important implications for clinical practice and policy initiatives for integrating primary care and dental care.","Demographic Categories of Interest
Race / Ethnicity
Age
Sex at Birth
Gender Identity
Sexual Orientation
Geography
Disability Status
Access to Care
Education Level
Income Level","Data Set Used
Controlled Tier","Research Team
Owner:
Yaolin Pei
- Research Fellow, New York University"
Underdiagnosis of Dementias,The national prevalence of Alzheimer’s disease is estimated to be 11% in individuals over 65 years old and 1.5-2.0 times higher in underrepresented racial and ethnic groups including Black and Hispanic/Latinx. In real world medical care based on prior studies…,"Scientific Questions Being Studied
The national prevalence of Alzheimer’s disease is estimated to be 11% in individuals over 65 years old and 1.5-2.0 times higher in underrepresented racial and ethnic groups including Black and Hispanic/Latinx. In real world medical care based on prior studies and our work, less than half of patients with dementia have been formally diagnosed and significantly more so in underrepresented racial and ethnic groups. Our scientific questions are:
1. Are dementias underdiagnosed in the electronic health record (EHR) compared to population estimates?
2. What are the risk factors for patients to not be formally diagnosed with dementias?
3. How do the underdiagnosis and risk factors differ across racial and ethnic groups?
We hypothesize dementias are underdiagnosed the EHR, more so in underrepresented racial and ethnic groups, and that risk factors include demographics, comorbidities, medications, and healthcare access.","Project Purpose(s)
Disease Focused Research (dementia)
Population Health","Scientific Approaches
We will define dementia as probable based on ICD codes and possible based on a combination of ICD codes, medication use and personal medical history. We will calculate the prevalence of dementias across racial and ethnic group compared to population estimates. We will compare risk factors of patients who have probable dementia versus possible dementia using logistic regression correcting for demographics. Risk factors tested will include drug exposures, lab measurement, demographics, health access, and other survey questions. We will compare risk factors across racial and ethnic groups.","Anticipated Findings
We expect to find that dementias are underdiagnosed the EHR, more so in underrepresented racial and ethnic groups, and that risk factors for underdiagnosis include demographics, comorbidities, medications, and healthcare access, which will differ across racial and ethnic groups. These findings may lead to racially and ethnically specific strategies to improve the early and appropriate diagnosis of dementias, which can initiate multi-disciplinary care and treatment.","Demographic Categories of Interest
Race / Ethnicity
Age
Access to Care
Education Level
Income Level","Data Set Used
Registered Tier","Research Team
Owner:
Satpal Singh Wadhwa
- Mid-career Tenured Researcher, University of California, Los Angeles
Tim Chang
- Early Career Tenure-track Researcher, University of California, Los Angeles
Joy Fu
- Graduate Trainee, University of California, Los Angeles
Samantha Shah
- Project Personnel, University of California, Los Angeles"
Duplicate of Underdiagnosis of Dementias,The national prevalence of Alzheimer’s disease is estimated to be 11% in individuals over 65 years old and 1.5-2.0 times higher in underrepresented racial and ethnic groups including Black and Hispanic/Latinx. In real world medical care based on prior studies…,"Scientific Questions Being Studied
The national prevalence of Alzheimer’s disease is estimated to be 11% in individuals over 65 years old and 1.5-2.0 times higher in underrepresented racial and ethnic groups including Black and Hispanic/Latinx. In real world medical care based on prior studies and our work, less than half of patients with dementia have been formally diagnosed and significantly more so in underrepresented racial and ethnic groups. Our scientific questions are:
1. Are dementias underdiagnosed in the electronic health record (EHR) compared to population estimates?
2. What are the risk factors for patients to not be formally diagnosed with dementias?
3. How do the underdiagnosis and risk factors differ across racial and ethnic groups?
We hypothesize dementias are underdiagnosed the EHR, more so in underrepresented racial and ethnic groups, and that risk factors include demographics, comorbidities, medications, and healthcare access.","Project Purpose(s)
Disease Focused Research (dementia)
Population Health","Scientific Approaches
We will define dementia as probable based on ICD codes and possible based on a combination of ICD codes, medication use and personal medical history. We will calculate the prevalence of dementias across racial and ethnic group compared to population estimates. We will compare risk factors of patients who have probable dementia versus possible dementia using logistic regression correcting for demographics. Risk factors tested will include drug exposures, lab measurement, demographics, health access, and other survey questions. We will compare risk factors across racial and ethnic groups.","Anticipated Findings
We expect to find that dementias are underdiagnosed the EHR, more so in underrepresented racial and ethnic groups, and that risk factors for underdiagnosis include demographics, comorbidities, medications, and healthcare access, which will differ across racial and ethnic groups. These findings may lead to racially and ethnically specific strategies to improve the early and appropriate diagnosis of dementias, which can initiate multi-disciplinary care and treatment.","Demographic Categories of Interest
Race / Ethnicity
Age
Access to Care
Education Level
Income Level","Data Set Used
Registered Tier","Research Team
Owner:
Samantha Shah
- Project Personnel, University of California, Los Angeles"
CICADA,This proposal seeks support for developing advanced clinical informatics and computational approaches for drug-repositioning for Alzheimer's disease (AD) and related dementias (ADRD). The proposed project directly addresses the areas of emphasis in PAR-20-156 to “develop computational methods such as artificial…,"Scientific Questions Being Studied
This proposal seeks support for developing advanced clinical informatics and computational approaches for drug-repositioning for Alzheimer's disease (AD) and related dementias (ADRD). The proposed project directly addresses the areas of emphasis in PAR-20-156 to “develop computational methods such as artificial intelligence/machine learning to investigate new uses of FDA-approved drugs or candidate drugs from failed Phase II/Phase III clinical trials through analysis of multimodal data.” The overarching goals of this proposal are to develop novel clinical informatics and computational approaches for drug repositioning of AD/ADRD. Our project holds the promise of identifying novel drug repositioning signals. This project is novel for integrating evidence synthesis methods with signal detection methods using advanced multimodal modeling, and it is potentially transformative for advancing prevention and treatment for AD/ADRD.","Project Purpose(s)
Disease Focused Research (Alzheimer's disease)
Methods Development
Control Set
Ancestry","Scientific Approaches
Specifically, we will develop statistical methods and ontology technology to extract drug-repositioning signals from multidimensional data (e.g., pharmacy-linked genetic data and biobank data, historical trials, and EHR data). The proposed framework is novel because it integrates advanced statistical inference procedures with semantic technology for data-driven and reproducible drug repositioning for AD/ADRD. We have three aims: We have three specific aims: Aim 1: Develop signal detection methods using multi-modal data (pharmacy-linked genetic data, genetic and electronic health record (EHR) data, and BioBank data). Aim 2: Evaluate the efficacy and safety of candidate drugs via historical trials and EHR data. Aim 3: Develop novel semantic and natural language processing (NLP) methods for Knowledge Graph (KG) construction.","Anticipated Findings
The success of this project will lead to novel computational methods, KG, and software for facilitating drug repositioning for AD/ADRD based on multimodal data. If successful, the proposed method could identify novel drug repositioning signals and generate novel hypotheses for prevention and treatment intervention of treat AD/ADRD. Our project holds the promise of identifying novel drug repositioning signals. This project is novel for integrating evidence synthesis methods with signal detection methods using advanced multimodal modeling, and it is potentially transformative for advancing prevention and treatment for AD/ADRD.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Bingyu Zhang
- Graduate Trainee, University of Pennsylvania"
Multiple etiology dementias,Exploring whether the data is sufficiently robust to address research into the genetics of multiple etiology dementias and to explore differences across race/ethnicity.,"Scientific Questions Being Studied
Exploring whether the data is sufficiently robust to address research into the genetics of multiple etiology dementias and to explore differences across race/ethnicity.","Project Purpose(s)
Disease Focused Research (Alzheimer's and non-Alzheimer's dementias)
Ancestry","Scientific Approaches
Descriptive analyses to support feasibility of a full research proposal. All datasets will be interrogated.","Anticipated Findings
Findings from this exploratory analysis will inform the depth and breadth of a full research proposal on this timely topic for our elderly.","Demographic Categories of Interest
Race / Ethnicity
Age","Data Set Used
Controlled Tier","Research Team
Owner:
Steve Waring
- Senior Researcher, Essentia Health"
Controlled SGM Neuroscience,"Neurological diseases such as Parkinson's Disease or Alzheimer's Disease and Related Dementias can have direct or indirect impacts on day-to-day psychosocial and health behaviors (e.g., activities of daily living, healthcare utilization, self care). Little is known about the impact of…","Scientific Questions Being Studied
Neurological diseases such as Parkinson's Disease or Alzheimer's Disease and Related Dementias can have direct or indirect impacts on day-to-day psychosocial and health behaviors (e.g., activities of daily living, healthcare utilization, self care). Little is known about the impact of neurological diseases in the sexual and gender minority populations. and as sexual and gender minority populations may experience differences in social support and other impacts of structural inequities we would like to know the following:
1) Does the impact of having Parkinson's Disease or Alzheimer's Disease and Related Dementias (PD/ADRD) on psychosocial behavioral health, or well-being differ between sexual and gender minorities (SGM) and cisgender, heterosexual (CGH) individuals?
1a) Are there any differences between sexuality and gender identity subpopulations?
2) Comparing SGM and CGH individuals with PD/ADRD are there differences in comorbid conditions?","Project Purpose(s)
Disease Focused Research (Parkinson's Disease and Alzheimer's Disease and related dementias)
Population Health
Social / Behavioral
Methods Development","Scientific Approaches
We will first identify all of those individuals with valid Sexual Orientation and Gender identity concept answers in the controlled tier dataset, and then among those we will identify the sub population with PD/ADRD diagnoses, and then among that cohort of individuals we will evaluate differences among cohort members based on sex-assigned-at-birth, gender identity, and sexual orientation.
We will use univariate (measures of central tendency, frequencies/distributions) and bivariate statistics (significant differences between groups). Differences will be assessed using the appropriate within and between groups comparisons approaches based on the type of measures used e.g [M]AN[C]OVA ([multiple] analysis of [co-]variance).
If the population of affected individuals is large enough we may evaluate complex relationships among the various psychosocial health and well-being factors using partial correlations, logistic regressions, or other multivariable analyses if appropriate.","Anticipated Findings
We anticipate being able to provide some specific descriptive work related to the All-of-us sample, and any group differences that exist. At this point in time the a priori hypothesis is that SGM individuals will have a poorer psychosocial health and well-being than their CGH comparators. When we finish this work we hope that this will generate information that will spark further inquiry and opportunities to conduct studies to better understand and address any disparities that are identified among SGM individuals with PD/ADRD.
Further, descriptive analyses that examine data in the aggregate as well disaggregated data (by groups) and using analyses that allow us to account for intersecting marginalized identities are important for understanding which groups are at greatest risk for poor outcomes. We we anticipate that differences to exist in both the combined and disaggregated analyses.","Demographic Categories of Interest
Sex at Birth
Gender Identity
Sexual Orientation","Data Set Used
Controlled Tier","Research Team
Owner:
Scott Moore
- Early Career Tenure-track Researcher, Case Western Reserve University"
Dementia,"Alzheimer's Disease and Related Dementias (ADRD) is an overwhelming medical condition at any age, but ADRD in younger age is particularly devastating, affecting quality of life and independence of individuals in their prime years. Here, we aim to study factors…","Scientific Questions Being Studied
Alzheimer's Disease and Related Dementias (ADRD) is an overwhelming medical condition at any age, but ADRD in younger age is particularly devastating, affecting quality of life and independence of individuals in their prime years. Here, we aim to study factors associated with ADRD age of onset.","Project Purpose(s)
Disease Focused Research (dementia)","Scientific Approaches
We will use the total sample to compare characteristics of individuals with and without ADRD and evaluate their relationship with ADRD age of onset.","Anticipated Findings
Identifying distinct predisposing and/or protective factors for earlier onset of ADRD opens opportunities to target vulnerable populations for early detection and prevention.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Sanaz Sedaghat
- Early Career Tenure-track Researcher, University of Minnesota"
