title,main_goal_and_aims,Questions,Purpose,Approaches,Findings,Categories,DataTier,Team
peri-menopausal stage with insomnia,"Insomnia is associated with worsened clinical outcomes among Alzheimer’s disease dementia (AD) patients, increased caregiver burden, and healthcare utilization. So we are trying to identify patients at peri-menopausal stage, with insomnia complaints or not, tracking the cognitive trajectory.","Scientific Questions Being Studied
Insomnia is associated with worsened clinical outcomes among Alzheimer’s disease dementia (AD) patients,
increased caregiver burden, and healthcare utilization. So we are trying to identify patients at peri-menopausal stage, with insomnia complaints or not, tracking the cognitive trajectory.","Project Purpose(s)
Disease Focused Research (insomnia)
Methods Development","Scientific Approaches
cohort study, compare the peri-menopausal stage women who are diagnosed insomnia and who are not, based on tracking the cognitive trajectory (% developing cognitive complaints and time interval of developing cognitive complaints; disease progression from MCI to dementia (time interval).","Anticipated Findings
By getting a comparative results of two groups of women, providing insights of insomnia treatment, providing some proof-of-concept results to determine if any association between peri- and post-menopausal insomnia and cognitive decline/dementia incidence.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Han Yang
- Graduate Trainee, University of Minnesota
Collaborators:
Yu Hou - Early Career Tenure-track Researcher, University of Minnesota"
AD PheWas,"Alzheimer’s disease (AD) is a highly heterogeneous disease which a variety of brain pathological changes, progress trajectories and many risk factors exist among AD patients. Previously, we identified 2 AD subtypes with multi-omcis data collected from publicly accessible studies. In…","Scientific Questions Being Studied
Alzheimer’s disease (AD) is a highly heterogeneous disease which a variety of brain pathological changes, progress trajectories and many risk factors exist among AD patients. Previously, we identified 2 AD subtypes with multi-omcis data collected from publicly accessible studies. In this project, we aim to perform a Phenome-wide Associaion Study (PheWas) to test the association between generic variants of the differentially expressed genes (DEGs) identified from previous study and a large scale of phenome.","Project Purpose(s)
Disease Focused Research (Alzheimer's disease)
Ancestry","Scientific Approaches
The PheWas will be implemented in a form of multivariate logistic regression, with phenome as the dependent variable, and genotypes as independent variable adjusting for confounding variables such as Age, Sex and Principle Components (PCs) for ancestry.","Anticipated Findings
The project aims to identify novel associations between AD genetic variants and other clinical traits, and we expect to validate some existing associations between the genetic variants and some traits as well. The results will help researchers better understand the connection between AD and other diseases, and we can utilize the results to better understand AD etiology, and contribute to AD diagnosis, treatment, and disease management.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Ziyan Song
- Graduate Trainee, Indiana University"
Alzheimer's Disease,Exploration of Alzheimer's Genetic Data in underrepresented population- what are some variants associated with AD in African American population?,"Scientific Questions Being Studied
Exploration of Alzheimer's Genetic Data in underrepresented population- what are some variants associated with AD in African American population?","Project Purpose(s)
Ancestry","Scientific Approaches
To address the scientific question of exploring Alzheimer's genetic data in underrepresented populations, particularly focusing on variants associated with AD in the African American population, we will employ the following methods:
Data Preprocessing and Quality Control: Perform quality control procedures to ensure the accuracy and reliability of the genetic data. Filter out variants with low quality scores, genotype call rates, and those that are not relevant.
Variant Calling and Analysis: Use bioinformatics tools such as GATK (Genome Analysis Toolkit) or SAMtools for variant calling and genotyping.
Association Studies: Utilize statistical methods such as logistic regression or linear mixed models to assess the association between genetic variants and disease phenotype while controlling for potential confounders.
Functional Annotation and Pathway Analysis: Annotate identified variants to understand their functional consequences (e.g., protein-coding changes, regulatory effects).","Anticipated Findings
Upon identifying variants associated with Alzheimer's disease in the African American population, we will annotate these variants to comprehensively understand their functional consequences. This involves assessing whether the variants lead to protein-coding changes or have regulatory effects on gene expression. By conducting this annotation, we aim to gain insights into the potential biological mechanisms underlying Alzheimer's disease susceptibility in this population.","Demographic Categories of Interest
Race / Ethnicity","Data Set Used
Controlled Tier","Research Team
Owner:
Astrid Manuel
- Graduate Trainee, University of Texas Health Science Center, Houston"
ADRD Exploration,"Alzheimer’s disease (AD) is a degenerative brain disease which affects about 5.7 million Americans, and the number will grow to about 13.8 million by mid-century. AD and related dementia (ADRD) is a multifactorial and heterogeneous disorder that is driven by…","Scientific Questions Being Studied
Alzheimer’s disease (AD) is a degenerative brain disease which affects about 5.7 million Americans, and the number will grow to about 13.8 million by mid-century. AD and related dementia (ADRD) is a multifactorial and heterogeneous disorder that is driven by a constellation of genetic and environmental risk and protective factors.","Project Purpose(s)
Disease Focused Research (Alzheimer's disease)","Scientific Approaches
Cohort Study and Genetic Analysis","Anticipated Findings
This project will provide practice-based evidence to improve our understanding of the use of selected medications in people with ADRD. And the relationship between ADRD population and gene APOE.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Yu Hou
- Early Career Tenure-track Researcher, University of Minnesota"
Fitbit investigation,"We are interested in the link between sleep health and neurodegenerative diseases like Alzheimer's disease and related dementias (ADRD) and Parkinson's disease (PD). While polysomnography (PSG; the traditional in-lab sleep study) is generally considered the ""gold-standard"" of sleep measurement, in-lab…","Scientific Questions Being Studied
We are interested in the link between sleep health and neurodegenerative diseases like Alzheimer's disease and related dementias (ADRD) and Parkinson's disease (PD). While polysomnography (PSG; the traditional in-lab sleep study) is generally considered the ""gold-standard"" of sleep measurement, in-lab sleep measurement can have high costs, be time-consuming and labor-intensive, and may not always reflect in-home sleep habits. The All of Us dataset provides a valuable opportunity to investigate in-home sleep measurement using wearable technology (Fitbit). This allows investigators like ourselves to examine real-world sleep health in a large, diverse cohort of individuals. By doing so, we hope to add to the current understanding of how sleep health relates to neurodegenerative diseases, and how this link may differ across populations.","Project Purpose(s)
Population Health","Scientific Approaches
We plan to use the Fitbit data in order to investigate sleep health/sleep habits in the cohort. We will also be using EHR data in order to examine prevalence and incidence of diseases, with a particular focus on neurodegenerative diseases. We will also be using demographic data with the goal of understanding the cohort and of identifying differences between populations in the link between sleep and neurodegeneration. We will likely be testing for associations between Fitbit-measured sleep health and neurodegenerative disease prevalence and incidence.","Anticipated Findings
A large body of research has identified a link between sleep disturbances and neurodegenerative disease. We anticipate that this link will be present in the All of Us cohort in some capacity. However, it is unclear whether this connection will differ between populations. Our findings will (1) add to the current understanding of the link between sleep health and neurodegeneration, possibly contributing to the development of novel screening and risk prediction methods, and (2) will demonstrate the power of wearable technology in revolutionizing sleep measurement and sleep research.","Demographic Categories of Interest
Race / Ethnicity
Age","Data Set Used
Controlled Tier","Research Team
Owner:
Sasha Milton
- Project Personnel, University of California, San Francisco"
StarD6 SNPs in Alzheimer's Disease,"Our lab studies the protein StarD6, which has recently been implicated in risk for Alzheimer's Disease. Several single nucleotide polymorphisms have been linked to Alzheimer's Disease, such as rs10164112. These initial studies used a population without diverse genetic ancestry; as…","Scientific Questions Being Studied
Our lab studies the protein StarD6, which has recently been implicated in risk for Alzheimer's Disease. Several single nucleotide polymorphisms have been linked to Alzheimer's Disease, such as rs10164112. These initial studies used a population without diverse genetic ancestry; as such, we would like to confirm these correlations in a population with greater diversity in terms of genetic ancestry, such as the population in the United States. We would also like to investigate additional SNPs and their correlation/linkage to Alzheimer's Disease.","Project Purpose(s)
Disease Focused Research (Alzheimer's Disease)
Methods Development
Ancestry","Scientific Approaches
We plan to create several cohorts:
- no positive Alzheimer's diagnosis
- positive Alzheimer's diagnosis
- no positive Alzheimer's diagnosis (65+)
- positive Alzheimer's diagnosis (65+)
All samples will be randomized and age-matched. We will use Hail-Plink to call specific SNPs and investigate correlation between those particular SNPs and Alzheimer's Disease.","Anticipated Findings
We predict that the previously characterized SNP, rs10164112, will show a correlation with Alzheimer's Disease in a US population. We also expect to see correlation between other StarD6 SNPs and Alzheimer's Disease. These findings are significant because little is known about StarD6 in homeostatic conditions, positioning this protein as a enticing new target in Alzheimer's Disease research.","Demographic Categories of Interest
Race / Ethnicity
Age
Disability Status","Data Set Used
Controlled Tier","Research Team
Owner:
Kaitlyn Ford
- Undergraduate Student, Salve Regina University
Chris Hemme
- Project Personnel, University of Rhode Island
Gabriella Papale
- Early Career Tenure-track Researcher, Salve Regina University
Collaborators:
Vrunda Patel - Graduate Trainee, Northeastern University"
How Breath & Meditation can slow down the onset &/or progression of Alzheimer's,"The Question: How can Breath & Meditation practices slow down the onset &/or progression of Alzheimer's? The Hypothesis: Breath and Meditation practices have been so beneficial for the body, mind, and spirit of all who practice. Because of this very…","Scientific Questions Being Studied
The Question: How can Breath & Meditation practices slow down the onset &/or progression of Alzheimer's?
The Hypothesis: Breath and Meditation practices have been so beneficial for the body, mind, and spirit of all who practice. Because of this very reason my team and I will show how breath and meditation can be a game changer in the lives of so many that are tragically affected by the onset and/or progression of Alzheimer’s Disease. Whether you are directly affected because you are an unfortunate patient of this disease, or you’re affected because you’re a loved one. You too will see how breath and meditation will be transformational in your and your affected family member’s lives. The goal is to enjoy as many precious moments as possible that you all have left. So, why not enjoy them while thriving with this disease, rather than merely surviving it?
The Reason: AD is a heartbreaking, life altering disease that affects everyone, whether directly or indirectly, it affects you too!","Project Purpose(s)
Disease Focused Research (Alzheimer's disease)
Population Health
Social / Behavioral
Educational
Drug Development
Methods Development
Control Set
Ancestry","Scientific Approaches
I will utilize a few data sources that have already been researched by Harvard and Yale on the current breath and meditation practices that I use and have studied and practiced for the last 3yrs, called Sudarshan Kriya (SKY).
Website: https://www.artofliving.org/in-en/about-us/sudarshan-kriya/benefits-of-sudarshan-kriya
I will couple these findings with those found in the AoU dataset.","Anticipated Findings
The findings will be huge and add to the ongoing research that is currently going on to find more holistic approaches and ways to help those in all communities, along with those in this life altering community of Dementia and Alzheimer's Disease. I know there has been so much research performed and conducted thus far and so much more to perform as this disease is so multifaceted and reaches so far. If we've finally started researching and utilizing epistasis to dig deeper and learn more about this disease and how it can help, why not add the science and benefits of breath and meditation to the research? This disease affects so many lives and so many of us have lost family members and friends, me included unfortunately. No matter your background, ethnicity, sex, religion, sexual orientation, biases, education level, industry/field you work in, socioeconomic status, financial level, none of these matters to this ravaging disease, it comes for anyone! And I want to do my part to fight it!","Demographic Categories of Interest
Race / Ethnicity
Age
Sex at Birth
Gender Identity
Sexual Orientation
Geography
Disability Status
Access to Care
Education Level
Income Level","Data Set Used
Controlled Tier","Research Team
Owner:
Ty Carr
- Undergraduate Student, Arizona State University
Collaborators:
Joshua Parish - Undergraduate Student, Arizona State University
Alexus Williams - Undergraduate Student, Arizona State University"
NDD-NDG0,"We are investigating whether persons with neurodevelopmental disorders (autism, ADHD, intellectual disability) may be at greater risk for neurodegenerative disorders (Alzheimer's disease or related dementias, Parkinson's disease, ALS).","Scientific Questions Being Studied
We are investigating whether persons with neurodevelopmental disorders (autism, ADHD, intellectual disability) may be at greater risk for neurodegenerative disorders (Alzheimer's disease or related dementias, Parkinson's disease, ALS).","Project Purpose(s)
Disease Focused Research (Neurodegenerative disorders)","Scientific Approaches
We will utilize a case-control study design to investigate the association of neurodevelopmental disorders with neurodegenerative disorders.","Anticipated Findings
We will describe the associations of neurodevelopmental disorders with neurodegenerative disorders. These associations have been not well-studied, and thus our findings will meaningfully contribute to the existing body of knowledge.","Demographic Categories of Interest
Age
Disability Status","Data Set Used
Registered Tier","Research Team
Owner:
Brian Lee
- Mid-career Tenured Researcher, Drexel University"
Pascoal Lab,The specific scientific questions we intend to study are: 1. Can we predict the onset of Alzheimer’s Disease and related dementias (ADRD) using machine learning methods applied to electronic health records (EHRs)? 2. What are the major risk factors contributing…,"Scientific Questions Being Studied
The specific scientific questions we intend to study are:
1.	Can we predict the onset of Alzheimer’s Disease and related dementias (ADRD) using machine learning methods applied to electronic health records (EHRs)?
2.	What are the major risk factors contributing to the development of ADRD?
3.	Are there identifiable subtypes of ADRD based on cognitive and neuropsychiatric symptoms, and what are their distinct features?
4.	How do different subtypes of ADRD progress in terms of disease trajectory, and what is the comparative decline among these subtypes?
5.	Can a software tool be developed to predict ADRD and assist clinicians in identifying high-risk patients, improving care and outcomes?
The importance of these questions lies in the potential for early detection and intervention in ADRD, which could significantly alter the disease's impact on patients and the healthcare system.","Project Purpose(s)
Disease Focused Research (Alzheimer's disease)","Scientific Approaches
We will apply machine learning to electronic health records (EHRs) for early prediction of Alzheimer's Disease and related dementias (ADRD), identifying risk factors and subtypes, analyzing disease trajectories, and developing a predictive tool for clinical use.
Datasets: Longitudinal EHR data encompassing demographics, diagnostics, lab results, medications, and clinical notes.
Methods:
•	Predictive Modeling: We'll use algorithms like random forests and neural networks for predicting ADRD onset.
•	Feature Importance: To pinpoint risk factors, methods such as permutation importance will be applied.
•	Clustering: Algorithms like k-means will classify subtypes based on symptoms.
•	Trajectory Analysis: Comparative analysis of cognitive decline across subtypes using time-series methods.
Tools:
•	Data Processing: Python and R.
•	ML Frameworks: scikit-learn, TensorFlow, PyTorch.
•	Visualization: Matplotlib, Seaborn, PowerBI.
•	Software Development: Python.","Anticipated Findings
The anticipated findings from the study include:
1. A set of predictive markers for ADRD onset derived from EHRs.
2. Identification of major risk factors for ADRD.
3. Distinct subtypes of ADRD based on cognitive and neuropsychiatric symptoms.
4. Differential progression trajectories for each ADRD subtype.
5. A validated software tool that predicts ADRD risk and aids clinical decision-making.
These findings could contribute to the field by:
1. Enhancing early detection capabilities for ADRD, potentially leading to earlier interventions.
2. Providing a deeper understanding of the risk factors, which could inform preventative strategies.
3. Revealing the heterogeneity within ADRD, allowing for more personalized treatment approaches.
4. Offering insights into the progression of ADRD, aiding in the prediction of patient needs.
5. Delivering a practical tool for healthcare professionals, integrating data-driven insights directly into clinical workflows, which may improve patient outcomes.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Tharick Pascoal
- Early Career Tenure-track Researcher, University of Pittsburgh"
AD Genomics,Exploring the association between carotid atherosclerosis and increased risk of Alzheimer's and Non Alzheimer's Dementia,"Scientific Questions Being Studied
Exploring the association between carotid atherosclerosis and increased risk of  Alzheimer's and Non Alzheimer's Dementia","Project Purpose(s)
Disease Focused Research (Alzheimer's Disease)","Scientific Approaches
Summary statistics (mean +- SD) will be presented for demographic characteristics, overall and stratified by ECAD category. Logistic regression analysis will be used to examine  the association between Alzheimer's  / non-Alzheimer's dementia; we will fit both crude models and models adjusted for covariates (determined based on literature). OR(95% CI) will be reported for all models.
Dataset descriptions: [to be added]","Anticipated Findings
There is growing awareness that extracranial carotid atherosclerosis disease (ECAD) is associated with Alzheimer’s disease and other dementias risk. Despite this, clinical management of ECAD does not involve risk stratification or modification for ADRD. We hope to explore this further.","Demographic Categories of Interest
Age","Data Set Used
Controlled Tier","Research Team
Owner:
Cris Escareno
- Project Personnel, University of Arizona"
EOAD,The specific scientific questions that intend to study in this research are as follows: 1. What is the age of onset of early onset Alzheimer's Disease (EOAD)? 2. What is the percentage frequency of the ethnicity or race of EOAD?…,"Scientific Questions Being Studied
The specific scientific questions that intend to study in this research are as follows:
1. What is the age of onset of early onset Alzheimer's Disease (EOAD)?
2. What is the percentage frequency of the ethnicity or race of EOAD?
3. Which gender is most affected in EOAD?
4. What proportional distribution of the pathogenic variant is responsible for EOAD and the variant with uncertain significance associated with EOAD?
5. Is there any relation with the polygenic risk score (PRS) for EOAD within the population utilizing data obtained from an extensive Genome-Wide Association Study (GWAS)?
The above-mentioned questions are important due to
1. Determining the Age Range of Onset Of EOAD.
2. Calculating Ethnicity or Race Frequency: It helps to understand the disease's epidemiology across diverse populations.
3. Proportional Distribution of Pathogenic Variants.
5. Evaluating Polygenic Risk Score.
In summary, this multifaceted approach is crucial for the diagnosis and prevention of EOAD.","Project Purpose(s)
Disease Focused Research (Early onset Alzheimer's disease)","Scientific Approaches
The present research is an observational study that involves observing and recording data without manipulating variables. Here we use the epidemiological and genetic datasets of EOAD using the 'All of Us' Research Program controlled tier and spanned from Fall 23 to Spring 24. The study population is EOAD patients. For data analysis, we used statistical software such as R, Python/Jupyter Notebook with libraries like NumPy and Pandas, or specialized software like SPSS. Different types of tests will be done such as the Shapiro-Wilk test will be done to see whether the retrieved data is normally distributed or not, the Chi-squared tests (to test the epidemiological data) along with mean+/- standard deviation and the polygenic risk scores, first calculated it and then perform statistical analyses to assess the association between the PRS and the disease such as linear regression. ROC  and  AUC can be used to evaluate the discriminatory power of the PRS.","Anticipated Findings
Our study hypothesizes that early onset Alzheimer's Disease (EOAD) exhibits a wide age range of onset due to its hereditary nature. We anticipate observing variations in the manifestation of EOAD across different races and genders. Our investigation suggests that pathogenic variants play a significant role in the development of this disease. Furthermore, we aim to explore the association between calculating polygenic risk scores and the occurrence of EOAD, seeking insights into the genetic factors contributing to its onset.
The anticipated findings would contribute significantly to the body of scientific knowledge in the field of Early-Onset Alzheimer's Disease (EOAD) in several ways:
1. Understanding age variability in EOAD onset.
2. Uncovering racial and gender disparities.
3. Exploring genetic factors.
4. Linking polygenic risk scores to disease occurrence.
5. Contributing to precision medicine.
6. Informing genetic counseling and early intervention.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Zinnat Ara Yesmin
- Graduate Trainee, Tulane University"
Hispanic/AMR Workspace,"What are the genetic determinants of Alzheimer's disease in individuals identifying as Hispanic, compared to those who are genetically determined to have AMR ancestry? Can we use this data to further explain what predisposes individuals to the disease?","Scientific Questions Being Studied
What are the genetic determinants of Alzheimer's disease in individuals identifying as Hispanic, compared to those who are genetically determined to have AMR ancestry? Can we use this data to further explain what predisposes individuals to the disease?","Project Purpose(s)
Disease Focused Research (Alzheimer's disease)","Scientific Approaches
I will produce a genome wide association study using Regenie, after data curation using Plink. I will conduct this among individuals identifying as Hispanic (and not) to evaluate the role of a gene we have identified as influencing disease in another dataset.","Anticipated Findings
I expect to reproduce some existing AD GWAS findings, demonstrating how they have relevance to a more diverse cohort.","Demographic Categories of Interest
Race / Ethnicity","Data Set Used
Controlled Tier","Research Team
Owner:
Julian Willett
- Research Fellow, Mass General Brigham
Dmitry Prokopenko
- Other, Mass General Brigham"
Summary Statistics_ ECAD V1,We aim to explore the association between extra cranial carotid artery disease and Alzheimer's dementia,"Scientific Questions Being Studied
We aim to explore the association between extra cranial carotid artery disease and Alzheimer's dementia","Project Purpose(s)
Disease Focused Research (Alzheimer's disease)","Scientific Approaches
We will run descriptive statistics, regression Models using R and R studio to better understand the association.","Anticipated Findings
Extracranial carotid artery disease is associated with development of Alzheimer's Dementia.
If an association exists, ECAD could be treated for AD.","Demographic Categories of Interest
Age","Data Set Used
Registered Tier","Research Team
Owner:
Cris Escareno
- Project Personnel, University of Arizona"
GWAS,"All prevalent human diseases, such as Alzheimer’s, Parkinson’s or diabetes, are known to be driven by a complex combination of genetic and environmental factors. Numerous genome-wide association studies (GWAS) have linked thousands of genetic variants to common diseases. By design,…","Scientific Questions Being Studied
All prevalent human diseases, such as Alzheimer’s,
Parkinson’s or diabetes, are known to be driven by a complex combination of genetic and
environmental factors. Numerous genome-wide association
studies (GWAS) have linked thousands of genetic variants to common diseases. By design, GWAS
only find associations with a disease but cannot reveal which genetic variants are causal within
associated regions of the genome.  Current “fine mapping” algorithms, which aim to
pinpoint the truly causal variants, fail if there are too many variants that are inherited together, which is
often the case. This project will develop a new fine mapping method that uses GWAS data to identify
combinations of genetic variants.","Project Purpose(s)
Methods Development
Ancestry","Scientific Approaches
The new method is based on a mathematical approximation that makes it much faster than existing
algorithms. This speed advantage allows the method to exhaustively explore the large number of
possible combinations of variants and identify those that have a high probability of being causal. In this
project, the new method will be thoroughly benchmarked against state-of-the art methods on simulated
data, for which the ground truth is known. The method will also be extended to consider additional
information about the human genome, such as the position of genes or molecular characteristics that
control the expression of genes.","Anticipated Findings
Many novel disease-associated genetic variants that have been overlooked to date are expected to be discovered by the
new approach. The final goal of the project is to implement the method in a user-friendly software
package that can be easily adopted by the bioinformatics community.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Stepan Grinek
- Research Associate, New York Stem Cell Foundation"
Psoriasis and Neuro Disease,"Psoriasis and neurodegenerative disease (ND) are both complex, chronic conditions with multifactorial etiologies. Recent studies suggest a potential association between inflammatory disorders like psoriasis and NDs such as Alzheimer’s disease attributable to shared inflammatory pathways and immune dysregulation. This research…","Scientific Questions Being Studied
Psoriasis and neurodegenerative disease (ND) are both complex, chronic conditions with multifactorial etiologies. Recent studies suggest a potential association between inflammatory disorders like psoriasis and NDs such as Alzheimer’s disease attributable to shared inflammatory pathways and immune dysregulation. This research study aims to investigate the relationship between the incidences of psoriasis and ND.","Project Purpose(s)
Disease Focused Research (psoriasis)","Scientific Approaches
The All of Us dataset will be used to determine the prevalence and incidence of both psoriasis and ND in a population of patients. Accordingly, the temporal relationship between the onset of psoriasis and the subsequent development of ND will be investigated using statistical methods.","Anticipated Findings
This study aims to provide an analysis of the association between psoriasis and ND using the All of Us dataset. The findings may contribute to our understanding of the complex interplay between inflammatory skin conditions and neurodegenerative diseases, potentially paving the way for more comprehensive management strategies for psoriasis patients.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Hamail Iqbal
- Graduate Trainee, Rutgers, The State University of New Jersey"
Searching known Alzheimer's disease causing genes,"We will screen known disease causing Alzheimer's disease genes, including APP, PSEN1 and PSEN2. We will create three cohorts including individuals with Alzheimer's disease, dementia and controls with no neurological disease history. We aim to replicate known associations and find…","Scientific Questions Being Studied
We will screen known disease causing Alzheimer's disease genes, including APP, PSEN1 and PSEN2. We will create three cohorts including individuals with Alzheimer's disease, dementia and controls with no neurological disease history. We aim to replicate known associations and find novel variant in these genes.","Project Purpose(s)
Disease Focused Research (Alzheimer's disease, dementia)
Ancestry","Scientific Approaches
We will use annotated VCF files to look for our genes of interest. We will create three cohorts including individuals with Alzheimer's disease, dementia and controls with no neurological disease history. We will examine the pathogenicity of candidate variant using VEP-LOFTEE.","Anticipated Findings
This study will potentially replicate known associations and find novel variant in these genes. Moreover large scale sequencing data will help unravel the frequency of disease causing variants in each of these genes.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Marzieh Khani
- Research Fellow, National Institute on Aging (NIH - NIA)
Collaborators:
Hampton Leonard - Graduate Trainee, National Institute on Aging (NIH - NIA)
Fulya Akcimen - Research Fellow, National Institute on Aging (NIH - NIA)"
Multi_modal Alzheimer's disease,"This study aims to unravel complex gene networks associated with Alzheimer's disease (AD) using multi-modal data integration. By analyzing genetic and clinical data from the All of Us database, we intend to identify specific gene modules linked to AD. The…","Scientific Questions Being Studied
This study aims to unravel complex gene networks associated with Alzheimer's disease (AD) using multi-modal data integration. By analyzing genetic and clinical data from the All of Us database, we intend to identify specific gene modules linked to AD. The importance of this question lies in its potential to deepen our understanding of AD's etiology, facilitating the development of targeted treatments. This research is significant for public health as it addresses a prevalent neurodegenerative disorder impacting millions worldwide and could pave the way for precision medicine in treating AD.","Project Purpose(s)
Disease Focused Research (Alzheimer's Disease)
Ancestry","Scientific Approaches
Our approach involves a comprehensive analysis of the All of Us dataset, integrating genetic and clinical data to study Alzheimer's disease. We will employ advanced bioinformatics and deep learning techniques for data integration and network analysis. The primary method involves constructing gene subnetworks to identify key modules implicated in AD. Tools like Python for data processing, along with network analysis software, will be instrumental. This multimodal integration is pivotal in providing a holistic view of the genetic underpinnings of AD, allowing for a more nuanced understanding of its pathogenesis.","Anticipated Findings
The anticipated outcome of this study is the identification of specific gene modules associated with Alzheimer's disease. These modules are expected to reveal subnetworks of interrelated genes, offering new insights into the genetic architecture of AD. Our findings could contribute significantly to the field by illuminating potential genetic targets for therapeutic intervention and enhancing the understanding of AD’s molecular basis. This could influence future research directions and aid in the development of personalized medicine strategies for AD management, thus contributing substantially to the scientific community and public health.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Keith Sanders
- Graduate Trainee, University of Texas Health Science Center, Houston"
APOE PheWAS,Alzheimer's Disease (AD) is the most common type of dementia and variation in APOE if strongly associated with AD in multiple race/ethnic groups. We aim to perform a phenome-wide association study (PheWAS) between genetic variants to test the association of…,"Scientific Questions Being Studied
Alzheimer's Disease (AD) is the most common type of dementia and variation in APOE if strongly associated with AD in multiple race/ethnic groups. We aim to perform a phenome-wide association study (PheWAS) between genetic variants to test the association of APOE variants and AD, and test the associations between APOE variants and other phenotypes to improve risk prediction.","Project Purpose(s)
Disease Focused Research (APOE-associated disease, including Alzheimer's Disease)
Ancestry","Scientific Approaches
We aim to employ a PheWAS approach to systematically identify associations between APOE variants and clinical phenotypes. PheWAS will be carried out using multivariable logistic regression. Initial models will adjust for age, sex, and principal components. Differential associations by race/ethnicity and sex will also be evaluated.","Anticipated Findings
The proposed project aims to identify novel associations between APOE variants and a wide array of clinical phenotypes. This will help improve risk prediction for Alzheimer's and other APOE-related diseases.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Valentina Ghisays
- Research Associate, Banner Health
Kiana Martinez
- Research Fellow, University of Arizona
Jason Karnes
- Early Career Tenure-track Researcher, University of Arizona
Ignazio Piras
- Early Career Tenure-track Researcher, Translational Genomics Research Institute
Ehsan Khajouei
- Project Personnel, University of Arizona"
Alzheimer's Disease,Alzheimer's disease (AD) represents a complex spectrum of neurodegenerative disorders characterized by symptoms ranging from short-term memory lapses to the gradual loss of bodily functions leading to eventual demise. This condition significantly diminishes the quality of life for the affected…,"Scientific Questions Being Studied
Alzheimer's disease (AD) represents a complex spectrum of neurodegenerative disorders characterized by symptoms ranging from short-term memory lapses to the gradual loss of bodily functions leading to eventual demise. This condition significantly diminishes the quality of life for the affected older population. The widespread adoption and continual enhancement of electronic health record (EHR) systems in the U.S have resulted in the accumulation of extensive longitudinal EHR datasets, providing valuable resources for clinical research. Numerous risk factors associated with AD, such as hypertension and high cholesterol, are routinely documented in patients' EHRs. This study endeavors to leverage machine learning (ML) techniques to facilitate the early prediction of Alzheimer's disease and related dementias. The focus is on utilizing real-world electronic health records (EHRs) to enhance our understanding and prediction capabilities in the realm of neurodegenerative disorders.","Project Purpose(s)
Disease Focused Research (Alzheimer's disease)
Methods Development","Scientific Approaches
Predicting Alzheimer's disease (AD) at an early stage poses a formidable challenge due to the involvement of multiple intricate mechanisms in its pathogenesis. Our research aims to delve into diverse patient cohorts with AD, utilizing extracted features and exploring feature selection through both knowledge-driven and data-driven approaches. We seek to unravel the prediction variances across different cohorts and prediction windows while assessing the significance of distinct features within each cohort using SHAP values.","Anticipated Findings
The ultimate goal of our study is to develop prediction models that can effectively identify individuals at a heightened risk of AD before its onset. These models not only pinpoint crucial factors for early prediction and prevention but also contribute to understanding why specific risk factors hold significance. Furthermore, they play a pivotal role in guiding research directions and facilitating the recruitment of individuals in the early stages of probable AD for inclusion in clinical trials.","Demographic Categories of Interest
Age
Disability Status","Data Set Used
Controlled Tier","Research Team
Owner:
Mengliang Zhang
- Graduate Trainee, University of Texas at Arlington"
