title,main_goal_and_aims,Questions,Purpose,Approaches,Findings,Categories,DataTier,Team
Epidemiology of Inflammatory Skin Disease v7 CT,"Our focus is on epidemiology of inflammatory skin conditions, such as eczema, psoriasis, hidradenitis suppurativa, and ichthyosis. The scientific questions we intend to study are many, including associations between these inflammatory skin conditions and environmental exposures, cardiovascular disease, psychiatric comorbidities,…","Scientific Questions Being Studied
Our focus is on epidemiology of inflammatory skin conditions, such as eczema, psoriasis, hidradenitis suppurativa, and ichthyosis. The scientific questions we intend to study are many, including associations between these inflammatory skin conditions and environmental exposures, cardiovascular disease, psychiatric comorbidities, allergic diseases and rheumatologic disease. Some inflammatory skin conditions, such as eczema, are common, while others like ichthyosis are rare. Across the spectrum, epidemiology of dermatologic disease is understudied. We hope to shed light on associations between both common and rare inflammatory skin conditions and potential risk factors.","Project Purpose(s)
Disease Focused Research (atopic dermatitis)","Scientific Approaches
We plan to use logistic regression in univariate and multivariate analyses. These will primarily be cross-sectional studies or case-control studies. Covariates that we plan to include in our models are disease-related electronic health record diagnoses as well as demographic factors of age, sex, race and ethnicity, and survey data including smoking history and other substance use.","Anticipated Findings
We hope to better describe the burden of inflammatory skin conditions among different racial, ethnic and age groups, and we hope to show novel associations between inflammatory skin conditions and other conditions and exposures including cardiovascular disease, autoimmune disease, metabolic disease, and air pollution. These data will help improve the treatment of inflammatory skin diseases.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Gloria Chen
- Graduate Trainee, Yale University"
"Duplicate of Sleep, exercise and cardiovascular outcomes",We want to understand the impact of exercise timing and intensity on sleep quality and cardiovascular outcomes in a diverse population set. Our aim is to find the optimal intensity and timing of daily exercise that are associated with better…,"Scientific Questions Being Studied
We want to understand the impact of exercise timing and intensity on sleep quality and cardiovascular outcomes in a diverse population set. Our aim is to find the optimal intensity and timing of daily exercise that are associated with better sleep quality and a reduction in the risk of negative cardiovascular outcomes.","Project Purpose(s)
Disease Focused Research (Cardiovascular disorders)
Population Health","Scientific Approaches
We will explore what parameters are available for measuring sleep quality, exercise timing, exercise intensity and negative cardiovascular outcomes. Then, we aim to perform a statistical analysis associating the exercise timing and intensity to sleep quality and reduction of risk in cardiovascular outcomes. We aim to include as many participants as possible who have the aforementioned data parameters.","Anticipated Findings
We aim to find the optimal time of day and intensity of exercise that is associated with better sleep quality and reduction of risk of negative cardiovascular outcomes. We believe that these findings may have significant implication for the health of the population since recommendations based on our results can be made in terms of timing and intensity of exercise to promote sleep and cardiovascular health.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Alen Juginovic
- Research Fellow, Harvard Medical School
Collaborators:
Shady Abohashem  - Graduate Trainee, Harvard T. H. Chan School of Public Health
Arindam  Bagga - Undergraduate Student, Johns Hopkins University
Adriana Mares - Other, University of Texas at El Paso"
Blood Pressure Time in Target Range (TTR),Blood pressure time in target range (TTR) is the percentage of visits where a patient's blood pressure is within the target rage set by a physician (e.g. 110-130 mmHg). Not much is known about the predictive utility of TTR and…,"Scientific Questions Being Studied
Blood pressure time in target range (TTR) is the percentage of visits where a patient's blood pressure is within the target rage set by a physician (e.g. 110-130 mmHg).
Not much is known about the predictive utility of TTR and its use has not been validated in many large-scale population studies.
Using the All of Us data, I hope to elucidate this calculation further in predicting cardiovascular risk and all-cause mortality.","Project Purpose(s)
Disease Focused Research (Blood Pressure Disorders)","Scientific Approaches
I plan to use R and perform TTR longitudinal analysis by calculating the percentage of visits within a set BP range in populations with high cardiovascular risk.","Anticipated Findings
TTR is a strong predictor of cardiovascular risk and all-cause mortality and should be included in clinician decision making.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Neel Agarwal
- Undergraduate Student, Case Western Reserve University"
Comorbidity detection,The objective of this research is to create machine learning models capable of predicting comorbidities linked to cardiovascular diseases using Electronic Health Record (EHR) data.,"Scientific Questions Being Studied
The objective of this research is to create machine learning models capable of predicting comorbidities linked to cardiovascular diseases using Electronic Health Record (EHR) data.","Project Purpose(s)
Disease Focused Research (cardiovascular system disease)
Methods Development","Scientific Approaches
This study will utilize machine learning algorithms, including Support Vector Machines, Random Forest, and Extreme Gradient Boosting, to develop predictive models tailored for forecasting comorbidities in cardiovascular diseases using Electronic Health Record (EHR) data.","Anticipated Findings
The anticipated findings from this study include the development of machine learning models capable of automating the prediction of comorbidities related to cardiovascular diseases, utilizing algorithms such as Support Vector Machines, Random Forest, and Extreme Gradient Boosting. Additionally, the comparative analysis will determine which of these models offers the highest accuracy in comorbidity prediction","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Ebelechukwu Nwafor
- Early Career Tenure-track Researcher, Villanova University"
CT Circadian Rhythms and Cardiovascular Disease,We are exploring data on the disruption of circadian rhythms and their association with cardiovascular. This will help us understand the strength of such an association and the reasons behind it.,"Scientific Questions Being Studied
We are exploring data on the disruption of circadian rhythms and their association with cardiovascular.  This will help us understand the strength of  such an association and the reasons behind it.","Project Purpose(s)
Other Purpose (Diseased-focused exploratory research for hypothesis generation. )","Scientific Approaches
We will look at EHR data. We will apply statistical modeling to test for an association between circadian disruption and cardiovascular disease.  We will further analyze possible factors behind it.","Anticipated Findings
Evidence exists for the association between circadian rhythm disruption and atherosclerotic disease and arrhythmias. Given the similarities between the risk factors between cardiovascular diseases , we expect that disrupting circadian rhythms would increase the risk for other cardiovascular disorders. This would further add to our knowledge of cardiovascular disease and help prevent it.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Nadim El Jamal
- Research Fellow, University of Pennsylvania"
AllAboutFitbit,We Intend to study and understand the association of physical activity with cardiovascular diseases in participants with Fitbit data. There is a critical need to understand whether physical inactivity contributes to the disparity in cardiovascular disease in individuals of different…,"Scientific Questions Being Studied
We Intend to study and understand the association of physical activity with cardiovascular diseases in participants with Fitbit data. There is a critical need to understand whether physical inactivity contributes to the disparity in cardiovascular disease in individuals of different racial/ethnic and sexual orientation/gender identity (SOGI) groups. By exploring the Fitbit data on AoU, we are aiming: 1) to see if there are ways we can use the Fitbit data to support the early detection of disease, such as early detection of atrial fibrillation (AFib); 2) to determine whether intense exercise can improve the resting heart rate; 3) to determine if the Fitbit data can be used to quantitively study the length of sleep; 4) to understand whether the heart rate and exercise level varies by race after adjusting for the social determinant of health (SDOH), lifestyle as well as demographic characteristics; 5) to investigate the interplay of physical activity, RHR and cardiovascular outcomes.","Project Purpose(s)
Population Health
Methods Development","Scientific Approaches
There are four datasets we will use: EHR domains, physical measurement, Fitbit, and survey (lifestyle, family history, SDOH). Below are key research methods and tools: 1, To assess the association between the intensity of physical activity and resting heart rate (RHR), we will include all participants who shared Fitbit data. To predict the proportion of maximum heart rate on minute-level, we will use an autoregressive integrated moving average model (ARIMA). To balance the interpretability and overfitting, we will conduct machine learning models, specifically long short-term memory (LSTM) and autoregressive LSTM to estimate the outcome as secondary analysis. 2, To investigate the interplay of physical activity, RHR and cardiovascular outcomes, we will use Cox proportional hazard regressions to estimate hazard ratios (HRs) and 95% confidence intervals (CIs) for the primary outcomes, MACE, among participants by intensity groups, adjusted for confounders at the index date.","Anticipated Findings
First, through this study, we can standardize the data collection process, which fills a gap on how to handle Fitbit data in retrospectives studies. Next, we might discover some specific heart rate patterns that are associated with the increase in AFib, which could lead to early detection and prevention of cardiovascular diseases (CVD). Furthermore, our study will provide a better understanding of disparities in cardiovascular diseases in vulnerable individuals with varied backgrounds, such as elderly, cancers, which may in turn, lead to a better understanding of the pathogenesis of AFib, thus leading to further studies. With these potential findings, we could advance our understanding of the progression of CVD, and have the potential for clinical translation to precision CVD prevention, and reduce cardiovascular disparities in individuals in a personalized manner.","Demographic Categories of Interest
Race / Ethnicity
Geography","Data Set Used
Registered Tier","Research Team
Owner:
Qing Liu
- Project Personnel, University of Florida"
CVD and environmental pollutants,"Cardiovascular diseases (CVD), encompassing conditions like stroke and heart attack, remain a leading cause of morbidity and mortality globally. While traditional risk factors such as diet, exercise, and genetics are well-documented, the potential impact of novel environmental exposures, particularly lithium…","Scientific Questions Being Studied
Cardiovascular diseases (CVD), encompassing conditions like stroke and heart attack, remain a leading cause of morbidity and mortality globally. While traditional risk factors such as diet, exercise, and genetics are well-documented, the potential impact of novel environmental exposures, particularly lithium and pesticides, has not been thoroughly explored. This gap in knowledge presents an urgent need for comprehensive research to understand these relationships better.
This research is crucial for several reasons. Firstly, it addresses a relatively unexplored area of environmental health. Understanding the role of lithium, commonly found in water supplies and used in various industries, and pesticides, widely used in agriculture, in the development of heart attacks and strokes could be significant in reducing the global burden of these diseases. Furthermore, this study could inform policy makers, guiding regulations on environmental exposures and public health advisories.","Project Purpose(s)
Disease Focused Research (cerebrovascular disease)
Population Health","Scientific Approaches
The study will employ an epidemiological approach, analyzing data from diverse populations to establish correlations between CVD incidence and levels of lithium and pesticide exposure. This will involve detailed environmental assessments, comprehensive medical histories, and possibly biomarker analyses to accurately quantify exposure levels. Advanced statistical methods will be used to control for confounding variables, ensuring the validity of the findings.","Anticipated Findings
The anticipated findings from this study could range from establishing a clear correlation between these novel exposures and increased CVD risk, to identifying no significant relationship. In cases where a positive association is found, the results could pave the way for further research into mechanisms of action, potential therapeutic interventions, and targeted public health strategies. Even in the absence of a significant association, the findings would be valuable in ruling out these exposures as major risk factors, refining the focus for future CVD research.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Yuqing Yang
- Project Personnel, University of Chicago
Jiajun Luo
- Research Fellow, University of Chicago"
Explore the potential mechanisms of noncoding variants in human diseases,"Noncoding regulatory elements, such as enhancers, act as regulators of gene expression. The Encyclopedia of DNA Elements (ENCODE) project and other studies have identified millions of regulatory elements in various tissues. The roles of noncoding regulatory elements in many human…","Scientific Questions Being Studied
Noncoding regulatory elements, such as enhancers, act as regulators of gene expression. The Encyclopedia of DNA Elements (ENCODE) project and other studies have identified millions of regulatory elements in various tissues. The roles of noncoding regulatory elements in many human diseases have acquired considerable attention, including in cancer, cardiovascular disease and psychiatric disorders. GWAS studies in understanding the genetic basis of these diseases has also identified many noncoding regulatory variants responsible for genetic risk, yet the mechanisms behind these risk variants remain poorly understood. Recent integrating multidimensional genomic data, such as expression, methylation, histone modification, chromatin accessibility and three-dimensional organization data, have enhanced interpretation of noncoding risk variants in human diseases.  However, systematic analysis multidimensional genomic data make things more complex and has become a big challenge in the field.","Project Purpose(s)
Methods Development
Ancestry","Scientific Approaches
In this project, we will develop novel and powerful computational methods to systematically discover the potential biomarker and drug target in human diseases, such as cardiovascular disease, arteriosclerosis, lung diseases, asthma, T2D, and many other metabolism diseases based on multidimensional genomic data. We first will identify molecular differences between healthy individuals and patients based on these sequencing data. The All of Us project provides a great resource of genomic data in well-phenotype, disease-relevant populations. We will identify differences between healthy individuals and patients based on All of Us sequencing data. And then using newly developed computational methods to systematically integrate multidimensional genomic data from other cohorts.","Anticipated Findings
In this study, we will develop novel computational methods to systematically discover these diseases causing changes in noncoding elements, which may be used as drug target in the future. Computational tools will be shared with all researchers. Findings from this project will be disseminated widely and shared with the scientific community by presenting results at national scientific meetings and publishing in peer-reviewed journals.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Ya Cui
- Research Fellow, University of California, Irvine"
Perceived Discrimination on Health Outcomes,"The purpose of this research is to analyze All of Us Data to identify, determine, and examine the association between perceived healthcare and everyday discrimination, its associated with gender, and physical markers of wellbeing for Blacks living in the US…","Scientific Questions Being Studied
The purpose of this research is to analyze All of Us Data to identify, determine, and examine the
association between perceived healthcare and everyday discrimination, its associated with
gender, and physical markers of wellbeing for Blacks living in the US (N=77,080). Identifying
these factors will help in the development of wellness promotion programs for minority
populations. The aims of the research are:
Aim1: To examine if gender of Blacks living in US affects perception of medical discrimination,
everyday discrimination, and the impact on physical well-being (obesity, cardiovascular disease
(HTN, MI, CHF, CAD, High LDL/triglycerides,) diabetes.
Aim2: How does identifying as a Black female living in US affects perception of medical
discrimination, everyday discrimination, and the impact on physical well-being (obesity,
cardiovascular disease (HTN, MI, CHF, CAD, High LDL/triglycerides,) diabetes.","Project Purpose(s)
Population Health","Scientific Approaches
Proposed Measures found in All of Us Research Hub:
SDOH survey: Discrimination in Medical Settings survey and The Everyday Discrimination
Scale.
Physical health: Obesity; cardiovascular disease (HTN, MI, CHF, CAD, High LDL/
triglycerides); diabetes.","Anticipated Findings
This study will advance the scientific knowledge by closing the gap in the literature for factors
associated with wellbeing for Blacks in the United States specifically in physical wellbeing as
related to SDOH. Information from this research will better inform future research and wellbeing
interventions. The specific findings will identify specific SDOH related to specific health
outcomes and how the SDOH risk is different between identified gender among Blacks living in
the US. This will provide a foundation for further study and developing risk management, health
promotion, and health maintenance interventions that are culturally tailored this population.","Demographic Categories of Interest
Race / Ethnicity
Sex at Birth
Gender Identity","Data Set Used
Registered Tier","Research Team
Owner:
Whitney Schutz
- Graduate Trainee, University of North Carolina, Greensboro
Collaborators:
Thomas McCoy - Project Personnel, University of North Carolina, Greensboro
Crystal Epstein - Early Career Tenure-track Researcher, University of North Carolina, Greensboro"
Biomarker and drug target discovery for human diseases,"A large proportion of human diseases (e.g., cardiovascular disease, arteriosclerosis, lung diseases, T2D and asthma) are caused by genetic or epigenetic changes. These changes thus can serve as biomarkers for disease detection or drug targets for disease treatment. The Next…","Scientific Questions Being Studied
A large proportion of human diseases (e.g., cardiovascular disease, arteriosclerosis, lung diseases, T2D and asthma) are caused by genetic or epigenetic changes. These changes thus can serve as biomarkers for disease detection or drug targets for disease treatment. The Next Generation Sequencing technologies, such as whole-genome sequencing, RNA sequencing, and DNA methylation sequencing, have been widely used to detect such (epi-)genetic changes. However, systematic analysis multidimensional genomic data makes things more complex and has become a big challenge in the field. New approaches are urgently needed to be developed. In this project, we will develop novel and powerful computational methods to systematically discover the potential biomarker and drug target in cardiovascular disease, arteriosclerosis, lung diseases, asthma, T2D, and many other metabolism diseases based on these multidimensional genomic data.","Project Purpose(s)
Ancestry","Scientific Approaches
In this project, we will develop novel and powerful computational methods to systematically discover the potential biomarker and drug target in cardiovascular disease, arteriosclerosis, lung diseases, asthma, T2D, and many other metabolism diseases based on these multidimensional genomic data. We will identify molecular differences between healthy individuals and patients based on these sequencing data.","Anticipated Findings
In this project, we will develop novel and powerful computational methods to systematically discover the potential biomarker and drug target in cardiovascular disease, arteriosclerosis, lung diseases, asthma, T2D, and many other metabolism diseases based on these multidimensional genomic data.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Dan Wang
- Research Fellow, University of California, Los Angeles"
Explore the potential mechanisms of noncoding variants in human diseases merge,"Noncoding regulatory elements, such as enhancers, act as regulators of gene expression. The Encyclopedia of DNA Elements (ENCODE) project and other studies have identified millions of regulatory elements in various tissues. The roles of noncoding regulatory elements in many human…","Scientific Questions Being Studied
Noncoding regulatory elements, such as enhancers, act as regulators of gene expression. The Encyclopedia of DNA Elements (ENCODE) project and other studies have identified millions of regulatory elements in various tissues. The roles of noncoding regulatory elements in many human diseases have acquired considerable attention, including in cancer, cardiovascular disease and psychiatric disorders. GWAS studies in understanding the genetic basis of these diseases has also identified many noncoding regulatory variants responsible for genetic risk, yet the mechanisms behind these risk variants remain poorly understood. Recent integrating multidimensional genomic data, such as expression, methylation, histone modification, chromatin accessibility and three-dimensional organization data, have enhanced interpretation of noncoding risk variants in human diseases.  However, systematic analysis multidimensional genomic data make things more complex and has become a big challenge in the field.","Project Purpose(s)
Ancestry","Scientific Approaches
In this project, we will develop novel and powerful computational methods to systematically discover the potential biomarker and drug target in human diseases, such as cardiovascular disease, arteriosclerosis, lung diseases, asthma, T2D, and many other metabolism diseases based on multidimensional genomic data. We first will identify molecular differences between healthy individuals and patients based on these sequencing data. The All of Us project provides a great resource of genomic data in well-phenotype, disease-relevant populations. We will identify differences between healthy individuals and patients based on All of Us sequencing data. And then using newly developed computational methods to systematically integrate multidimensional genomic data from other cohorts.","Anticipated Findings
In this study, we will develop novel computational methods to systematically discover these diseases causing changes in noncoding elements, which may be used as drug target in the future. Computational tools will be shared with all researchers. Findings from this project will be disseminated widely and shared with the scientific community by presenting results at national scientific meetings and publishing in peer-reviewed journals.
This research project seeks to reduce health disparities and improve health equity in underrepresented in biomedical research (UBR) populations
This research project seeks to develop improved risk assessment and prevention strategies to preempt disease","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Ya Cui
- Research Fellow, University of California, Irvine"
Air pollution and climate change on cardiometabolic health,"Epidemiological evidence has shown climate change (including extreme heat and elevated temperature) and air pollution have adverse effects on population health, especially cardiovascular disease and metabolic diseases. However, there is limited information on individual susceptibility to climate change and air…","Scientific Questions Being Studied
Epidemiological evidence has shown climate change (including extreme heat and elevated temperature) and air pollution have adverse effects on population health, especially cardiovascular disease and metabolic diseases. However, there is limited information on individual susceptibility to climate change and air pollution in terms of genetic variant, lifestyle and behavior factors. The overall aim of this project is to investigate how climate change, air pollution and lifestyle are affecting cardiometabolic diseases among representative US population in the All of US program. First, we will investigate how climate-related extreme events and air pollution together impact cardiometabolic disease incidence and mortality. Second, we will examine whether lifestyle and behavior information modify the impact of environmental factor on cardiometabolic health. Third, we will leverage genetic variant and assess individual susceptibility.","Project Purpose(s)
Disease Focused Research (cardiovascular disease, type 2 diabetes, cardiometabolic disease)
Population Health","Scientific Approaches
We will match All of US participants' location with spatial-temporal datasets containing air pollution, extreme heat and temperature exposure and link diseases incidence and mortality EMR datasets in All of US database. Epidemiological analysis will be conducted to assess the impact of air pollution and climate change on cardiometabolic health incidence and mortality. We will additional explore using Fitbit data as an indicator of the individual behavior and test whether it can be used as an indicator of climate adaptation. Lastly, we will conduct statistical analysis testing genetic variant of cardiometabolic susceptibility during high air pollution period and/or during heatwave events.","Anticipated Findings
For the first aim, we anticipated that we found that air pollution and heat exposure is associated with higher incidence and mortality of the cardiometabolic diseases. For the second aim, we anticipated that we found increased physical activity could reduce adverse impact of air pollution and extreme heat exposure. For the third aim, we anticipated to replicate some of the previously identified genetic variants that are susceptible markers of the cardiometabolic diseases.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Jiawen Liao
- Research Fellow, University of Southern California"
Cardiovascular risk factors and serious mental illnesses exploration,"We are interested in the relationships between cardiovascular risk factors, especially obesity and smoking, and serious mental illnesses like major depressive disorder, bipolar disorder, and schizophrenia. In particular we are interested in whether people with CVRFs are more likely to…","Scientific Questions Being Studied
We are interested in the relationships between cardiovascular risk factors, especially obesity and smoking, and serious mental illnesses like major depressive disorder, bipolar disorder, and schizophrenia. In particular we are interested in whether people with CVRFs are more likely to develop SMIs, and if so, if they have a more severe illness course.","Project Purpose(s)
Disease Focused Research (Major depressive disorder, bipolar disorder, schizophrenia)","Scientific Approaches
Currently we are exploring the data. We will start by comparing prevalence rates of SMIs in people with CVRFs (and the reverse, the prevalence of CVRFs in people with SMIs.)","Anticipated Findings
We expect that people with CVRFs will have a higher prevalence of SMIs than people without CVRFs. If so we will investigate potential mediating and moderating factors.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
David Bond
- Mid-career Tenured Researcher, Johns Hopkins University
Collaborators:
PAUL THURAS - Project Personnel, University of Minnesota
David Sosnowski - Project Personnel, Johns Hopkins University"
Vit D + Cardiovascular diseases,I am intending to study the correlation between vitamin D and cardiovascular diseases. I am interested in exploring this data as it could be more rigorously incorporated in daily routines if significant enough.,"Scientific Questions Being Studied
I am intending to study the correlation between vitamin D and cardiovascular diseases. I am interested in exploring this data as it could be more rigorously incorporated in daily routines if significant enough.","Project Purpose(s)
Educational","Scientific Approaches
I plan to use the data sets where participants have reported deficiency in vitamin D and also have cardiovascular diseases. From here, I would run statistical tests in order to evaluate if there is any reliable correlation between the two.","Anticipated Findings
I anticipate that there would be some degree of correlation between the two. From this finding, there would be more support to advocate to incorporate vitamin D supplements routinely.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Victoria Hwang
- Undergraduate Student, University of Chicago
Collaborators:
Andrew Craver - Project Personnel, University of Chicago"
PRS modeling,Purpose of workspace is to explore All of Us genomic data and evaluate if appropriate for potential analyses of genetic risk in cardiovascular disease.,"Scientific Questions Being Studied
Purpose of workspace is to explore All of Us genomic data and evaluate if appropriate for potential analyses of genetic risk in cardiovascular disease.","Project Purpose(s)
Disease Focused Research (arteriosclerotic cardiovascular disease)
Ancestry","Scientific Approaches
Population of interest is all patients with complete WGS data.  Still undecided what methods and tools will be used, as dependent on results of preliminary data exploration.","Anticipated Findings
May contribute to more informed and personalized approaches to cardiovascular disease prevention.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Lekha Pandya
- Research Fellow, Washington University in St. Louis
Collaborators:
Nicolas Ledru - Graduate Trainee, Washington University in St. Louis"
Step Up,Are experiences of discrimination/racism associated with substance use among African American young adults? Are experiences of discrimination/racism associated with cardiovascular disease among African American young adults?,"Scientific Questions Being Studied
Are experiences of discrimination/racism associated with substance use among African American young adults?
Are experiences of discrimination/racism associated with cardiovascular disease among African American young adults?","Project Purpose(s)
Population Health
Social / Behavioral","Scientific Approaches
Primary Outcome: Substance Use (Yes/No) and severity (number of substances)
In your lifetime, which of the following substances have you ever used?
Predictor: Everyday Discrimination Scale Question 1
In your day-to-day life, how often are you treated with less courtesy than other people?
Likert response where 1 = Never to 6 = almost every day
Higher scores indicate more frequent experiences of discrimination","Anticipated Findings
Discrimination and substance use were common among participants.
Evidence suggests that cultural differences impact the reception and effectiveness of substance abuse treatment.
Among others, Black and African American psychiatric nurse practitioners may help mitigate the rise in substance abuse disorders.","Demographic Categories of Interest
Race / Ethnicity","Data Set Used
Controlled Tier","Research Team
Owner:
Shakia Brantley
- Graduate Trainee, University of Alabama, Huntsville"
2024 DIVERS pneumococcal <65y,"Do higher rates of chronic respiratory, cardiovascular and endocrine diseases in Black participants account for higher rates of pneumococcal vaccination among this group? Are there disparities among people with chronic diseases with regards to vaccination rates? Immunizations are one of…","Scientific Questions Being Studied
Do higher rates of chronic respiratory, cardiovascular and endocrine diseases in Black participants account for higher rates of pneumococcal vaccination among this group? Are there disparities among people with chronic diseases with regards to vaccination rates?
Immunizations are one of the most important and effective preventative health measures available, but relative to public health goals, are underutilized in adults. Developing a better understanding of how vaccines are used positions us to develop strategies to mitigate modifiable risk factors and improve vaccination rates. Results from our study will address a knowledge gap in understanding data characteristics available in the All of Us dataset for younger adult participants who have received pneumococcal vaccines. Results from this study is intended to provide us with stronger justification for access to medical and pharmacy claims data to develop prediction models on which variables have the highest amplitude of impact.","Project Purpose(s)
Population Health
Methods Development","Scientific Approaches
The All of Us database will be used as a source population for a convenience sample in this cross-sectional study to characterize the sociodemographic and health-related characteristics of adults who receive pneumococcal vaccines as adults.  These categories of factors will also be used to compare groups of participants who completed the hepatitis B and HPV vaccine series with those who started, but did not complete these vaccine series. Descriptive statistics, correlations and cross-tabulation will be used to describe specific differences in racial/ethnic, socioeconomic, gender-based, and health- and lifestyle-related determinants of the use of vaccines in patients included in this unique database. Inferential analysis, including an emerging methodology intended to reduce the biasing effects of missing data will also be applied.","Anticipated Findings
This proposed study provides a cross-sectional evaluation of the All of Us program data to develop a baseline understanding of the relevant and available vaccination data. Most existing literature describing adult vaccination rates are based on self-reports and few focus on correlating health data. Comprehensive data regarding vaccination rates exist, but lack investigation to specific health, and sociodemographic characteristics. More importantly descriptions of vaccine studies have been mainly limited to individual vaccine types. This analysis is a follow up study of previous work utilizing the All of Us database which identified vaccination disparities consistent with the published literature. The use of bias reduction methods also has important implication for a variety of other research questions applied to large EHR databases.","Demographic Categories of Interest
Race / Ethnicity","Data Set Used
Controlled Tier","Research Team
Owner:
Jiayuan Wang
- Undergraduate Student, University of California, Irvine
Collaborators:
Keri Hurley - Other, University of California, Irvine
Ding Quan Ng - Graduate Trainee, University of California, Irvine"
Barriers to care in heart failure,"Heart failure (HF) is the most prevalent cardiovascular disease. It significantly reduces quality of life, results in frequent hospitalizations, and causes many deaths. Access to care is therefore critical for patients with heart failure in preventing morbidity and mortality. However,…","Scientific Questions Being Studied
Heart failure (HF) is the most prevalent cardiovascular disease. It significantly reduces quality of life, results in frequent hospitalizations, and causes many deaths. Access to care is therefore critical for patients with heart failure in preventing morbidity and mortality. However, research on barriers to care in patients with heart failure is limited, especially for minority groups (sex and gender minority, racial and ethnic minority). This is an important area of study as addressing these disparities can lead to improved outcomes for heart failure patients.
Specifically, the questions are:
What are the barriers to healthcare access for minority groups with heart failure?
How do these barriers contribute to the disparities in heart failure outcomes among these groups?
What interventions can effectively reduce these barriers and improve access to care for all patients with heart failure","Project Purpose(s)
Population Health
Social / Behavioral","Scientific Approaches
Our study will utilize a dataset of patients with heart failure, identified using Systematized Nomenclature of Medicine (SNOMED) codes. We will categorize these patients into two groups: those belonging to sex and gender minorities (SGM) — defined as individuals with one or more minoritized identities in relation to their sex assigned at birth, gender identity, or sexual orientation — and those identified as racial and ethnic minorities, based on self-reported race and ethnicity (e.g., American Indians, Asian Americans, Native Hawaiians, and other Pacific Islanders; Blacks; Hispanics). To analyze the data, we will employ multivariable logistic regression to explore the association between minority status and the experience of barriers to care.","Anticipated Findings
We anticipate discovering that minority patients with heart failure face more substantial barriers to care, particularly in specific areas we aim to pinpoint. By identifying these critical zones, our findings will enable healthcare practitioners to target interventions more effectively and shed light on broader systemic issues affecting minority patients at both individual and institutional levels.","Demographic Categories of Interest
Race / Ethnicity
Age
Sex at Birth
Gender Identity
Sexual Orientation
Access to Care","Data Set Used
Controlled Tier","Research Team
Owner:
Ruina Zhang
- Research Fellow, Cornell University
Collaborators:
Xiaohan Ying - Research Fellow, Cornell University"
DS1,We will be comparing effects of rare and common variants associated with cardiovascular disorders with respect to genetic level associations. WE will be studying both coding and noncoding variants.,"Scientific Questions Being Studied
We will be comparing effects of rare and common variants associated with cardiovascular disorders with respect to genetic level associations. WE will be studying both coding and noncoding variants.","Project Purpose(s)
Disease Focused Research (arteriosclerotic cardiovascular disease)","Scientific Approaches
We will be using standard genome-wide association studies analysis, Mendelian randomization as well as polygenic risk score analysis. We will also be using some machine learning based approaches to understand the associations.","Anticipated Findings
We will be finding pathogenic and likely pathogenic variations associated with cardiovascular disorders.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Disha Sharma
- Research Associate, Stanford University
Collaborators:
Xin Li - Other, All of Us Program Operational Use
Jun Qian - Other, All of Us Program Operational Use"
