title,main_goal_and_aims,Questions,Purpose,Approaches,Findings,Categories,DataTier,Team
wearable_genome_disease,"A complex interaction of environmental and genetic factors causes cardiovascular disease, including coronary artery disease (CAD), arrhythmia, heart valve disease, and heart failure. Previous genetic studies have clarified genetic factors of cardiovascular diseases. However, the effect of environmental factors is…","Scientific Questions Being Studied
A complex interaction of environmental and genetic factors causes cardiovascular disease, including coronary artery disease (CAD), arrhythmia, heart valve disease, and heart failure. Previous genetic studies have clarified genetic factors of cardiovascular diseases. However, the effect of environmental factors is not fully characterized. In this study, we will study the","Project Purpose(s)
Ancestry","Scientific Approaches
First, I will extract data of cardiac patients with genomic information and participants with genomic information and Wearable data and perform genome-wide association studies for these traits. The results of the GWASs will then be used to study the causal relationship of digital biomarkers from Wearable data to cardiac disease using methods such as Mendelian randomization (MR).","Anticipated Findings
It is anticipated that some of the digital biomarkers obtained from wearable devices are causal to the development of cardiac disease. This study will identify factors that are causally related to the development of cardiac disease.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Hirotaka Ieki
- Research Fellow, Stanford University"
Duplicate of Duplicate of Genetics of Bipolar Disorder and Comorbidities - v7,"We will use the genetics and associated information in the All of Us research dataset to analyze genetic contributions to bipolar disorder, its comorbidities and treatment response, in racial and ethnic minority populations. Specific questions we will ask are: 1.…","Scientific Questions Being Studied
We will use the genetics and associated information in the All of Us research dataset to analyze genetic contributions to bipolar disorder, its comorbidities and treatment response, in racial and ethnic minority populations. Specific questions we will ask are:
1. Are the genetic associations for bipolar disorder previously identified in white populations also associated with Black and Latino populations?
2. Are genetic associations between biopolar disorder and cardiovascular disease (or metabolic syndrome) observed in white, Black, and Latino populations?
3. Are there unique genetic polymorphisms in Black populations associated with lithium response in bipolar disorder treatment?
We hypothesize that genetic associations with bipolar disorder in racial and ethnic minority populations will partially overlap with genetic variation previously identified in white populations, but that there will be unique population-specific variation as well, particularly for lithium response.","Project Purpose(s)
Disease Focused Research (Bipolar Disorder)
Ancestry","Scientific Approaches
We will use PLINK and/or other GWAS tools within the All of Us Research Workbench on whole genome sequence data. The population with bipolar disorder or manic episodes without a bipolar disorder diagnosis will be defined by ICD-10-CM codes of F31.x and/or F30.x respectively. Racial and gender self-identification will be used as primary covariates with other demographic variables (e.g., age) considered as confounding variables. Ancestry informative markers and whole genome PCA will be used to control for genetic ancestry and population substructure. We will also consider BMI and other cardiovascular risk factors (blood pressure, cholesterol diabetes). Lastly we will examine therapeutic doses of lithium and lithium response (where possible). Limitations include lack of specificity in diagnosis and/or presentation and incomplete or unclear data on efficacy of specific pharmaceutical therapy.","Anticipated Findings
We anticipate confirming that genetic variation associated with bipolar disorder in white populations is similar, though not necessarily identical, in racial and ethnic minority populations. We also anticipate identifying genetic factors unique to these populations, particularly associated with lithium response. Trans-ethnic studies are important, even as validation studies, because they extend our understanding of disease to populations that have been traditionally underserved in medicine. Further, these studies will elucidate differences in response to lithium that have hindered proper access to treatment.
Because the intersection of mental health, genetics, and racial disparities can be stigmatizing, we surveyed the patient community and developed a community advisory board (CAB) of stakeholders (including patients) focused on bipolar disorder and genomics for regular feedback. This is in addition to more general CABs and collaborative efforts towards mental health literacy.","Demographic Categories of Interest
Race / Ethnicity","Data Set Used
Controlled Tier","Research Team
Owner:
Eric Vallender
- Mid-career Tenured Researcher, University of Mississippi Medical Center"
Cardiovascular Disease and PGx Drugs,We intend to determine what the sample size is in order to investigate the characteristics and model drug response in patients with cardiovascular disease by genotype.,"Scientific Questions Being Studied
We intend to determine what the sample size is in order to investigate the characteristics and model drug response in patients with cardiovascular disease by genotype.","Project Purpose(s)
Other Purpose (This is a proof of concept workspace to develop a cohort and test power for examining cardiovascular disease and medications with CPIC guidelines.)","Scientific Approaches
We will create a cardiovascular disease cohort, and use descriptive statistics as well as modeling to describe the cohort and investigate outcomes.","Anticipated Findings
We hope to describe the cohort and identify additional characteristics that would help advance precision medicine.","Demographic Categories of Interest
Race / Ethnicity
Age
Sex at Birth
Geography
Access to Care
Education Level
Income Level","Data Set Used
Controlled Tier","Research Team
Owner:
Caitrin McDonough
- Early Career Tenure-track Researcher, University of Florida"
AFib epidemiology (AOU v4),"The overall goal of this study, as a Demonstration project, is to evaluate the ability of the All of Us Research Program data to replicate epidemiologic patterns of atrial fibrillation (AF), a common arrhythmia, previously described in other setting. We…","Scientific Questions Being Studied
The overall goal of this study, as a Demonstration project, is to evaluate the ability of the All of Us Research Program data to replicate epidemiologic patterns of atrial fibrillation (AF), a common arrhythmia, previously described in other setting. We will address this goal with these two aims:
• Specific Aim 1. To determine the association of race and ethnicity with the prevalence and incidence of atrial fibrillation (AF). We hypothesize than non-whites will have lower prevalence and incidence of AF than whites.
• Specific Aim 2. To estimate associations of established risk factors for AF with the prevalence and incidence of AF. We hypothesize that increased body mass index, higher blood pressure, diabetes, smoking and a prior history of cardiovascular diseases will be associated with increased prevalence and incidence of AF.","Project Purpose(s)
Population Health
Other Purpose (This work is a result of an All of Us Research Program Demonstration Project. The projects are efforts by the Program designed to meet the program's goal of ensuring the quality and utility of the Research Hub as a resource for accelerating discovery in science and medicine. This work was reviewed and overseen by the All of Us Research Program Science Committee and the Data and Research Center to ensure compliance with program policy, including policies for acceptable data access and use.)","Scientific Approaches
We will select all All of Us participants who self-reported sex at birth male or female, whose self-reported race was white, black or Asian, as well as those who self-reported being Hispanics.
Atrial fibrillation (AF) will be identified from self-reports in the medical survey or from electronic health records (EHR).
Clinical factors will be identified from EHR and study measurements (blood pressure, weight, height).
We will evaluate the association of demographic (age, sex, race/ethnicity) and clinical (body mass index, blood pressure, smoking, cardiovascular diseases) factors with prevalence of self-reported AF and prevalence of AF in the EHR, as well as incident AF ascertained from the EHR.","Anticipated Findings
The overall goal of this project is to evaluate the prevalence and incidence of atrial fibrillation (AF), overall and by race/ethnicity, as well as to confirm the association of established risk factors for AF in the All of Us Research participants. We expect to confirm associations between demographic and clinical variables previously reported in the literature, demonstrating the value of the All of Us Research Program data to address questions regarding this common cardiovascular disease.","Demographic Categories of Interest
Race / Ethnicity
Age","Data Set Used
Registered Tier","Research Team
Owner:
Peter Buto
- Graduate Trainee, Emory University
Christopher Lord
- Project Personnel, All of Us Program Operational Use
Alvaro Alonso
- Late Career Tenured Researcher, Emory University
Collaborators:
Vignesh Subbian - Early Career Tenure-track Researcher, University of Arizona
Francis Ratsimbazafy - Other, All of Us Program Operational Use
Aymone Kouame - Other, All of Us Program Operational Use
Aniqa Alam
Konstantinos Sidiropoulos - Other, Nova Southeastern University"
v7.1 Cardiac comorbidites of inflammatory skin conditions,"It has been hypothesized that an inflammatory state may predispose individuals to an increased risk of cardiovascular comorbidites and cardiovascular events. However, data on risk of cardiovascular events and comorbidities is limited in inflammatory skin conditions, especially in US cohorts.","Scientific Questions Being Studied
It has been hypothesized that an inflammatory state may predispose individuals to an increased risk of cardiovascular comorbidites and cardiovascular events. However, data on risk of cardiovascular events and comorbidities is limited in inflammatory skin conditions, especially in US cohorts.","Project Purpose(s)
Disease Focused Research (dermatomyositis, cutaneous lupus, alopecia areata)","Scientific Approaches
This is an exploratory study. We will identify inflammatory skin conditions and use statistical methods to compare prevalance of cardiac comorbidities in cases vs. controls.","Anticipated Findings
This is an exploratory study. We expect that an increased awareness of cardiac comorbidities in inflammatory skin conditions among providers will facilitate better care for these patients.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Keya Shah
- Other, New York University, Grossman School of Medicine"
BOLD T2II,The purpose of this workspace is to characterize genomic variants from Lupus patients with cardiovascular disease for any significant variants.,"Scientific Questions Being Studied
The purpose of this workspace is to characterize genomic variants from Lupus patients with cardiovascular disease for any significant variants.","Project Purpose(s)
Disease Focused Research (LUPUS and Cardiovascular Disease)
Ancestry
Other Purpose (Advance knowledge of related genes to lupus and cardiovascular disease)","Scientific Approaches
Cohort builder to create a population. Hail matrix table in Jupyter notebook to determine variants all within the AoU platform.","Anticipated Findings
Unique variants are anticipated associated with lupus patients with cardiovascular disease.","Demographic Categories of Interest
Race / Ethnicity","Data Set Used
Controlled Tier","Research Team
Owner:
Xyanthine  Parillon
- Teacher/Instructor/Professor, University of Houston-Downtown
Eric Butler
- Early Career Tenure-track Researcher, Shaw University"
Clustering Cardiovascular Patients,"I have developed a method called SLAC-Time, which utilizes a self-supervised learning approach for clustering multivariate time series data with missing values. I intend to apply SLAC-Time to group patients with cardiovascular diseases using the data from the All of…","Scientific Questions Being Studied
I have developed a method called SLAC-Time, which utilizes a self-supervised learning approach for clustering multivariate time series data with missing values. I intend to apply SLAC-Time to group patients with cardiovascular diseases using the data from the All of Us dataset. This is fitting, as these patients are represented through clinical multivariate time-series data. Therefore, this context presents a suitable scenario for evaluating the effectiveness of SLAC-Time. In this research, I will investigate if SLAC-Time provides clinically meaningful clusters of cardiovascular patients and if there is a significant difference between the clusters. We are going to identify the feature profile of the cardiovascular patient phenotypes.","Project Purpose(s)
Disease Focused Research (Cardiovascular diseases)
Methods Development","Scientific Approaches
The scientific approaches I plan to employ in this study mainly revolve around the utilization of SLAC-Time, a self-supervised learning-based method I have developed. This approach is tailored for clustering multivariate time series data, even in instances where certain values may be missing.
The primary dataset I intend to work with is the All of Us dataset, which contains a wealth of health data from diverse individuals. This dataset is particularly useful for my study, as it includes a rich set of clinical multivariate time-series data that represents patients with cardiovascular diseases.
Lastly, the tools I will use for this study are likely to be a combination of machine learning frameworks, statistical analysis software, and data visualization tools. They will be used to implement SLAC-Time, analyze the results, and visually represent the clusters of cardiovascular patients and their defining features.","Anticipated Findings
The anticipated findings from this study will hopefully reveal that SLAC-Time can effectively cluster cardiovascular patients in a manner that produces clinically meaningful clusters. Additionally, we expect to find a significant difference between these clusters, which will give us insights into the various phenotypes of cardiovascular patients.
These findings will contribute to the body of scientific knowledge by providing a new perspective on patient grouping based on time-series data. Moreover, the application of SLAC-Time on cardiovascular disease data could help in personalized treatment approaches, understanding disease progression patterns, and potentially uncovering new subtypes of cardiovascular diseases. The ability to handle missing data will also provide a more robust tool for real-world clinical data, which often contains gaps. This can potentially lead to more accurate disease prediction and patient management strategies.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Hamid Ghaderi
- Graduate Trainee, University of Arizona"
Colorado Anesthesia Perioperative Outcomes,Cardiovascular disease including heart attack and stroke is significant contributor to morbidity and mortality in the perioperative period. Studies in cardiac literature have demonstrated medications for treating cardiovascular disease are not all created equal with respect to ethnic and social…,"Scientific Questions Being Studied
Cardiovascular disease including heart attack and stroke is significant contributor to morbidity and mortality in the perioperative period. Studies in cardiac literature have demonstrated medications for treating cardiovascular disease are not all created equal with respect to ethnic and social background. Some medications work better than others in specific population groups. We would like to explore how use of anticoagulation medications to prevent thrombosis vary across a diverse population with respect perioperative outcomes, complications, and specifically platelet hyperreactivity.","Project Purpose(s)
Educational
Methods Development
Control Set","Scientific Approaches
We will use accepted methods of statistical analysis including multivariate modeling, machine learning modeling, and outlier detection methods to examine the intersection between ethnic background, platelet hyperreactivity, and medication use to identify which anticoagulation medications are best suited for different patient groups.","Anticipated Findings
We believe this research will reveal how to personalize anticoagulation recommendations perioperatively for specific populations to minimize risk of thrombosis.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Elijah Christensen
- Graduate Trainee, University of Colorado, Denver
Collaborators:
Nathan Clendenen - Early Career Tenure-track Researcher, University of Colorado, Denver"
SPHK1 receptor and myocardial infarction mortality,"Sphingosine kinase (SphK) is a key enzyme in the production of sphingosine 1-phosphate (S1P), and is associated with ischemic preconditioning (IPC). Knockout rats for SphK1 gene exhibited heightened susceptibility of the myocardium to ischemia-reperfusion (IR) injury, which impaired protective effects…","Scientific Questions Being Studied
Sphingosine kinase (SphK) is a key enzyme in the production of sphingosine 1-phosphate (S1P), and is associated with ischemic preconditioning (IPC). Knockout rats for SphK1 gene exhibited heightened susceptibility of the myocardium to ischemia-reperfusion (IR) injury, which impaired protective effects of IPC (PMID: 17610857). S1P exerts its protective function by binding to sphingosine-1-phosphate receptor 1 (S1PR1). A specific genetic variant of S1PR1 (rs41287280, c.37C>T, p.R13G) has previously been identified as a potential protective factor against coronary artery disease (PMID: 25293589). However, the impact of this genetic variant on cardiovascular outcomes in myocardial infarction (MI) patients remains uncertain. Hence, this study aims to investigate the independent association between the rs41287280 genetic variant and major adverse cardiovascular event (MACE) in patients with MI.","Project Purpose(s)
Ancestry","Scientific Approaches
A retrospective community-based cohort study will be conducted enrolling all genotyped patients who had myocardial infarction (MI). All demographic, clinical, and laboratory data will be collected. Patients will be stratified into two subgroups according the harboring of the genetic variant. A propensity score matching method will be used to match patients by their clinical variables at baseline. Cox proportional hazards regression will be applied to assess the independent association between the rs41287280 genetic variant and cardiovascular (CV) outcomes (primary: 3-point MACE; secondary: CV death, non-fatal MI, hospitalization for heart failure). Bonferroni's p-value correction method will be applied to prevent false-positive associations.","Anticipated Findings
If our findings corroborate previous evidence, individuals with the rs41287280 genetic variant are expected to experience significantly fewer cardiovascular events compared to those without the variant. This is the first study to date to reveal the influence of this genetic variant on cardiovascular outcomes in individuals who have experienced myocardial infarction (MI). The research will contribute to the advancement of knowledge regarding the impact of genetics on the individual variability of cardiovascular outcomes in those with similar clinical characteristics. Furthermore, it may unravel the significance of protective metabolic pathways, such as SphK1-SP1, in activating ischemic preconditioning, which holds immense therapeutic potential.","Demographic Categories of Interest
Age","Data Set Used
Controlled Tier","Research Team
Owner:
Alessandra Campos-Staffico
- Research Fellow, University of Michigan"
Fitbit and Cardiovasuclar Disease,"We are looking at the relationship between activity (i.e., fitbit), race, and socioeconomic status as a predictor of cardiovascular disease.","Scientific Questions Being Studied
We are looking at the relationship between activity (i.e., fitbit), race, and socioeconomic status as a predictor of cardiovascular disease.","Project Purpose(s)
Educational","Scientific Approaches
We are looking at the relationship between activity (i.e., fitbit), race, and socioeconomic status as a predictor of cardiovascular disease.","Anticipated Findings
We are looking at the relationship between activity (i.e., fitbit), race, and socioeconomic status as a predictor of cardiovascular disease.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Eduardo Rosa-Molinar
- Late Career Tenured Researcher, University of Kansas
Collaborators:
Aeisha Thomas - Other, Crown College"
Public Health Impact of Family History,"Family history of disease provides a gateway to studying the complex interplay of genetic influences, shared environment, lifestyle, as well as common behavioral factors known to increase risk for many common chronic diseases such as diabetes, cardiovascular disease, and cancer.…","Scientific Questions Being Studied
Family history of disease provides a gateway to studying the complex interplay of genetic influences, shared environment, lifestyle, as well as common behavioral factors known to increase risk for many common chronic diseases such as diabetes, cardiovascular disease, and cancer. Elucidating how family history contributes to an increase in disease risk and discerning the factors that contribute to the relationship between family history and disease development-- such as whether it is derived from genetic or shared environment-- can help identify individuals at higher disease susceptibility, enable targeted screening initiatives tailored to individuals who may benefit from a more thorough clinical assessment, and establish the effectiveness of family history data in the practice of preventative medicine.","Project Purpose(s)
Population Health
Ancestry","Scientific Approaches
While most family history-based screening tools assess familial risk based on a crude definition of the presence of a positive family history among any family member, a detailed pedigree of family history can capture greater detail on disease risk. In this study, we plan on studying family history of disease data as captured by first-degree (whether a parent or sibling had a disease) and second-degree (such as a grandparent, half siblings, aunt or uncle). We plan to use the family-history wide association study approach to systematically and comprehensively identify associations between laboratory traits and measurements and lifestyle information and family history of disease, including cancer, heart and blood, digestive, hormone and endocrine, kidney, lung, brain and nervous system, mental health and substance use, and bone, joint and muscle, hearing and eye conditions.","Anticipated Findings
Family history information captures inherited genetic and shared environmental contribution to disease risk. Further, the impact of family health history has not been adequately studied in historically underrepresented populations. The AllofUs Research dataset is uniquely enriched with underrepresented populations. By delineating the mechanisms by which family history affects inherited traits and environmental measurements and results in increased disease risk among diverse populations, our study aims to leverage the rich population-based family history data in All of Us to uncover novel associations that can enhance our understanding of the influence of family history.","Demographic Categories of Interest
Race / Ethnicity
Age
Sex at Birth
Gender Identity
Sexual Orientation
Geography
Disability Status
Access to Care
Education Level
Income Level","Data Set Used
Controlled Tier","Research Team
Owner:
Danielle Rasooly
- Research Associate, Centers for Disease Control and Prevention (CDC)"
v7 Cardiac comorbidites of inflammatory skin conditions,"It has been hypothesized that an inflammatory state may predispose individuals to an increased risk of cardiovascular comorbidites and cardiovascular events. However, data on risk of cardiovascular events and comorbidities is limited in inflammatory skin conditions, especially in US cohorts.","Scientific Questions Being Studied
It has been hypothesized that an inflammatory state may predispose individuals to an increased risk of cardiovascular comorbidites and cardiovascular events. However, data on risk of cardiovascular events and comorbidities is limited in inflammatory skin conditions, especially in US cohorts.","Project Purpose(s)
Disease Focused Research (dermatomyositis, cutaneous lupus, alopecia areata)","Scientific Approaches
This is an exploratory study. We will identify inflammatory skin conditions and use statistical methods to compare prevalance of cardiac comorbidities in cases vs. controls.","Anticipated Findings
This is an exploratory study. We expect that an increased awareness of cardiac comorbidities in inflammatory skin conditions among providers will facilitate better care for these patients.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Keya Shah
- Other, New York University, Grossman School of Medicine
Jill Shah
- Graduate Trainee, New York University, Grossman School of Medicine"
Duplicate of v6 Cardiac comorbidites of inflammatory skin conditions,"It has been hypothesized that an inflammatory state may predispose individuals to an increased risk of cardiovascular comorbidites and cardiovascular events. However, data on risk of cardiovascular events and comorbidities is limited in inflammatory skin conditions, especially in US cohorts.","Scientific Questions Being Studied
It has been hypothesized that an inflammatory state may predispose individuals to an increased risk of cardiovascular comorbidites and cardiovascular events. However, data on risk of cardiovascular events and comorbidities is limited in inflammatory skin conditions, especially in US cohorts.","Project Purpose(s)
Disease Focused Research (dermatomyositis, cutaneous lupus, alopecia areata)","Scientific Approaches
This is an exploratory study. We will identify inflammatory skin conditions and use statistical methods to compare prevalance of cardiac comorbidities in cases vs. controls. (Update: This workspace is used to replicate findings presented at ACR 2022.)","Anticipated Findings
This is an exploratory study. We expect that an increased awareness of cardiac comorbidities in inflammatory skin conditions among providers will facilitate better care for these patients.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Keya Shah
- Other, New York University, Grossman School of Medicine"
Cardiac comorbidites of inflammatory skin conditions,"It has been hypothesized that an inflammatory state may predispose individuals to an increased risk of cardiovascular comorbidites and cardiovascular events. However, data on risk of cardiovascular events and comorbidities is limited in inflammatory skin conditions, especially in US cohorts.","Scientific Questions Being Studied
It has been hypothesized that an inflammatory state may predispose individuals to an increased risk of cardiovascular comorbidites and cardiovascular events. However, data on risk of cardiovascular events and comorbidities is limited in inflammatory skin conditions, especially in US cohorts.","Project Purpose(s)
Disease Focused Research (dermatomyositis, cutaneous lupus, alopecia areata)","Scientific Approaches
This is an exploratory study. We will identify inflammatory skin conditions and use statistical methods to compare prevalance of cardiac comorbidities in cases vs. controls.","Anticipated Findings
This is an exploratory study. We expect that an increased awareness of cardiac comorbidities in inflammatory skin conditions among providers will facilitate better care for these patients.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Jill Shah
- Graduate Trainee, New York University, Grossman School of Medicine
Collaborators:
Keya Shah - Other, New York University, Grossman School of Medicine"
Duplicate of Demo - Hypertension Prevalence,"We are using the All of Us Researcher Workbench interface to answer the question, ""Is hypertension prevalence in the All of Us Research Program similar to hypertension prevalence in the 2015–2016 National Health and Nutrition Examination Survey (NHANES) ?"". Clinical…","Scientific Questions Being Studied
We are using the All of Us Researcher Workbench interface to answer the question, ""Is hypertension prevalence in the All of Us Research Program similar to hypertension prevalence in the 2015–2016 National Health and Nutrition Examination Survey (NHANES) ?"". Clinical approaches to understanding and treating hypertension may benefit from the integration of a precision medicine approach that integrates data on environments, social determinants of health, behaviors, and genomic factors that contribute to hypertension risk. Hypertension is a major public health concern and remains a leading risk factor for stroke and cardiovascular disease.","Project Purpose(s)
Other Purpose (This work is an AoU demo project. Demo projects are efforts by the AoU Research Program designed to meet the program goal of ensuring the quality and utility of the Research Hub as a resource for accelerating discovery in science and medicine. As an approved demo project, this work was reviewed and overseen by the AoU Research Program Science Committee and the AoU Data and Research Center to ensure compliance with program policy, including policies for acceptable data access and use. )","Scientific Approaches
In this cross-sectional, population-based study, we used All of Us baseline data from patient (age>18) provided information (PPI) surveys and electronic health record (EHR) blood pressure measurements and retrospectively examined the prevalence of hypertension in the EHR cohort using Systemized Nomenclature of Medicine (SNOMED codes and blood pressure medications recorded in the EHR.  We used the EHR data (SNOMED codes on 2 distinct dates and at least one hypertension medication) as the primary definition, and then add subjects with elevated systolic or elevated diastolic blood pressure on measurements 2 and 3 from PPI.   We extracted each participant’s detailed dates of SNOMED code for essential hypertension from the Researcher Workbench table ‘cb_search_all_events’. We calculated an age-standardized HTN prevalence according to the age distribution of the U.S. Census, using 3 groups (18-39, 40-59, ≥ 60).","Anticipated Findings
The prevalence of hypertension in the All of Us cohort is similar to that of published literature. All of Us age-adjusted HTN prevalence was 27.9% compared to 29.6% in National Health and Nutrition Examination Survey. The All of Us cohort is a growing source of diverse longitudinal data that can be utilized to study hypertension nationwide. The prevalence of hypertension varies in the United States (U.S.) by age, sex, and socioeconomic status. Hypertension can often be treated successfully with medication, and prevented or delayed with lifestyle modifications. Even with these established hypertension intervention and prevention strategies, the prevalence of hypertension continues to be at levels of public health concern. The diversity within All of Us may provide insight into factors relevant to hypertension prevention and treatments in a variety of social and geographic contexts and population strata in the U.S.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Anitha Saravanan
- Early Career Tenure-track Researcher, Northern Illinois University"
Duplicate of Cardiovascular Risk in Long-Term Survivors of Breast Cancer,What is the effect of social determinants of health on cardiovascular health and 10-year risk of ASCVD? What is the incidence of heart failure of adverse cardiac events in Black/African American women who are long-term (5 years or more) survivors…,"Scientific Questions Being Studied
What is the effect of social determinants of health on cardiovascular health and 10-year risk of ASCVD?
What is the incidence of heart failure of adverse cardiac events in Black/African American women who are long-term (5 years or more) survivors of breast cancer?
I will use this workspace to investigate the impact of physiological factors and social determinants of health on Black/African American women who are long-term survivors of breast cancer.","Project Purpose(s)
Disease Focused Research (Cardiovascular diseases)
Population Health
Social / Behavioral","Scientific Approaches
For my study, I plan on using variables related to social determinants of health, as well as physiological and genomic characteristics, that are stored in the All of Us dataset.","Anticipated Findings
I anticipate on determining if there is a potential link between cardiovascular health risks and Black/African American women who are long-term survivors of breast cancer. The findings may contribute to the body of scientific knowledge in the field by helping to identify if breast cancer treatments may be elevating Black/African American women's risk of developing cardiovascular ailments.","Demographic Categories of Interest
Race / Ethnicity
Age","Data Set Used
Registered Tier","Research Team
Owner:
Alexis Cathcart
- Undergraduate Student, North Carolina A&T State University"
OSA PRS,We developed a polygenic risk score (PRS) summarizing the genetic liability to obstructive sleep apnea (OSA). We will study in All of Us the association of the PRS with other cardiovascular outcomes such as stroke and coronary artery disease. OSA…,"Scientific Questions Being Studied
We developed a polygenic risk score (PRS) summarizing the genetic liability to obstructive sleep apnea (OSA). We will study in All of Us the association of the PRS with other cardiovascular outcomes such as stroke and coronary artery disease. OSA is known to increase risk to these outcomes. We will check if PRS analysis supports these associations.","Project Purpose(s)
Disease Focused Research (obstructive sleep apnea and related cardiovascular conditions)
Ancestry","Scientific Approaches
We will construct the OSA PRS that we developed elsewhere (i.e. in an independent dataset). We will identify individuals with outcomes (e.g. stroke, CAD, hypertension) and study the association of of the OSA PRS with these outcomes using logistic regression. We will adjust for sex and birth and age.","Anticipated Findings
We anticipate to quantify the risk conferred by genetic liability to OSA to a few cardiovascular outcomes. This stands in contrast to previous studies that used measured OSA, rather than lifetime genetic risk of OSA.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Tamar Sofer
- Mid-career Tenured Researcher, Beth Israel Deaconess Medical Center
Collaborators:
Nuzulul Kurniansyah - Project Personnel, Mass General Brigham"
Understanding clinical feature associated with V122I mutation,"The V122I variant in transthyretin (TTR) is a widely prevalent amyloidogenic mutation, particularly among individuals of African descent, with approximately 3% of the population carrying this mutation. While V122I is well-known for its association with cardiac amyloidosis and subsequent heart…","Scientific Questions Being Studied
The V122I variant in transthyretin (TTR) is a widely prevalent amyloidogenic mutation, particularly among individuals of African descent, with approximately 3% of the population carrying this mutation. While V122I is well-known for its association with cardiac amyloidosis and subsequent heart failure in the later stages of the disease, the clinical manifestations of V122I prior to heart failure remain unclear. Identifying these manifestations could significantly improve the diagnosis and identification of patients at risk of developing cardiac amyloidosis. The objective of this study is to comprehensively describe the cardiac and non-cardiac phenotype of young V122I TTR carriers in the general population, assess their risk for adverse cardiovascular outcomes, and develop a machine learning algorithm to enhance the diagnosis of patients at risk of experiencing such outcomes.","Project Purpose(s)
Disease Focused Research ( cardiac amyloidosis)
Educational
Ancestry","Scientific Approaches
Investigating other phenotypes associated with carrying V122I using phenome wide association Approach. Developing a risk score to improve the identification of patients with hereditary to cardiac amyloidosis due to the mutation of V122I.","Anticipated Findings
We anticipate to identify to new clinical phenotypes that are linked to carrying V122I mutation and we are anticipating to develop a method to improve the identification of patients with hereditary cardiac amyloidosis.","Demographic Categories of Interest
Race / Ethnicity","Data Set Used
Controlled Tier","Research Team
Owner:
Cindy Barrios
- Graduate Trainee, University of California, San Francisco"
Fitbit data pre/post intervention,We are looking to explore if there are discernable changes in step count and heart rate variability in subjects before and after some form of intervention related to the cardiovascular system.,"Scientific Questions Being Studied
We are looking to explore if there are discernable changes in step count and heart rate variability in subjects before and after some form of intervention related to the cardiovascular system.","Project Purpose(s)
Disease Focused Research (congenital heart disease)
Methods Development","Scientific Approaches
We will use the Fitbit dataset to see if there are discernable changes in step count and heart rate variability in subjects before and after some form of intervention related to the cardiovascular system. Ultimately, our goal is to develop analytical models that can predict outcomes of intervations from Fitbit data.","Anticipated Findings
In congenital heart disease, it is not well known when certain surgical interventions (e.g. pulmonary valve replacement) should be performed or if the intervention was effective. We are seeking to answer these questions as part of a larger prospective clinical study using wearables. Using Fitbit data from All of Us will help of develop our predictive models and test the feasibility of our methods.","Demographic Categories of Interest
Age","Data Set Used
Controlled Tier","Research Team
Owner:
Debkalpa Goswami
- Early Career Tenure-track Researcher, Cleveland Clinic"
OSA PRS,We developed a polygenic risk score (PRS) summarizing the genetic liability to obstructive sleep apnea (OSA). We will study in All of Us the association of the PRS with other cardiovascular outcomes such as stroke and coronary artery disease. OSA…,"Scientific Questions Being Studied
We developed a polygenic risk score (PRS) summarizing the genetic liability to obstructive sleep apnea (OSA). We will study in All of Us the association of the PRS with other cardiovascular outcomes such as stroke and coronary artery disease. OSA is known to increase risk to these outcomes. We will check if PRS analysis supports these associations.","Project Purpose(s)
Disease Focused Research (obstructive sleep apnea and related cardiovascular conditions)
Ancestry","Scientific Approaches
We will construct the OSA PRS that we developed elsewhere (i.e. in an independent dataset). We will identify individuals with outcomes (e.g. stroke, CAD, hypertension) and study the association of of the OSA PRS with these outcomes using logistic regression. We will adjust for sex and birth and age.","Anticipated Findings
We anticipate to quantify the risk conferred by genetic liability to OSA to a few cardiovascular outcomes. This stands in contrast to previous studies that used measured OSA, rather than lifetime genetic risk of OSA.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Tamar Sofer
- Mid-career Tenured Researcher, Beth Israel Deaconess Medical Center
Collaborators:
Nuzulul Kurniansyah - Project Personnel, Mass General Brigham"
