title,main_goal_and_aims,Questions,Purpose,Approaches,Findings,Categories,DataTier,Team
admixed_prs_analysis V6,"With ancestry-specific GWAS results for a variety of cardiovascular traits, we will develop PRSs with a variety of LD panels and test performance in African-ancestry, European-ancestry, and admixed ancestry groups. The primary goal will be to improve the performance of…","Scientific Questions Being Studied
With ancestry-specific GWAS results for a variety of cardiovascular traits, we will develop PRSs with a variety of LD panels and test performance in African-ancestry, European-ancestry, and admixed  ancestry groups. The primary goal will be to improve the performance of PRSs in individuals of admixed ancestry.","Project Purpose(s)
Methods Development","Scientific Approaches
We will use All of Us genetic data to assess the performance of PRSs for a variety of cardiovascular diseases. We will use plink2 and R primarily.","Anticipated Findings
We hope to find that the best performing PRSs for admixed individuals are scores built from diverse GWAS summary statistics. Our findings will contribute to the clinical utility of PRSs by determining best practices for building PRSs that can be used in individuals of multiple, or unknown genetic ancestry.","Demographic Categories of Interest
Race / Ethnicity","Data Set Used
Controlled Tier","Research Team
Owner:
Sophia Gunn
- Research Fellow, New York Genome Center"
Prurigo Nodularis association with Cardiovascular Disease,"Prior studies have shown individuals with inflammatory skin conditions, such as psoriasis, have a higher prevalence of cardiovascular disease. We hypothesize that individuals with the diagnosis of prurigo nodularis, a chronic, inflammatory skin disease, have an increased prevalence of cardiovascular…","Scientific Questions Being Studied
Prior studies have shown individuals with inflammatory skin conditions, such as psoriasis, have a higher prevalence of cardiovascular disease. We hypothesize that individuals with the diagnosis of prurigo nodularis, a chronic, inflammatory skin disease, have an increased prevalence of cardiovascular disease. The purpose of exploring the data is to identify if those with the diagnosis of prurigo nodularis have a higher risk for stroke, myocardial infarction, and cardiovascular mortality. The exploration of this data can lead to further interventions to prevent cardiovascular mortality in those with prurigo nodularis.","Project Purpose(s)
Disease Focused Research (Prurigo Nodularis )","Scientific Approaches
We aim to determine the association of prurigo nodularis with stroke and myocardial infarction by conducting a cross-sectional population study with the data. Patients with the diagnosis of prurigo nodularis will be identified by searching the electronic health record data for adults 18 years of age or older with the International Classification of Diseases code, L28.1. Stroke and myocardial infarction will be identified by using the International Classification of Diseases codes, I63.9 and I21.9, respectively.","Anticipated Findings
In accordance with other inflammatory skin conditions, we anticipate that individuals with the chronic, inflammatory skin disease, prurigo nodularis, will have a higher risk of stroke, myocardial infarction, and cardiovascular mortality. There are few reports describing the association of prurigo nodularis with cardiovascular disease. The exploration of this data can lead to further interventions to prevent morbidity and mortality in those with prurigo nodularis.","Demographic Categories of Interest
Age","Data Set Used
Controlled Tier","Research Team
Owner:
KATELYN URBAN
- Research Fellow, California University of Science and Medicine"
Pubertal timing,"This study seeks to understand the causes and consequences of delayed puberty. Potential causes include genetic and non-genetic factors. Potential consequences include effects on height, weight, cardiovascular disease, bone health, and psychosocial well-being.","Scientific Questions Being Studied
This study seeks to understand the causes and consequences of delayed puberty. Potential causes include genetic and non-genetic factors. Potential consequences include effects on height, weight, cardiovascular disease, bone health, and psychosocial well-being.","Project Purpose(s)
Disease Focused Research (Delayed puberty)
Control Set
Ancestry","Scientific Approaches
We will:
- Identify associations between pubertal timing and both rare and common genetic variants, both within the All of Us cohort as well as using All of Us data as control data for case-control studies.
- Use polygenic risk scores to estimate the contribution of common genetic variation to pubertal timing and to explore associations between these polygenic risk scores and potential consequences of delayed puberty.
- Examine variation in pubertal timing that is _independent_ of common genetic variants and identify factors contributing to this variation as well as potential consequences of this variation.","Anticipated Findings
We hope to identify:
- Genetic causes of delayed puberty, and in turn biological mechanisms implicated by these genetic causes
- Non-genetic causes of delayed puberty
- Consequences of delayed puberty (whether genetic or non-genetic in origin), and potential mechanisms by which delayed puberty results in these consequences (and which could potentially be targets of intervention to modify disease risk)","Demographic Categories of Interest
Age","Data Set Used
Controlled Tier","Research Team
Owner:
Yee-Ming Chan
- Senior Researcher, Boston Children's Hospital"
Duplicate of Family History of Chronic Conditions,We will conduct a descriptive analysis of the prevalence of family history of common chronic diseases in diverse All of Us participants. We will also investigate the risk of various chronic diseases based on reporting a family history of the…,"Scientific Questions Being Studied
We will conduct a descriptive analysis of the prevalence of family history of common chronic diseases in diverse All of Us participants. We will also investigate the risk of various chronic diseases based on reporting a  family history of the same disease or other diseases. We will investigate factors associated with increased familial risks such as age of onset of disease, number of affected relatives and other covariates. Family history is considered one of the most important risk factors for health problems such as diabetes, cardiovascular disease, breast cancer, and other chronic conditions. Even though many researchers have studied risk of family history of few chronic conditions, the family history module of All of Us research data set contains 104 different conditions that can be analyzed to assess familial risk in more details.","Project Purpose(s)
Population Health
Other Purpose (The data will be used to analyze disease specific data on family health history and publish the results in a journal )","Scientific Approaches
We will use simple descriptive analyses and logistic regression models to calculate odds ratios of family history of chronic conditions adjusted for demographic characteristics and other variables available in personal medical history, lifestyle, and the basic modules of the survey. We will also look for interactions between family history and other modifiable risk factors on disease risks","Anticipated Findings
For this study, we expect to show the percentage of survey participants with a family history of chronic disease out of those who have that disease and the association of the chronic disease with the family history of that disease. Each year since 2004, the Surgeon General has declared Thanksgiving to be National Family History Day, and encourages Americans to use his ""My Family Health Portrait"" which is an internet-based tool that makes it easy to record family health history. However, information on family health history on currently available surveys are limited to few chronic diseases. Our findings using All of Us data would contribute to expand the knowledge of how family history is been reported by various populations and how it may be related to the risks of various chronic diseases. The unique and diverse large population of the All of Us are ideal for “feeling the pulse” of family health history reporting in the United States.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Ramal Moonesinghe
- Late Career Tenured Researcher, Centers for Disease Control and Prevention (CDC)"
CVD/DM Composite Risk Factor Control,"Diabetes remains an overwhelming public health burden in the United States with the prevalence of diagnosed diabetes reaching an estimated 8.7% of the adult population in 2019. Among patient with DM, cardiovascular disease (CVD) is the leading cause of mortality…","Scientific Questions Being Studied
Diabetes remains an overwhelming public health burden in the United States with the prevalence of diagnosed diabetes reaching an estimated 8.7% of the adult population in 2019. Among patient with DM, cardiovascular disease (CVD)  is the leading cause of mortality and morbidity. Importantly, the burden of disease is not shared equally across the population; racial and socioeconomic disparities are evident in recent DM data.
The goal of this project is to use the All of Us Research Program database to explore racial and socioeconomic disparities in composite CVD risk factor control amongDM patients with and without CVD. We want to know 1. Among patients with diabetes mellitus with and without CVD, what is the extent of composite risk factor control (BP, HbA1c, LDL-C, BMI, tobacco status, activity level? 2. How is race, ethnicity, sex, income, and healthcare access associated with number of risk factors at target for control?","Project Purpose(s)
Population Health","Scientific Approaches
Demographic data will be compared in patients with and without CVD using a survey t test for continuous variables or Chi-squared test for categorial variables. We will use a chi-squared test of proportions to compare the proportion of patients at target individual and composite risk factor control between patients with and without CVD. Multiple logistic regression will be used to identify if race, sex, socioeconomic status, and access to healthcare are associated with individual and composite risk factor control.","Anticipated Findings
We anticipate that there are different patterns in terms of risk factor control across DM patients with and without CVD depending on social determinants of health, which will help to identify the possible prevention strategies for DM and CVD and address social determinants to improve health outcomes.","Demographic Categories of Interest
Race / Ethnicity
Geography
Access to Care
Education Level
Income Level","Data Set Used
Registered Tier","Research Team
Owner:
Frances Golden
- Graduate Trainee, University of California, Irvine"
Wearables - RB_Dec2022,We aim to see how physical activity may influence cardiovascular disease. To that end we hope to use AoU data using wearables to measure physical activity and correlate it with cardiovascular risk factors and outcomes.,"Scientific Questions Being Studied
We aim to see how physical activity may influence cardiovascular disease. To that end we hope to use AoU data using wearables to measure physical activity and correlate it with cardiovascular risk factors and outcomes.","Project Purpose(s)
Disease Focused Research (Cardiovascular Disease)
Methods Development","Scientific Approaches
We plan to use retrospective data analysis using the programming language R in Jupyter notebooks to describe the frequency of cardiac risk factors and events in those with sedentary vs active lifestyles as measured by FitBits.","Anticipated Findings
We will learn how to query information about steps, heart rate, and daily activity summary. We anticipate finding that increased physical activity leads to lower CV disease risk in many ways.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Romit Bhattacharya
- Research Fellow, Broad Institute"
Family History of Chronic Conditions,We will conduct a descriptive analysis of the prevalence of family history of common chronic diseases in diverse All of Us participants. We will also investigate the risk of various chronic diseases based on reporting a family history of the…,"Scientific Questions Being Studied
We will conduct a descriptive analysis of the prevalence of family history of common chronic diseases in diverse All of Us participants. We will also investigate the risk of various chronic diseases based on reporting a  family history of the same disease or other diseases. We will investigate factors associated with increased familial risks such as age of onset of disease, number of affected relatives and other covariates. Family history is considered one of the most important risk factors for health problems such as diabetes, cardiovascular disease, breast cancer, and other chronic conditions. Even though many researchers have studied risk of family history of few chronic conditions, the family history module of All of Us research data set contains 104 different conditions that can be analyzed to assess familial risk in more details.","Project Purpose(s)
Population Health
Other Purpose (The data will be used to analyze disease specific data on family health history and publish the results in a journal )","Scientific Approaches
We will use simple descriptive analyses and logistic regression models to calculate odds ratios of family history of chronic conditions adjusted for demographic characteristics and other variables available in personal medical history, lifestyle, and the basic modules of the survey. We will also look for interactions between family history and other modifiable risk factors on disease risks","Anticipated Findings
For this study, we expect to show the percentage of survey participants with a family history of chronic disease out of those who have that disease and the association of the chronic disease with the family history of that disease. Each year since 2004, the Surgeon General has declared Thanksgiving to be National Family History Day, and encourages Americans to use his ""My Family Health Portrait"" which is an internet-based tool that makes it easy to record family health history. However, information on family health history on currently available surveys are limited to few chronic diseases. Our findings using All of Us data would contribute to expand the knowledge of how family history is been reported by various populations and how it may be related to the risks of various chronic diseases. The unique and diverse large population of the All of Us are ideal for “feeling the pulse” of family health history reporting in the United States.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Ramal Moonesinghe
- Late Career Tenured Researcher, Centers for Disease Control and Prevention (CDC)
Collaborators:
Leland Hull - Early Career Tenure-track Researcher, Mass General Brigham
Danielle Rasooly - Research Associate, Centers for Disease Control and Prevention (CDC)
Kevin Littrell - Research Fellow, Centers for Disease Control and Prevention (CDC)
Lu Shi - Research Fellow, Centers for Disease Control and Prevention (CDC)
Katherine Kolor - Project Personnel, Centers for Disease Control and Prevention (CDC)
Ridgely Fisk Green - Research Associate, Centers for Disease Control and Prevention (CDC)"
Craniofacial data,I would like to explore the available data for craniofacial conditions and I am mainly interested in the intercept between genetic and environmental factors affecting oral health as well as the relationship between oral health and general health outcomes such…,"Scientific Questions Being Studied
I would like to explore the available data for craniofacial conditions and I am mainly interested in the intercept between genetic and environmental factors affecting oral health as well as the relationship between oral health and general health outcomes such as cancers and cardiovascular outcomes. The questions I would like to answer are (1) what genes and environmental factors could influence the development of a range of craniofacial conditions and have pleiotropic effects on the association with systemic health conditions like cancer and atherosclerotic cardiovascular disease? and (2) can these same oral conditions impact the development of these systemic conditions?","Project Purpose(s)
Disease Focused Research (Craniofacial conditions)
Population Health
Ancestry","Scientific Approaches
I would like to perform a phenome-wide association study (PheWAS) with focus on oral health. PheWAS is an approach that helps determine clinical traits (phenotypes) associated with genotypes as well as evaluate if certain genes seem to affect more than one phenotypic trait. This approach will help answer the questions outlined in the 2.1 section. Additional approaches to answer the second question will include longitudinal and regression analyses.  The occurrences of both oral and systemic conditions will be evaluated and chronologically considered in the PheWAS approach.","Anticipated Findings
We believe that oral health impacts general health and the same genes may be involved in these associations. Identifying the specific contributors to the development (genetic or environmental) of these phenotypes could positively impact overall health.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Mariana  Bezamat Chappel
- Research Fellow, University of Pittsburgh"
Assignment,create sub-cohorts that mimic the process of creating a cohort to calculate the cardiovascular risk score,"Scientific Questions Being Studied
create sub-cohorts that mimic the process of creating a cohort to calculate the cardiovascular risk score","Project Purpose(s)
Educational","Scientific Approaches
create sub-cohorts that mimic the process of creating a cohort to calculate the cardiovascular risk score","Anticipated Findings
create sub-cohorts that mimic the process of creating a cohort to calculate the cardiovascular risk score","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Creea Shannon
- Graduate Trainee, Vanderbilt University
Collaborators:
Lina Sulieman - Other, All of Us Program Operational Use"
Assignment 1_Biomedical Informatics,Research method course learning to create sub-cohorts that mimic the process of creating a cohort to calculate the cardiovascular risk score.,"Scientific Questions Being Studied
Research method course learning to create sub-cohorts that mimic the process of creating a cohort to calculate the cardiovascular risk score.","Project Purpose(s)
Educational","Scientific Approaches
Research method course learning to create sub-cohorts that mimic the process of creating a cohort to calculate the cardiovascular risk score.
a. Systolic blood pressure (non-standing taken in an outpatient
setting)
b. Diastolic blood pressure (non-standing taken in an outpatient
setting)
c. Total cholesterol (taken at an outpatient setting)
d. LDL (taken in an outpatient setting)
e. HDL (taken in an outpatient setting)
f. Smoking status (smoker versus non-smoker","Anticipated Findings
Exploratory research methods course to learn how to calculate the cardiovascular risk score.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Samuel Jean-Baptiste
- Research Fellow, Vanderbilt University
Collaborators:
Lina Sulieman - Other, All of Us Program Operational Use
Creea Shannon - Graduate Trainee, Vanderbilt University"
Chronic disease prevention and Wearables,The goals is to study wearable heath data activity and and its effect on risk for chronic disease like cardiovascular disease. .,"Scientific Questions Being Studied
The goals is to study wearable heath data activity and and its effect on  risk for chronic disease like cardiovascular disease.
.","Project Purpose(s)
Drug Development
Control Set
Ancestry","Scientific Approaches
Initial focus Project focus area:  The activity monitoring, Heart rate (HR) measurements during rest and exercise using Fitbit data and its relation with EHR.
Research focus :
Activity monitoring
Cardiovascular disease.
Obesity and medical condition
Population Health
Social / Behavioral","Anticipated Findings
The initial objective of this work is Education Level","Demographic Categories of Interest
Race / Ethnicity
Age
Sex at Birth
Gender Identity
Sexual Orientation
Geography
Disability Status
Access to Care
Education Level
Income Level","Data Set Used
Registered Tier","Research Team
Owner:
Manoj  Purohit
- Graduate Trainee, Marquette University"
Naxerova Lab Cardiovascular Disease Evolution (v6 dataset),We intend to study somatic evolution in the blood as evidenced by the presence or absence of driver mutations and the rate at which specific mutations expand over time (on average). We will then correlate these data with the presence…,"Scientific Questions Being Studied
We intend to study somatic evolution in the blood as evidenced by the presence or absence of driver mutations and the rate at which specific mutations expand over time (on average). We will then correlate these data with the presence or absence of cardiovascular disease risk factors. The extent to which this will be possible depends on the sequencing depth of the dataset. However, if we can perform this research, it will be relevant to understanding how cardiovascular disease evolves.","Project Purpose(s)
Disease Focused Research (arteriosclerotic cardiovascular disease)
Ancestry","Scientific Approaches
We plan to model our methods on those published in Heyde et al., “Increased stem cell proliferation in atherosclerosis accelerates clonal hematopoiesis” (Cell 2021). We will use somatic variants in whole genome sequencing data and mathematical modeling to study the behavior of hematopoietic clones and link these results to clinical variables within the All of Us dataset. However, our approach depends on the sequencing depth and clinical variables that are accessible through All of Us, so a more specific description of the planned approaches will only be possible once we have studied the details of the data set.","Anticipated Findings
It is difficult to anticipate the study results without knowing more specifics about the available data, but we expect that our findings will contribute to our understanding of the interconnections between hematopoietic somatic evolution and cardiovascular disease. As such, this research is of a broad public health relevance.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Trevor Bowman
- Other, Harvard Medical School"
Duplicate of FH & ASCVD Risk 11.22.22,Familial hypercholesterolemia (FH) is an inherited disorder characterized by lifelong elevated low density lipoprotein cholesterol (LDL-C) and dramatically increased risk for premature atherosclerotic cardiovascular disease (ASCVD). Genetic studies now suggest that familial hypercholesterolemia (FH) encompasses five discrete subtypes based on…,"Scientific Questions Being Studied
Familial hypercholesterolemia (FH) is an inherited disorder characterized by lifelong elevated low density lipoprotein cholesterol (LDL-C) and dramatically increased risk for premature atherosclerotic cardiovascular disease (ASCVD). Genetic studies now suggest that familial hypercholesterolemia (FH) encompasses five discrete subtypes based on LDL-c levels, 1) a monogenic FH variant, 2) a high low density lipoprotein cholesterol (LDL-c) polygenic score, 3) elevated lipoprotein(a), 4) elevated LDL-c polygenic score with elevated lipoprotein(a), and 5) a positive family history without an identifiable genetic cause, or true “phenotypic FH.” The primary question of this project is: Are there differences in treatment, comorbidities, and ASCVD outcomes between FH subtypes?","Project Purpose(s)
Disease Focused Research (familial hypercholesterolemia)
Ancestry","Scientific Approaches
We plan to screen all individuals with whole genome sequences available for monogenic variants in an FH gene. We will calculate an LDL cholesterol polygenic risk score from each participant’s whole genome sequence. Using labs and measurements, we will identify individuals with an FH subtype. Additionally, we will stratify the cohort into statin treated and untreated individuals using medication data. Finally, we will use EH data to determine comorbidities and ASCVD outcomes. We will primarily use regression analyses to compare ASCVD risk in those with each FH subtype to individuals without FH.","Anticipated Findings
We expect ASCVD risk to vary among FH subtypes and to be more pronounced in each of the subtypes, relative to those without FH. We also anticipate ASCVD risk and comorbidities to vary between individuals using lipid-lowering medication and those not using medication. Our findings may demonstrate the importance of considering subtypes in ASCVD risk assessment for patients with the FH phenotype.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Alexander Berry
- Research Associate, Geisinger Clinic"
APOE and hypercholesterol,"Variants in the Apolipoprotein E (APOE) have been shown to have differential risk for conditions such as Alzheimer's disease and cardiovascular disease. This workspace will assess the feasibility of a large APOE association study by summarizing the APOE genotypes, hypercholesterolemia…","Scientific Questions Being Studied
Variants in the Apolipoprotein E (APOE) have been shown to have differential risk for conditions such as Alzheimer's disease and cardiovascular disease. This workspace will assess the feasibility of a large APOE association study by summarizing the APOE genotypes, hypercholesterolemia and demographics.","Project Purpose(s)
Educational
Ancestry","Scientific Approaches
The two rsIDs for APOE genotyping (rs429358 and rs7412) will be extracted from AllOfUs Hail tables. Data will be summarized into the defined APOE genotypes (ε2, ε3, ε4) and associated with hypercholesterolemia status. Hypercholesterolemia will be defined by the SNOMED code ""E78.0 - Pure hypercholesterolemia"". Summary statistics for APOE association will be stratified by age, sex and declared race/ethnicity.","Anticipated Findings
The study hopes to find similar statics as has been found in the UKBiobank cohort, with the addition of higher diversity. The summary statistics of these findings will be used as preliminary data to propose a larger cohort study.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Lance Pflieger
- Project Personnel, Intermountain Healthcare
Collaborators:
Sevda Molani - Research Fellow, Institute for Systems Biology
Ehsan Alipour - Graduate Trainee, University of Washington"
Public Health Impact of Family History,"Family history of disease provides a gateway to studying the complex interplay of genetic influences, shared environment, lifestyle, as well as common behavioral factors known to increase risk for many common chronic diseases such as diabetes, cardiovascular disease, and cancer.…","Scientific Questions Being Studied
Family history of disease provides a gateway to studying the complex interplay of genetic influences, shared environment, lifestyle, as well as common behavioral factors known to increase risk for many common chronic diseases such as diabetes, cardiovascular disease, and cancer. Elucidating how family history contributes to an increase in disease risk and discerning the factors that contribute to the relationship between family history and disease development-- such as whether it is derived from genetic or shared environment-- can help identify individuals at higher disease susceptibility, enable targeted screening initiatives tailored to individuals who may benefit from a more thorough clinical assessment, and establish the effectiveness of family history data in the practice of preventative medicine.","Project Purpose(s)
Population Health
Ancestry","Scientific Approaches
While most family history-based screening tools assess familial risk based on a crude definition of the presence of a positive family history among any family member, a detailed pedigree of family history can capture greater detail on disease risk. In this study, we plan on studying family history of disease data as captured by first-degree (whether a parent or sibling had a disease) and second-degree (such as a grandparent, half siblings, aunt or uncle). We plan to use the family-history wide association study approach to systematically and comprehensively identify associations between laboratory traits and measurements and lifestyle information and family history of disease, including cancer, heart and blood, digestive, hormone and endocrine, kidney, lung, brain and nervous system, mental health and substance use, and bone, joint and muscle, hearing and eye conditions.","Anticipated Findings
Family history information captures inherited genetic and shared environmental contribution to disease risk. Further, the impact of family health history has not been adequately studied in historically underrepresented populations. The AllofUs Research dataset is uniquely enriched with underrepresented populations. By delineating the mechanisms by which family history affects inherited traits and environmental measurements and results in increased disease risk among diverse populations, our study aims to leverage the rich population-based family history data in All of Us to uncover novel associations that can enhance our understanding of the influence of family history.","Demographic Categories of Interest
Race / Ethnicity
Age
Sex at Birth
Gender Identity
Sexual Orientation
Geography
Disability Status
Access to Care
Education Level
Income Level","Data Set Used
Controlled Tier","Research Team
Owner:
Danielle Rasooly
- Research Associate, Centers for Disease Control and Prevention (CDC)
Collaborators:
Ramal Moonesinghe - Late Career Tenured Researcher, Centers for Disease Control and Prevention (CDC)"
The Social Determinants of Maternal Mortality,1. Why is the maternal mortality rate in the United States so high when compared to the rest of the developed world? 2. Why is the maternal mortality rate in the United States rising despite technological advancements? 3. What is…,"Scientific Questions Being Studied
1. Why is the maternal mortality rate in the United States so high when compared to the rest of the developed world?
2. Why is the maternal mortality rate in the United States rising despite technological advancements?
3. What is creating the cardiovascular health differences between Black and white mothers that have traditionally been attributed to causing the maternal mortality racial disparity?
4. Are there genetic differences between races that causes a high maternal mortality rate in one but not another? What else could cause this difference?
5. What could be other causes of the racial disparity in maternal mortality aside from cardiovascular health differences? Do implicit bias, structural racism, or cultural differences play a role?
6. What can be done to remedy this disparity in maternal health outcomes, both for cardiovascular health differences and for any alternative explanations? Should we target improvements by the patient, the provider, or the entire healthcare system?","Project Purpose(s)
Disease Focused Research (cardiovascular system disease, maternal mortality, pre-eclampsia, hemorrhage)
Population Health
Social / Behavioral
Control Set
Ancestry
Other Purpose (The primary purpose of this workspace is to examine the causes of maternal mortality in the United States, with particular emphasis on the elevated rate in African Americans and the social determinants of health that might be causing this disparity.
)","Scientific Approaches
The primary scientific approach of this work space is analyzing the data in the All of Us Database regarding maternal mortality, cardiovascular health, cardiovascular risk factors, and social determinants of health. We will be looking at the differences in maternal health outcomes between Black and white populations in the database, as they relate to differences in these cardiovascular and social metrics, along with genetic data. The primary statistical analysis will be T-tests that evaluate the impact of genetic influences on differences in maternal mortality, along with information about how the socioeconomic status of individuals can predispose them to a high mortality rate.","Anticipated Findings
Currently, much of the data collected suggest one reason for the high maternal mortality rate in African American women in the United States; cardiovascular-related complications. We hope to find potential alternative conclusions that suggest other causes for the high maternal mortality rate in African American women. We also anticipate demonstrating the fallacies in the current race-based  view of cardiovascular health differences and elucidate possible social determinants of cardiovascular health that are, in turn, affecting maternal mortality rates. The workspace will analyze all aspects that create a poor healthcare system, the long-term effects of systemic racism, and a cycle of neglect towards this population. The findings from the analysis will contribute in creating awareness of the true factors which contribute to maternal mortality, and how to identify and prevent such factors effectively.","Demographic Categories of Interest
Race / Ethnicity
Age
Gender Identity
Sexual Orientation
Geography
Access to Care
Education Level
Income Level","Data Set Used
Controlled Tier","Research Team
Owner:
Ketan Pamurthy
- Project Personnel, Southwest Family Medicine Associates
Collaborators:
Daanish Qureshi - Project Personnel, Southwest Family Medicine Associates
Aliyakhatun Pathan - Project Personnel, Southwest Family Medicine Associates"
Effect of smoking on cardiovascular health in young adults,Smoking cigarettes is a known cardiovascular risk factor. In this study I want to see if cigarette smoking is associated with hypertensive disease in young adults (18-40). I also want to use this study in a presentation of Researcher Workbench…,"Scientific Questions Being Studied
Smoking cigarettes is a known cardiovascular risk factor. In this study I want to see if  cigarette smoking is associated with hypertensive disease in young adults (18-40). I also want to use this study in a presentation of Researcher Workbench functionalities to the faculty and graduate students of WSU College of Nursing.","Project Purpose(s)
Disease Focused Research (Smoking, hypertension)
Educational","Scientific Approaches
I will select all cases where 1) participants are aged 18-40 and 2) the information about cigarette smoking is provided.
I will compare odds ratios for hypertension between smokers and nonsmokers.","Anticipated Findings
The effect of cigarette smoking status on the presence of hypertensive disease in young adults (18-40).","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Elizabeth Jenuwine
- Project Personnel, Wayne State University"
Safety and Effectiveness of Anti-diabetes Medications,"The study aims to investigate the safety and effectiveness of anti-diabetes medications in the United States. Due to the ever-changing trend in the management of diabetes, the contemporary safety and effectiveness of different approaches to diabetes become big concerns. The…","Scientific Questions Being Studied
The study aims to investigate the safety and effectiveness of anti-diabetes medications in the United States. Due to the ever-changing trend in the management of diabetes, the contemporary safety and effectiveness of different approaches to diabetes become big concerns. The approval of different classes of medications including Glucagon-like peptide-1 (GLP-1) agonists, peptidase inhibitors (DPP4 inhibitors), and sodium-glucose cotransporter inhibitors (SGLT2i) pose uncertainty in outcomes and safety of these medications. This study will explore the glycemic control, cardiovascular and renal outcomes of these medications, and their adverse health outcomes relative to the main stay therapy such as metformin and insulin. The main safety concerns include diabetic ketoacidosis, infections, cancer, and metabolic abnormalities.","Project Purpose(s)
Population Health
Social / Behavioral","Scientific Approaches
To determine the safety and effectiveness, a cohort of patients who are taking anti-diabetes medications will be selected. The patients will be followed starting from the date of medication initiation till the current time. The incidence of different adverse effects and the status of patients will be recorded along with the types of medications. The specific events include glucose level, cardiovascular events, mortality, adverse renal outcomes, and adverse drug reactions such as diabetes ketoacidosis, infections, and cancer. Comparison will be made between groups who are taking different medications to determine the relative safety and effectiveness of the medications. We will implement different statistical and computational algorithms to determine the safety and effectiveness of anti-diabetes medications.","Anticipated Findings
The assessment of the safety and effectiveness of anti-diabetes medications would help to select the appropriate therapy for diabetes patients. In addition, it will help to maximize the quality of life of patients and decrease the cost of treatment. The adverse effects of the medications would be early detected and prevented. Further to this, the macro-and microvascular complications of diabetes would be reduced.","Demographic Categories of Interest
Race / Ethnicity","Data Set Used
Controlled Tier","Research Team
Owner:
Tadesse Abegaz
- Graduate Trainee, Florida A&M University"
Association of antihypertensive treatment and cochlear implantation risk,"Age related hearing loss, or presbycusis, has been associated with cardiovascular disease, with hypertension as a predictor of faster rates of hearing decline10. Impairments in cochlear microcirculation and perfusion have been identified in patients with presbycusis. RAS targeted treatments have…","Scientific Questions Being Studied
Age related hearing loss, or presbycusis, has been associated with cardiovascular disease, with hypertension as a predictor of faster rates of hearing decline10. Impairments in cochlear microcirculation and perfusion have been identified in patients with presbycusis. RAS targeted treatments have the potential for system-wide vasoprotective effects with the potential to protect microcirculation within the inner ear and thus preserve hearing in such clinical conditions with significant vasculopathic contributions. We propose to query population databases to identify previously unexplored associations of RAS blockade and hearing loss.","Project Purpose(s)
Disease Focused Research (Profound sensorineural hearing loss)","Scientific Approaches
This experiment will leverage the considerable power of population databases to identify previously unexplored associations between anti-hypertensive treatment with RAS inhibitors and surrogate measures of hearing decline, including hearing aid use, severe to profound sensorineural hearing loss, and progression to cochlear implantation. These retrospective epidemiological experiments will test the specific hypothesis that among patients who are treated for hypertension, those who are prescribed ACEis or ARBs will have a lower frequency of diagnostic codes for hearing loss (e.g. ICD 9 code 389.1 and 389.2) and of cochlear implantation (e.g. ICD 9 codes 20.96 to 20.98) than those patients on other antihypertensive treatments (e.g. diuretics, calcium channel blockers, or beta blockers). We will test this aim via a database review of the All of Us database.","Anticipated Findings
We anticipate that findings from these studies may greatly aid in the translation of these therapies into the clinical realm. We have developed the general hypothesis that inhibition of angiotensin II signaling in populations at risk for hearing loss will be associated with lower frequency of hearing loss and subsequent cochlear implantation.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Douglas Bennion
- Research Fellow, University of Iowa
Collaborators:
Tanner Kempton - Graduate Trainee, University of Iowa"
Controlled Tier CVD Study,Causal relationships between gene variants and cardiovascular disease using 2 sample mendelian randomization and summary statistic GWAS data.,"Scientific Questions Being Studied
Causal relationships between gene variants and cardiovascular disease using 2 sample mendelian randomization and summary statistic GWAS data.","Project Purpose(s)
Educational
Ancestry","Scientific Approaches
Causal relationships between gene variants and cardiovascular disease using 2 sample mendelian randomization and summary statistic GWAS data.","Anticipated Findings
hopefully finding causal relationships between SNP's and cardiovascular diseases can enlighten potentially druggable routes for CVD","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Che Woodson
- Graduate Trainee, University of Chicago"
