title,main_goal_and_aims,Questions,Purpose,Approaches,Findings,Categories,DataTier,Team
Heart disease and digital health,"Heart disease is the leading cause of death globally. This study seeks to investigate digital biomarkers from wearables in patients before, during, and after records of cardiovascular disease (CVD) and/or other heart-related conditions to facilitate early disease detection and enhanced…","Scientific Questions Being Studied
Heart disease is the leading cause of death globally. This study seeks to investigate digital biomarkers from wearables in patients before, during, and after records of cardiovascular disease (CVD) and/or other heart-related conditions to facilitate early disease detection and enhanced patient monitoring.","Project Purpose(s)
Commercial","Scientific Approaches
We will create cohorts of individuals with different heart conditions. Then, we will use statistical and machine learning models to determine whether digital biomarkers from wearables may be used for early disease prediction, detection, and patient monitoring.","Anticipated Findings
The anticipated findings are potentially developing detection algorithms for heart-related conditions.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Eric Hurwitz
- Research Fellow, University of Colorado, Denver"
Medications Safety and Machine learning to Predict MACE and UDM,"The study aims to investigate the safety and effectiveness of anti-diabetes medications in the United States. Due to the ever-changing trend in the management of diabetes, the contemporary safety and effectiveness of different approaches to diabetes become big concern. The…","Scientific Questions Being Studied
The study aims to investigate the safety and effectiveness of anti-diabetes medications in the United States. Due to the ever-changing trend in the management of diabetes, the contemporary safety and effectiveness of different approaches to diabetes become big concern. The approval of different classes of medications including Glucagon-like peptide-1 (GLP-1) agonists, peptidase inhibitors (DPP4 inhibitors), and sodium-glucose cotransporter inhibitors (SGLT2i) pose uncertainty in outcomes and safety of these medications for CKD and DM. This study will explore the glycemic control, cardiovascular and renal outcomes of these medications, and their adverse health outcomes relative to the main stay therapy such as metformin and insulin. The main safety concerns include diabetic ketoacidosis, infections, cancer, and metabolic abnormalities. The study will also use predictive tools such as machine learning algorithms to predict outcomes in diabetes patients such as Uncontrolled Diabetes.","Project Purpose(s)
Population Health
Social / Behavioral","Scientific Approaches
To determine the safety and effectiveness, a cohort of patients who are taking anti-diabetes medications will be selected. The patients will be followed starting from the date of medication initiation till the current time. The incidence of different adverse effects and the status of patients will be recorded along with the types of medications. The specific events include glucose level, cardiovascular events, mortality, adverse renal outcomes, and adverse drug reactions such as diabetes ketoacidosis, infections, and cancer. Comparison will be made between groups who are taking different medications to determine the relative safety and effectiveness of the medications. We will implement different statistical and computational algorithms to determine the safety and effectiveness of anti-diabetes medications. particularly, the level of glycemic control will be predicted using machine learning approach.","Anticipated Findings
The assessment of the safety and effectiveness of anti-diabetes medications would help to select the appropriate therapy for diabetes patients. In addition, it will help to maximize the quality of life of patients and decrease the cost of treatment. The adverse effects of the medications would be early detected and prevented. Further to this, the macro-and microvascular complications of diabetes would be reduced. The early prediction of glycemic level will also help to prevent complications and to improve quality of life of diabetes patients.","Demographic Categories of Interest
Race / Ethnicity","Data Set Used
Controlled Tier","Research Team
Owner:
Tadesse Abegaz
- Graduate Trainee, Florida A&M University"
Renin angiotensin blockade and otoprotection,"Up to 1 in 12 people worldwide is estimated to suffer from hearing loss, with 38 million Americans among them. Currently approved therapy for hearing loss in all its varieties is limited to sound amplification or surgical implants for those…","Scientific Questions Being Studied
Up to 1 in 12 people worldwide is estimated to suffer from hearing loss, with 38 million Americans among them. Currently approved therapy for hearing loss in all its varieties is limited to sound amplification or surgical implants for those with more severe hearing loss. The effect of Renin Angiotensin System (RAS) blockade, a target of anti-hypertensive medications, in human hearing loss has not been extensively explored. Age related hearing loss, or presbycusis, has been associated with cardiovascular disease, with hypertension serving as a predictor of faster rates of hearing decline. RAS-targeted treatments have the potential for system-wide vasoprotective effects and thus preserve hearing. To establish the RAS as a therapeutic target, we propose to examine the effect angiotensin converting enzyme inhibitors (ACEi) and angiotensin receptor blockers (ARB) on development and progression of hearing loss using the AllofUs patient database.","Project Purpose(s)
Drug Development","Scientific Approaches
Explore for an association of treatment with RAS-blockers and rates of hearing loss diagnoses among all patients who underwent treatment with anti-hypertensive medications. This query will compare two groups with otherwise similar baseline characteristics: 1) patients with a hypertension diagnosis who underwent pharmacotherapy for the treatment of hypertension with one or more of several common medication classes (diuretics, calcium channel blockers, or beta blockers), versus 2) patients with hypertension who underwent treatment with ACEis or ARBs. These groups will be assessed for differences in the frequency of diagnostic codes for hearing loss (e.g. ICD 9 code 389.1 and 389.2), levels of hearing loss defined by audiometry (mild, moderate, severe, or profound), and for frequency of cochlear implantation (e.g. ICD 9 codes 20.96 to 20.98).","Anticipated Findings
We expect these comparisons to provide important information regarding the protective benefits of agents targeting the classical RAS as a novel otoprotective approach. These studies will have a positive impact and clinical relevance since they will inform future animal studies and human clinical trials regarding the use of existing, well-established medications for a novel indication of the prevention and treatment of hearing loss. They may also provide more substantial evidence of the benefit of these established pharmacologic strategies in treating other common microvascular and macrovascular diseases. Additionally, they may spur further investigation into novel therapies targeting the protective axis within the RAS (e.g. ACE2 activators, Ang-(1-7) or AT2R agonists). This is consistent with our long-term goal to aid in the translation of research of the ear’s endogenous protective systems into bedside therapeutics for patients at risk of hearing loss.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Douglas Bennion
- Research Fellow, University of Iowa"
CarDS Lab,"Our focus is to investigate the All of Us data, delving into the relationships between various health measures in populations affected by cardiovascular diseases and risk factors. Through the utilization of novel health technologies, including wearables, we aim to uncover…","Scientific Questions Being Studied
Our focus is to investigate the All of Us data, delving into the relationships between various health measures in populations affected by cardiovascular diseases and risk factors. Through the utilization of novel health technologies, including wearables, we aim to uncover how sociodemographic and clinical characteristics intertwine with one another and with phenotypic patterns. Additionally, we strive to identify health behaviors and features that are associated with clinical outcomes. By examining healthcare disparities and utilization, we aim to shed light on characteristics linked to inequities in health outcomes. Through our research, we aim to gain a comprehensive understanding of patient exposures, risks, and patterns within populations at risk for or affected by cardiovascular disease.","Project Purpose(s)
Disease Focused Research (Cardiometabolic Health Conditions )
Methods Development","Scientific Approaches
Our research endeavors encompass a wide array of datasets, including electronic health records (EHR), physical measurements and mobile health data, as well as survey responses. Leveraging the power of genomics data, we aim to develop innovative precision medicine approaches that significantly enhance diagnostic and prognostic strategies. To unravel the insights hidden within the vast All of Us database, we employ advanced tools such as artificial intelligence, machine learning, and high-throughput phenotyping techniques.  Through this comprehensive research program, we strive to unlock valuable knowledge and improve our understanding of cardiovascular health.","Anticipated Findings
The expansive All of Us research program offers a wealth of health data encompassing a diverse and extensive US population, presenting a remarkable opportunity to bridge knowledge gaps. By delving into this rich database, our aim is to investigate various aspects such as health behaviors, outcomes, access, and disparities within populations affected by cardiovascular diseases and risk factors. Through this exploration, we strive to enhance health outcomes and alleviate the burden of disease by refining care practices and developing precise, tailored approaches within the realm of precision medicine. Our ultimate objective is to leverage the invaluable insights gained from this research to improve overall cardiovascular health and well-being.","Demographic Categories of Interest
Race / Ethnicity
Age
Sex at Birth
Geography
Access to Care
Education Level
Income Level","Data Set Used
Controlled Tier","Research Team
Owner:
Sumukh Vasisht Shankar
- Project Personnel, Yale University
Sukrit Narula
- Research Fellow, Yale University
Rohan Khera
- Early Career Tenure-track Researcher, Yale University
Lovedeep Dhingra
- Research Fellow, Yale University
Kyle Brennan Feliciano
- Graduate Trainee, Yale University
Arya Aminorroaya
- Research Fellow, Yale University"
Machine Learning to Predict Antipsychotic Response,"The main scientific purpose of my study is to develop a machine learning algorithm that can consider genetic, lifestyle and clinical data of participants to predict response to antipsychotics. Antipsychotics are drugs used to treat schizophrenia, depression and other diseases.…","Scientific Questions Being Studied
The main scientific purpose of my study is to develop a machine learning algorithm that can consider genetic, lifestyle and clinical data of participants to predict response to antipsychotics. Antipsychotics are drugs used to treat schizophrenia, depression and other diseases. Only around 40% of schizophrenia patients respond to antipsychotics, and moreover they may experience severe side effects such as type 2 diabetes, cardiovascular disease and weight gain. Personalizing prescription of antipsychotics according to the patient's specific characteristics may result in safer and more effective treatment. As predicting treatment response is complex and involves multiple different factors, the All of Us cohort provides a unique opportunity to study all these factors and use them to create a ML algorithm.","Project Purpose(s)
Social / Behavioral
Ancestry","Scientific Approaches
I plan on exploring the All of Us dataset to identify the number of participants taking antipsychotics, and the ways in which drug response can be defined for them. It will be important to have long-term response data for the participants. Once a cohort has been created, I will analyze it using machine learning tools such as support vector machines and random forest, which are supervised machine learning methods. Supervised machine learning describes ML methods that are fed data with labels. For example, the algorithm will take the genetic information of a participant, pre-labeled as ""responder"" or ""non-responder"". The algorithm will then learn what distinguishes responders from non-responders. These ML methods can be used to combine the predictive effect of multiple variables.","Anticipated Findings
I anticipate that if a machine learning algorithm with decent predictive ability is created, the next step is to validate the algorithm on different populations outside of the All of Us cohort. Once the algorithm has been validated, the hope is to ultimately bring it to clinics where doctors can use it to assist them when they're prescribing antipsychotics. This will hopefully make treatment more effective, but also decrease the risk of any adverse effects. So far, there are not many machine learning algorithms to predict antipsychotic response that are combining a diverse range of genetic, clinical, lifestyle and sociodemographic factors, as I propose to do in this study. Therefore, this will be a significant contribution to this field of science.","Demographic Categories of Interest
Race / Ethnicity
Geography
Access to Care
Education Level
Income Level","Data Set Used
Controlled Tier","Research Team
Owner:
Megana Thamilselvan
- Graduate Trainee, University of Toronto"
Sleep Disorders,"How do sleep disorders impact cardiovascular health? Which demographic populations are most at risk for sleep disorders? What order do the two occur in, sleep disorder as a result of cardiovascular problem or cardiovascular problem as a result of sleep…","Scientific Questions Being Studied
How do sleep disorders impact cardiovascular health?
Which demographic populations are most at risk for sleep disorders?
What order do the two occur in, sleep disorder as a result of cardiovascular problem or cardiovascular problem as a result of sleep disorder?","Project Purpose(s)
Disease Focused Research (sleep disorder)
Population Health
Educational","Scientific Approaches
Using data cohorts to find when disorders are developed relative to each other, filtering them by age and sex. Will be using mainly one cardiovascular disorder but with many different sleep disorders to compare.","Anticipated Findings
That men in the college aged range with sleep disorders are more susceptible to acquiring sleep disorders than women are, and that sleep disorders cause cardiovascular problems and not the other way around.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Jason Williams
- Student, University of Pittsburgh
Collaborators:
Olga Kravchenko - Research Fellow, University of Pittsburgh"
Healthcare Determinants,To identify novel healthcare determinants to better identify and assess cardiovascular diseases and other common chronic diseases,"Scientific Questions Being Studied
To identify novel healthcare determinants to better identify and assess cardiovascular diseases and other common chronic diseases","Project Purpose(s)
Disease Focused Research (cardiovascular diseases)
Social / Behavioral
Ancestry","Scientific Approaches
We plan to use genetic data, clinical data, and survey data to better understand how these variables impact cardiovascular disease.","Anticipated Findings
The relationship between cardiovascular diseases and novel health care determinants will better inform clinical choice in therapy, and make for more tailored approaches to medically complex diseases.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Wadih El Khoury
- Research Fellow, University of Pittsburgh
Satoshi Okawa
- Early Career Tenure-track Researcher, University of Pittsburgh
Anisha Shah
- Other, University of Pittsburgh
Collaborators:
Jesse Wang - Research Fellow, University of Pittsburgh"
Pulmonary Hypertension Research,"We hope to better understand the association between pulmonary hypertension, cardiovascular diseases, sleep disorders and inflammatory auto-immune disorders.","Scientific Questions Being Studied
We hope to better understand the association between pulmonary hypertension, cardiovascular diseases, sleep disorders and inflammatory auto-immune disorders.","Project Purpose(s)
Disease Focused Research (pulmonary hypertension)
Ancestry","Scientific Approaches
We plan to use genetic data, clinical data, and survey data to better understand how these variables impact pulmonary hypertension.","Anticipated Findings
The relationship between pulmonary hypertension and other comorbidities will better inform clinical choice in therapy, and make for more tailored approaches to medically complex diseases.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Wadih El Khoury
- Research Fellow, University of Pittsburgh
Satoshi Okawa
- Early Career Tenure-track Researcher, University of Pittsburgh
Anisha Shah
- Other, University of Pittsburgh
Collaborators:
David Sweet - Research Fellow, University of Pittsburgh
Nishita Kalepalli - Graduate Trainee, University of Pittsburgh
Jesse Wang - Research Fellow, University of Pittsburgh
Hunter Hollis - Project Personnel, All of Us Program Operational Use"
HSLS MolBio Genomics Workshop,"This study will train University of Pittsburgh researchers on working with All of Us Project data. Goal: since the PCSK9 R46L variant is linked to lower LDL levels & decreased cardiovascular risk in Europeans, we would like to examine its…","Scientific Questions Being Studied
This study will train University of Pittsburgh researchers on working with All of Us Project data. Goal: since the PCSK9 R46L variant is linked to lower LDL levels & decreased cardiovascular risk in Europeans, we would like to examine its effects in the ancestrally diverse AoU dataset. Objectives: establish R46L prevalence in the AoU dataset & explore its association with plasma lipids & heart disease. Research questions: 1) Do demographics & lipid distributions differ between individuals with/without heart disease, influenced by sex/ancestry? 2) Do lipid levels vary between R46L genotype groups, affected by sex/ancestry? 3) What is the association between R46L alternate alleles & mean LDL levels after adjusting for factors?","Project Purpose(s)
Educational","Scientific Approaches
In our study, we'll use a cohort with whole-genome sequencing, cholesterol, BMI, blood pressure, & triacylglycerol measurements. We'll also include variables describing heart disease diagnosis, ancestry, age, & sex. We will employ t-tests, chi-square tests, ANOVA, & linear regression for statistical analysis. Tools like Hail, Pandas, & Statsmodels will be used for data manipulation & analysis, providing comprehensive insights into variable relationships in our research on the PCSK9 R46L variant's impact on diverse AoU populations.","Anticipated Findings
The study's aim is to enhance the existing scientific knowledge in the field of cardiovascular disease by investigating the association between PCSK9 genetic variants and plasma lipid levels, and their correlation with heart disease in a population of diverse ancestry. Upon successful completion of this training, the University of Pittsburgh researchers can apply the same methodology to determine the association of the PCSK9 R46L variant with diseases like type 2 diabetes and ischemic stroke.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Ansuman Chattopadhyay
- Project Personnel, University of Pittsburgh
Alexis Cenname
- Graduate Trainee, University of Pittsburgh
Collaborators:
Srilakshmi Chaparala - Other, University of Pittsburgh
Nandita Mukhopadhyay - Project Personnel, University of Pittsburgh
Olga Kravchenko - Research Fellow, University of Pittsburgh
Anthony Anzell - Research Fellow, University of Pittsburgh"
Rare variants - metabolic,"In this workspace, based on our results generated from French participants, we aim to confirm associations between rare, loss-of-function or gain-of-function DNA variants and the risk of metabolic disorders (or the level of associated traits) using All of Us. The…","Scientific Questions Being Studied
In this workspace, based on our results generated from French participants, we aim to confirm associations between rare, loss-of-function or gain-of-function DNA variants and the risk of metabolic disorders (or the level of associated traits) using All of Us. The rare variants will be located either i/ in coding exons from candidate genes involved in metabolic disorders including type 2 diabetes, obesity, kidney diseases, cardiovascular diseases, or in associated traits, or ii/ in non-coding genomic loci. To assess the functional effect of DNA variants we will either use in silico and/or in vitro studies. This project should lead to the identification or confirmation of functional genetic markers and pathways involved in the development of metabolic disorders and should help to stratify the population for precision medicine.","Project Purpose(s)
Disease Focused Research (metbolic disorders (type 2 diabetes, obesity, dyslipidemia))
Methods Development
Ancestry","Scientific Approaches
We plan to use the following datasets: whole-exome sequencing (WES), whole-genome sequencing (WGS) and DNA arrays
For WES and WGS, the analysis will be focused on rare variants in specific loci  (specific genes or specific non coding regions).or interest. DNA arrayswill be used for the calculation of genome-wide polygenic risk scores (PRS) for metabolic disorders or traits.
Genetic association analyses will be done between genetic markers (rare variants and/or PRS) and metabolic traits, when adjusting for relevant covariates (including sex, age, ancestry for instance).
Of note, to refine the analyses, we will use a functional genetic approach focusing on rare variants found in All of Us. For these in vitro studies, we have notably developed genome editing (i.e. CRISPR/cas9) in several human cell lines, which enables the functional analyses of small genomic regions (like an entire enhancer) or even of a single point mutation.","Anticipated Findings
This project should lead to the identification of new functional genetic markers and pathways involved in the development of metabolic disorders and should help to stratify the population for precision medicine. The elucidation of part of the missing heritability should enable a major advance in the prediction of these disorders, which is still very poor for a genuine clinical translation.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Amelie Bonnefond
- Senior Researcher, Inserm"
genomic_impact_bp,"We are exploring the All of Us database to examine factors affecting hypertension treatment outcomes. Our initial focus is understanding how comorbid conditions, concurrent medication use, and genetic factors influence adverse drug reactions and the efficacy of blood pressure-lowering drugs.…","Scientific Questions Being Studied
We are exploring the All of Us database to examine factors affecting hypertension treatment outcomes. Our initial focus is understanding how comorbid conditions, concurrent medication use, and genetic factors influence adverse drug reactions and the efficacy of blood pressure-lowering drugs. The reason for exploring these specific areas is to potentially unveil patterns that could lead to more personalized, effective treatment protocols for hypertension – a condition impacting millions and a leading risk factor for serious cardiovascular events. Our goal is to leverage the extensive data available to identify key determinants of treatment success, which is of significant public health interest due to the prevalence and health burden of hypertension.","Project Purpose(s)
Disease Focused Research (Blood pressure, cardiovascular disorders)
Population Health
Drug Development
Methods Development
Ancestry","Scientific Approaches
We will analyze genomic data, electronic health records, and survey data from the All of Us cohort to evaluate the impact of various factors on the efficacy of hypertension medications. Our methodology includes the application of mixed models to assess blood pressure changes over time in response to treatment, allowing us to identify patterns of effective management or potential adverse reactions. We will also employ recognized bioinformatics tools for pharmacogenetic analysis to anticipate drug responses based on genetic profiles, verifying these insights against health records. This approach is designed to offer an integrative perspective on the personalization of hypertension therapy.","Anticipated Findings
We expect to identify key factors, including comorbid conditions and genetic variations, that affect patient responses to hypertension medications. The discovery of these insights aims to advance personalized medicine by informing tailored treatment approaches. Our findings could significantly contribute to refining clinical practices and guidelines, optimizing treatment effectiveness, and minimizing adverse events associated with hypertension therapies.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Lars Fritsche
- Mid-career Tenured Researcher, University of Michigan"
"SDOH, Allostatic load, and early-onset cancer","In the cancer epidemiology literature, allostatic load score is operationalized as a composite measure of various combinations of cardiovascular, metabolic, and immune/inflammatory biomarkers. The objective of this proposal is to evaluate associations among measures of social and structural determinants of…","Scientific Questions Being Studied
In the cancer epidemiology literature, allostatic load score is operationalized as a composite measure of various combinations of cardiovascular, metabolic, and immune/inflammatory biomarkers. The objective of this proposal is to evaluate associations among measures of social and structural determinants of health (e.g., interpersonal discrimination, discrimination in medical settings, neighborhood contextual factors, housing insecurity, etc.), allostatic load score, and risk of early-onset cancers (with a focus on breast, colorectal, liver, and lung cancer) among participants in the All of Us cohort.","Project Purpose(s)
Disease Focused Research (Cancer disparities; breast cancer; colorectal cancer; lung cancer; liver cancer)
Population Health
Social / Behavioral","Scientific Approaches
We plan to use the Controlled Tier Dataset (to enable analysis of census tract-level data on social and structural determinants of health) to build multilevel regression models to understand the independent associations and joint effects of allostatic load score and social/structural determinants of health on early-onset cancers (with a focus on breast, colorectal, liver, and lung cancer).","Anticipated Findings
This study will generate novel data that will provide insights into the mechanisms and pathways through which social and structural determinants of health and discrimination contribute to increased risk of early-onset cancer and outcomes from early-onset cancer. These data will inform the development of evidence-based, multilevel interventions to address cancer inequities among vulnerable populations, including racial and ethnic minorities and rural and urban populations.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Adana Llanos
- Early Career Tenure-track Researcher, Columbia University"
Duplicate of Demo - Hypertension Prevalence,"We are using the All of Us Researcher Workbench interface to answer the question, ""Is hypertension prevalence in the All of Us Research Program similar to hypertension prevalence in the 2015–2016 National Health and Nutrition Examination Survey (NHANES) ?"". Clinical…","Scientific Questions Being Studied
We are using the All of Us Researcher Workbench interface to answer the question, ""Is hypertension prevalence in the All of Us Research Program similar to hypertension prevalence in the 2015–2016 National Health and Nutrition Examination Survey (NHANES) ?"". Clinical approaches to understanding and treating hypertension may benefit from the integration of a precision medicine approach that integrates data on environments, social determinants of health, behaviors, and genomic factors that contribute to hypertension risk. Hypertension is a major public health concern and remains a leading risk factor for stroke and cardiovascular disease.
Citation for this work: Chandler, P.D., Clark, C.R., Zhou, G. et al. Hypertension prevalence in the All of Us Research Program among groups traditionally underrepresented in medical research. Sci Rep 11, 12849 (2021). https://doi.org/10.1038/s41598-021-92143-w","Project Purpose(s)
Other Purpose (This work is an AoU demo project. Demo projects are efforts by the AoU Research Program designed to meet the program goal of ensuring the quality and utility of the Research Hub as a resource for accelerating discovery in science and medicine. As an approved demo project, this work was reviewed and overseen by the AoU Research Program Science Committee and the AoU Data and Research Center to ensure compliance with program policy, including policies for acceptable data access and use. )","Scientific Approaches
In this cross-sectional, population-based study, we used All of Us baseline data from patient (age>18) provided information (PPI) surveys and electronic health record (EHR) blood pressure measurements and retrospectively examined the prevalence of hypertension in the EHR cohort using Systemized Nomenclature of Medicine (SNOMED codes and blood pressure medications recorded in the EHR.  We used the EHR data (SNOMED codes on 2 distinct dates and at least one hypertension medication) as the primary definition, and then add subjects with elevated systolic or elevated diastolic blood pressure on measurements 2 and 3 from PPI.   We extracted each participant’s detailed dates of SNOMED code for essential hypertension from the Researcher Workbench table ‘cb_search_all_events’. We calculated an age-standardized HTN prevalence according to the age distribution of the U.S. Census, using 3 groups (18-39, 40-59, ≥ 60).","Anticipated Findings
The prevalence of hypertension in the All of Us cohort is similar to that of published literature. All of Us age-adjusted HTN prevalence was 27.9% compared to 29.6% in National Health and Nutrition Examination Survey. The All of Us cohort is a growing source of diverse longitudinal data that can be utilized to study hypertension nationwide. The prevalence of hypertension varies in the United States (U.S.) by age, sex, and socioeconomic status. Hypertension can often be treated successfully with medication, and prevented or delayed with lifestyle modifications. Even with these established hypertension intervention and prevention strategies, the prevalence of hypertension continues to be at levels of public health concern. The diversity within All of Us may provide insight into factors relevant to hypertension prevention and treatments in a variety of social and geographic contexts and population strata in the U.S.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Vrunda Patel
- Graduate Trainee, Northeastern University"
Duplicate of Demo - Hypertension Prevalence,"We are using the All of Us Researcher Workbench interface to answer the question, ""Is hypertension prevalence in the All of Us Research Program similar to hypertension prevalence in the 2015–2016 National Health and Nutrition Examination Survey (NHANES) ?"". Clinical…","Scientific Questions Being Studied
We are using the All of Us Researcher Workbench interface to answer the question, ""Is hypertension prevalence in the All of Us Research Program similar to hypertension prevalence in the 2015–2016 National Health and Nutrition Examination Survey (NHANES) ?"". Clinical approaches to understanding and treating hypertension may benefit from the integration of a precision medicine approach that integrates data on environments, social determinants of health, behaviors, and genomic factors that contribute to hypertension risk. Hypertension is a major public health concern and remains a leading risk factor for stroke and cardiovascular disease.
Citation for this work: Chandler, P.D., Clark, C.R., Zhou, G. et al. Hypertension prevalence in the All of Us Research Program among groups traditionally underrepresented in medical research. Sci Rep 11, 12849 (2021). https://doi.org/10.1038/s41598-021-92143-w","Project Purpose(s)
Ancestry
Other Purpose (This work is an AoU demo project. Demo projects are efforts by the AoU Research Program designed to meet the program goal of ensuring the quality and utility of the Research Hub as a resource for accelerating discovery in science and medicine. As an approved demo project, this work was reviewed and overseen by the AoU Research Program Science Committee and the AoU Data and Research Center to ensure compliance with program policy, including policies for acceptable data access and use. )","Scientific Approaches
In this cross-sectional, population-based study, we used All of Us baseline data from patient (age>18) provided information (PPI) surveys and electronic health record (EHR) blood pressure measurements and retrospectively examined the prevalence of hypertension in the EHR cohort using Systemized Nomenclature of Medicine (SNOMED codes and blood pressure medications recorded in the EHR.  We used the EHR data (SNOMED codes on 2 distinct dates and at least one hypertension medication) as the primary definition, and then add subjects with elevated systolic or elevated diastolic blood pressure on measurements 2 and 3 from PPI.   We extracted each participant’s detailed dates of SNOMED code for essential hypertension from the Researcher Workbench table ‘cb_search_all_events’. We calculated an age-standardized HTN prevalence according to the age distribution of the U.S. Census, using 3 groups (18-39, 40-59, ≥ 60).","Anticipated Findings
The prevalence of hypertension in the All of Us cohort is similar to that of published literature. All of Us age-adjusted HTN prevalence was 27.9% compared to 29.6% in National Health and Nutrition Examination Survey. The All of Us cohort is a growing source of diverse longitudinal data that can be utilized to study hypertension nationwide. The prevalence of hypertension varies in the United States (U.S.) by age, sex, and socioeconomic status. Hypertension can often be treated successfully with medication, and prevented or delayed with lifestyle modifications. Even with these established hypertension intervention and prevention strategies, the prevalence of hypertension continues to be at levels of public health concern. The diversity within All of Us may provide insight into factors relevant to hypertension prevention and treatments in a variety of social and geographic contexts and population strata in the U.S.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Hyunyong Koh
- Research Fellow, Baylor College of Medicine"
HeartAndBrainGenetics,In an aging population cardiovascular disease (CVD) is a major public health issues and people at risk of or with established CVD often develop early cognitive decline. This may progress towards dementias such as Alzheimer’s disease or vascular dementia. Both…,"Scientific Questions Being Studied
In an aging population cardiovascular disease (CVD) is a major public health issues and people at risk of or with established CVD often develop early cognitive decline. This may progress towards dementias such as Alzheimer’s disease or vascular dementia. Both dementia and CVD, share a number of key risk factors such elevated blood pressure regulation, dyslipidemia, atherosclerosis, and dysregulated glucose metabolism. All of these risk factors have known genetic determinants, which may differ across ancestry groups. We will explore to what extent there is a shared genetic basis for the cooccurrence of heart and brain disease, and whether this persists across ancestries.","Project Purpose(s)
Disease Focused Research (dementia, cardiovascular disease)
Ancestry","Scientific Approaches
We will conduct ancestry specific genome-wide association studies of heart and brain traits, and apply genetic colocalization to identify genetic mutations which may be a common cause of these diseases. We will consider straightforward case control analyses, as well as analyses accounting for age of onset, and disease trajectories considering the order of events. We will not exclude individuals based on sex, race, or ancestry, and rather determine consistence across these subgroups.","Anticipated Findings
We hope to identify genetic loci associating with heart and brain traits, aiming to uncover potential novel biological pathways which may put people at risk of early worsening of heart and brain health. Knowledge on common biological pathways is important to better target, and potentially repurposing, existing therapeutics or life-style intervention, as well as the development of novel interventions.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Marion van Vugt
- Research Fellow, Amsterdam University Medical Center"
Chronic Stress and Stroke Incidence,"We are interested in identifying possible health disparities related to the onset of cerebrovascular disease (e.g., stroke) and socioeconomic variables that induce or contribute to acute and chronic stress. It is well established that the environment plays a role in…","Scientific Questions Being Studied
We are interested in identifying possible health disparities related to the onset of cerebrovascular disease (e.g., stroke) and socioeconomic variables that induce or contribute to acute and chronic stress. It is well established that the environment plays a role in the maintenance of cardiovascular function and possible dysfunction due to physiological and inflammatory responses to stressors. This work will seek to identify relationships between physiological markers of stress and cerebrovascular disease along side socioeconomic variables (e.g., survey data on income, age, lifestyle, etc).","Project Purpose(s)
Disease Focused Research (cerebrovascular disease)","Scientific Approaches
We will specifically compare white and non-white populations to identify the role of race, as well as ethnicity and socioeconomic status, on the progression and incidence of cerebrovascular disease and stress-related cardiovascular dysfunction. We will use the registered tier datasets that include cardiovascular metrics, race, ethnicity, blood sample and/or serum values related to inflammation and chronic stress, and survey data that provides insight into individual environmental factors. We will use correlation analysis, ANOVA, and other appropriate statistical tests to identify individual contributors and possible interaction effects that relate these metrics to cerebrovascular health.","Anticipated Findings
We plan to use All of Us data in combination with literature data to establish new links and/or shortcomings in previous studies related to the role of socioeconomic stress and environmental variables in the development and progression of stroke. This study will not seek causal relationships but will identify correlations across patient cohorts that provide insight into how stress mediated physiological responses are attributed to risk and rate of cerebrovascular disease.","Demographic Categories of Interest
Race / Ethnicity
Age
Sex at Birth
Gender Identity
Sexual Orientation
Geography
Disability Status
Access to Care
Education Level
Income Level","Data Set Used
Registered Tier","Research Team
Owner:
Mitchel Colebank
- Research Fellow, University of California, Irvine
Erika McPhetridge
- Graduate Trainee, University of California, Irvine"
