title,main_goal_and_aims,Questions,Purpose,Approaches,Findings,Categories,DataTier,Team
cvd,"The goal of this research is to build a robust prediction model to accurately stratify high-risk populations of cardiovascular disease and explore the prediction risk on different subpopulations. We will incorporate the clinical variables, medication history, and social determinants into…","Scientific Questions Being Studied
The goal of this research is to  build a robust prediction model to accurately stratify high-risk populations of cardiovascular disease and explore the prediction risk on different subpopulations. We will incorporate the clinical variables, medication history, and social determinants into the model. We have developed a pilot model on our own EHR at Vanderbilt University Medical Center. We wanted to validate the model on All of Us data. And we also want to explore if there are more social determinants features in All of Us data and how these social determinants features affect the model prediction.","Project Purpose(s)
Disease Focused Research (cardiovascular disease)
Social / Behavioral
Methods Development","Scientific Approaches
We will apply machine learning and deep learning models. The cohort will include all adults (age>=18) with a diagnosis of CVD (cases) and no diagnosis of CVD (matched controls). I will extract the demographic, vital signs, labs, diagnosis code, and medication history for the cohort. I will also look into the social determinants such as zip code, education, economic level, if possible.
I will first validate the model that was previously trained on local EHR on All of -Us data to examine the performance of the model.
I will also train a new model with any new features such as social determinants included in All of -Us data.
I will explore the prediction performance of the model on different subgroups stratified by age, gender, race, and social determinants.","Anticipated Findings
Our anticipated findings include, whether the machine learning model trained on local EHR can have a decent performance on All-of-data.
Whether the prediction model has a bias on different subpopulations stratified by age, gender, race, and social determinants.","Demographic Categories of Interest
Race / Ethnicity
Age
Sex at Birth
Gender Identity
Sexual Orientation
Geography
Disability Status
Access to Care
Education Level
Income Level","Data Set Used
Registered Tier","Research Team
Owner:
Juan Zhao
- Other, Vanderbilt University Medical Center
Collaborators:
Patrick Wu - Graduate Trainee, Vanderbilt University"
SARS-CoV-2 infection Project,The proposed study seeks to investigate the associations between SARS-CoV-2 and the development of diabetes. The primary hypothesis is SARS-CoV-2 will be a risk factor for the onset of diabetes. The secondary hypothesis is that SARS-CoV-2 is a predisposing factor…,"Scientific Questions Being Studied
The proposed study seeks to investigate the associations between SARS-CoV-2 and the development of diabetes.  The primary hypothesis is SARS-CoV-2 will be a risk factor for the onset of diabetes.  The secondary hypothesis is that SARS-CoV-2 is a predisposing factor for other chronic diseases.  Additionally, the proposed study will explore if SARS-CoV-2 is associated with other hormone/endocrine conditions (e.g., hyperthyroidism), mental health or substance use of conditions (e.g., alcohol use disorder), and cancer (e.g., kidney cancer, lung cancer, pancreatic cancer).  Findings have clinical implications for prevention (e.g., vaccines), screenings, and treatments, post SARS-CoV-2 infection.  Moreover, the impact of SARS-CoV-2 will disproportionately impact underserved populations whom are at an increased risk for chronic conditions (e.g., diabetes, cardiovascular, pulmonary).","Project Purpose(s)
Disease Focused Research (SARS-CoV-2)","Scientific Approaches
We will explore associations between SARS-CoV-2 infections and the incidence of diabetes with a focus on underserved patient populations. This study will also explore other associations affecting the incidence of SARS-CoV-2 infections and co-morbidities. The analysis will employ exploratory methods of data analysis such as association plots, heatmaps, and descriptive statistics. Following the exploratory analysis, generalized linear models will explore the associations further while controlling for patient characteristics and other factors. Multiplicity corrections will control the incidence of type I errors and ensure replicability of research results.  The data will include information on past SARS-CoV-2 infections, type I and II diabetes, demographic characteristics, and other hormone/endocrine conditions, mental health or substance use conditions, and cancer. Data will be stratified to assess the change in risk of these conditions for underserved patient populations.","Anticipated Findings
The primary hypothesis is SARS-CoV-2 will be a risk factor for the onset of diabetes.  The secondary hypothesis is that SARS-CoV-2 is a predisposing factor for other chronic diseases.  Additionally, the proposed study will explore if SARS-CoV-2 is associated with other hormone/endocrine conditions (e.g., hyperthyroidism), mental health or substance use of conditions (e.g., alcohol use disorder), and cancer (e.g., kidney cancer, lung cancer, pancreatic cancer).  Findings have clinical implications for prevention (e.g., vaccines), screenings, and treatments, post SARS-CoV-2 infection.","Demographic Categories of Interest
Race / Ethnicity
Income Level","Data Set Used
Registered Tier","Research Team
Owner:
Leslie Flaco
- Graduate Trainee, University of Texas at El Paso
Eric Diaz
- Undergraduate Student, University of Texas at El Paso
Denisse Urenda
- Graduate Trainee, University of Texas at El Paso
Amy Wagler
- Mid-career Tenured Researcher, University of Texas at El Paso
Collaborators:
ATIQUR CHOWDHURY - Graduate Trainee, University of Texas at El Paso"
AD_breathing,The purpose is to 1) explore the available data in order to 2) investigate whether we can observe trends between respiratory diseases (e.g. sleep apnea) and the development of age-related cognitive impairment and Alzheimer's Disease (AD). Both have in common…,"Scientific Questions Being Studied
The purpose is to 1) explore the available data in order to 2) investigate whether we can observe trends between respiratory diseases (e.g. sleep apnea) and the development of age-related cognitive impairment and Alzheimer's Disease (AD). Both have in common cardiovascular factors (e.g. high blood pressure, diabetes, cardiovascular events, such as stroke or heart attacks). If brain functioning is interrupted by abnormal blood flow, this might contribute to a faster decay with aging. The hypothesis is that respiratory problems can be observed first, followed by cardiovascular problems and that a subset of the population with these health problems will eventually develop AD. It is critical to explore this connection because it might lead to the investigation and development of preventative breathing interventions.","Project Purpose(s)
Disease Focused Research (Respiratory conditions and the risk of Alzheimer's Disease)","Scientific Approaches
First of all, my goal is to identify which variables could be useful for this purpose. For example, an important correlational analysis would be between the number of years since diagnosis of a respiratory disorder and the onset of mild cognitive impairment or AD. It is also of interest, what percentage of people with AD have a history of cardiovascular risk and/or breathing difficulties. For the participants that have not yet developed AD, it will be useful to understand whether they show the same or worse cognitive performance compared to people without this breathing disorder and whether this is still the case for those with breathing abnormalities AND cardiovascular risk.
For this purpose, I will include data on age, cognitive function, cardiovascular health, breathing-related and cognitive impairment/AD diagnoses and the time and age of the diagnoses. Control variables will be sex, education, physical activity, socioeconomic background and potentially history of medication use.","Anticipated Findings
I anticipate to find that compared to healthy controls, people with sleep apnea show reduced cognitive functioning. I anticipate this to worsen the longer they have suffered from sleep apnea. In addition, I expect that cardiovascular risk factors will further reduce cognitive functions. This effect may be ameliorated by people who are more physically active, have higher education and a higher socioeconomic status. There might be age and sex differences. Most importantly, I expect that people with AD may have a worse disease course if they also have a history of sleep apnea and/or cardiovascular risk.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Beatrix Krause
- Research Fellow, University of California, Los Angeles"
Duplicate of Demo - Hypertension Prevalence,"We are using the All of Us Researcher Workbench interface to answer the question, ""Is hypertension prevalence in the All of Us Research Program similar to hypertension prevalence in the 2015–2016 National Health and Nutrition Examination Survey (NHANES) ?"". Clinical…","Scientific Questions Being Studied
We are using the All of Us Researcher Workbench interface to answer the question, ""Is hypertension prevalence in the All of Us Research Program similar to hypertension prevalence in the 2015–2016 National Health and Nutrition Examination Survey (NHANES) ?"". Clinical approaches to understanding and treating hypertension may benefit from the integration of a precision medicine approach that integrates data on environments, social determinants of health, behaviors, and genomic factors that contribute to hypertension risk. Hypertension is a major public health concern and remains a leading risk factor for stroke and cardiovascular disease.","Project Purpose(s)
Other Purpose (This work is an AoU demo project. Demo projects are efforts by the AoU Research Program designed to meet the program goal of ensuring the quality and utility of the Research Hub as a resource for accelerating discovery in science and medicine. As an approved demo project, this work was reviewed and overseen by the AoU Research Program Science Committee and the AoU Data and Research Center to ensure compliance with program policy, including policies for acceptable data access and use. )","Scientific Approaches
In this cross-sectional, population-based study, we used All of Us baseline data from patient (age>18) provided information (PPI) surveys and electronic health record (EHR) blood pressure measurements and retrospectively examined the prevalence of hypertension in the EHR cohort using Systemized Nomenclature of Medicine (SNOMED codes and blood pressure medications recorded in the EHR.  We used the EHR data (SNOMED codes on 2 distinct dates and at least one hypertension medication) as the primary definition, and then add subjects with elevated systolic or elevated diastolic blood pressure on measurements 2 and 3 from PPI.   We extracted each participant’s detailed dates of SNOMED code for essential hypertension from the Researcher Workbench table ‘cb_search_all_events’. We calculated an age-standardized HTN prevalence according to the age distribution of the U.S. Census, using 3 groups (18-39, 40-59, ≥ 60).","Anticipated Findings
The prevalence of hypertension in the All of Us cohort is similar to that of published literature. All of Us age-adjusted HTN prevalence was 27.9% compared to 29.6% in National Health and Nutrition Examination Survey. The All of Us cohort is a growing source of diverse longitudinal data that can be utilized to study hypertension nationwide. The prevalence of hypertension varies in the United States (U.S.) by age, sex, and socioeconomic status. Hypertension can often be treated successfully with medication, and prevented or delayed with lifestyle modifications. Even with these established hypertension intervention and prevention strategies, the prevalence of hypertension continues to be at levels of public health concern. The diversity within All of Us may provide insight into factors relevant to hypertension prevention and treatments in a variety of social and geographic contexts and population strata in the U.S.","Demographic Categories of Interest
Race / Ethnicity
Age
Sex at Birth
Gender Identity
Sexual Orientation
Geography
Disability Status
Access to Care
Education Level
Income Level","Data Set Used
Registered Tier","Research Team
Owner:
Victoria Mgbemena
- Early Career Tenure-track Researcher, Baylor College of Medicine"
CVD Risk in BC Survivors,"To determine the number of breast cancer survivors who have information on cardiovascular risk factors (included in the AHA/ACC Pooled Cohort Equations), in addition to information on cancer characteristics and treatments, to determine what risk prediction tools accurately predict CVD…","Scientific Questions Being Studied
To determine the number of breast cancer survivors who have information on cardiovascular risk factors (included in the AHA/ACC Pooled Cohort Equations), in addition to information on cancer characteristics and treatments, to determine what risk prediction tools accurately predict CVD in this population.","Project Purpose(s)
Disease Focused Research (arteriosclerotic cardiovascular disease)
Population Health
Methods Development","Scientific Approaches
We will build a cohort of breast cancer survivors with information on cardiovascular risk factors and use Cox proportional hazards models and estimate AUCs.","Anticipated Findings
We would like to build on the existing models to derive a superior model for CVD risk prediction in breast cancer survivors.","Demographic Categories of Interest
Race / Ethnicity
Age
Geography","Data Set Used
Registered Tier","Research Team
Owner:
Nour Makarem
- Early Career Tenure-track Researcher, Columbia University"
MyHeart Counts Risk,"Leading cardiovascular disease risk algorithms are limited in the populations they can be applied to (age, ethnicity) and the data they integrate (often excluding genetics and level of physical activity). We want to use the AOU dataset to train and…","Scientific Questions Being Studied
Leading cardiovascular disease risk algorithms are limited in the populations they can be applied to (age, ethnicity) and the data they integrate (often excluding genetics and level of physical activity).  We want to use the AOU dataset to train and test a widely applicable dynamic cardiovascular risk score.","Project Purpose(s)
Disease Focused Research (cardiovascular system disease)
Methods Development
Ancestry","Scientific Approaches
We intend to split the AOU cohort into a testing (80%) and training (20%) set.  Individuals in the test set will be used to train to a risk model.  We may use current clinical algorithms including ASCVD+/QRISK3 or develop new ones either with traditional (https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4531311/) or ML models (https://academic.oup.com/eurheartj/article/38/23/1805/3056931?login=true).  We aim to integrate measure of activity from devices and genetic PRS, generated by tools such as PRSice-2.","Anticipated Findings
We hope to develop a risk algorithm that can be disseminated and eventually deployed within the framework fo the MyHeart Counts study.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Steven Hershman
- Project Personnel, Stanford University"
Lupus Manifestations and Social Determinants of Health in Men and Women,"We want to identify and characterize important disease manifestations, serologic profiles, and treatments for patients with systemic lupus erythematosus (SLE). There are known to be differences in these between men and women, and also among different racial groups within the…","Scientific Questions Being Studied
We want to identify and characterize important disease manifestations, serologic profiles, and treatments for patients with systemic lupus erythematosus (SLE). There are known to be differences in these between men and women, and also among different racial groups within the United States. We are interested in also studying the variation of these with sex, race, and socioeconomic factors. Additionally comorbidities and other health characteristic such as BMI or smoking history are believed to be important in disease outcomes including other system involvement or cardiovascular events. There have not been many large databases or study cohorts with SLE patients that include detailed information about these factors that are believed to be clinically important so the All of Us database provides a unique opportunity for observational study of these factors.","Project Purpose(s)
Disease Focused Research (systemic lupus erythematosus)","Scientific Approaches
We plan to report observational data of a cross-sectional cohort of all adult patients from the All of Us database who have a diagnosis of systemic lupus erythematosus (SLE) in EHR records. We will make a descriptive analysis of baseline characteristics including sex, age, race, annual household income, education level, self-reported quality of life, and smoking status. Subsequent analyses will compare the presence of organ specific manifestations of SLE and of cardiovascular events between male and female participants and between races using presence of EHR codes. We will use self-reported survey data to describe the frequency of barriers to healthcare access. We will also estimate the validity of self-report of SLE by comparing patient reported history of SLE with EHR documentation of this diagnosis.","Anticipated Findings
Male patients with systemic lupus erythematosus (SLE) are described across multiple studies to often develop more severe disease. Patients with SLE in the United among specific racial groups, including black and Hispanic patients, have also been described to develop more severe disease. These are attributed to a combination of genetic variance in the underlying disease and to social and environmental factors. Therefore, we anticipate men may have more frequent organ specific disease manifestations than women with SLE. Cardiovascular events are more common in men so we anticipate a higher rate of events in men with SLE. There is limited data on whether serologic positivity important to SLE is more prevalent among men than women so this prediction is less clear. This will be valuable as there is limited data characterizing SLE in men in a large cohort, or in characterizing the barriers to healthcare access among patients with SLE, which are potential targets for care improvement.","Demographic Categories of Interest
Race / Ethnicity
Access to Care
Education Level
Income Level","Data Set Used
Registered Tier","Research Team
Owner:
Deepak Nag Ayyala
- Early Career Tenure-track Researcher, Augusta University"
Duplicate of ascvd_underrepresented,"It is unclear if traditional clinical risk scores can adequately quantify the risk of atherosclerotic cardiovascular disease in underrepresented study populations. Additionally, the genetic determinants of risk factors for atherosclerotic risk disease, such as polygenic risk scores and monogenic mutations,…","Scientific Questions Being Studied
It is unclear if traditional clinical risk scores can adequately quantify the risk of atherosclerotic cardiovascular disease in underrepresented study populations. Additionally, the genetic determinants of risk factors for atherosclerotic risk disease, such as polygenic risk scores and monogenic mutations, have only been well-studied and in European populations.
Questions:
1. How does the risk of atherosclerotic cardiovascular disease risk differ between commonly represented and underrepresented populations?
2. Do traditional clinical risk scores for atherosclerotic cardiovascular perform similarly in diverse populations? If not, can this be addressed with new or modified clinical risk scores?
3. Can we develop polygenic risk scores for atherosclerotic cardiovascular disease and related risk factors for diverse populations?
4. What is the prevalence of genetic cardiovascular disorders in the population? Are there disparities in the recognition of these disorders between populations?","Project Purpose(s)
Disease Focused Research (arteriosclerotic cardiovascular disease)
Population Health
Social / Behavioral
Drug Development
Methods Development
Ancestry","Scientific Approaches
Study methodology will include:
1. Prospective cohort analyses for incident atherosclerotic cardiovascular with subgroup analyses for distinct populations. Cox-proportional hazard models will be used for time-to-event analyses and logistic regression will be used for case-control status. Models will be adjusted for covariates such as age, sex,
2. Comparison of observed versus predicted risk of atherosclerotic cardiovascular risk using clinical risk tools such as the Pooled Cohort Equations, QRISK3, and the modified Framingham risk score.
3. Comparison of the genetic architecture of optimized polygenic risk scores in commonly represented and underrepresented populations
4. Case-control and continuous genetic association studies for ASVCVD and related risk factors.","Anticipated Findings
The goals of this study’s outcomes are to:
1. Identify potential disparities and gaps in the current practice of atherosclerotic cardiovascular disease between study populations.
2. Develop tools to improve the prediction of atherosclerotic cardiovascular risk in underrepresented populations so that these individuals can be appropriately identified for preventative medicine.
3. Develop polygenic risk scores for atherosclerotic cardiovascular disease and related risk factors in underrepresented populations. This outcome is critical to improve the equitability of genomic medicine in clinical practice.","Demographic Categories of Interest
Race / Ethnicity
Age
Sex at Birth
Gender Identity
Sexual Orientation
Geography
Disability Status
Access to Care
Education Level
Income Level","Data Set Used
Registered Tier","Research Team
Owner:
Mark Trinder
- Graduate Trainee, The Broad Institute"
CMD Disparities Health and Place,"Social, Structural, and Environmental Determinants of Health (SSEDOH) influence cardiovascular health in the general population; however, the degree to which this occurs among historically underrepresented individuals is not well described. The purpose of this study is to compare cardiometabolic health…","Scientific Questions Being Studied
Social, Structural, and Environmental Determinants of Health (SSEDOH) influence cardiovascular health in the general population; however, the degree to which this occurs among historically underrepresented individuals is not well described. The purpose of this study is to compare cardiometabolic health (cardiometabolic disease and risks) among the All of Us Program cohort by intersectional identity. We will also compare group-level associations among social, structural, and/or built environmental characteristics and cardiometabolic health and risks.","Project Purpose(s)
Disease Focused Research (Cardiometabolic Diseases (e.g. Diabetes, Hypertension, Hypercholesterolemia))
Population Health
Social / Behavioral
Methods Development","Scientific Approaches
A quantitative descriptive approach will be used to characterize ZIP3-level area deprivation and cardiometabolic disease (CMD) risk factors among the individuals in the study. Bivariate correlations, multivariable linear, and logistic regression models will be used to examine the relationships among area deprivation indices and cardiometabolic risk factors. We will also include physical activity with the covariates age, sex assigned at birth, sexuality, gender identity, and race/ethnicity, income, educational attainment, health insurance status.  We will use logistic regression to determine the odds of hypertension, overweight and obesity , dyslipidemia, poor glycemia control, and also a CMD risk burden score. To assess exposure in the logistic regression model, overall ZIP3-level area deprivation will be dichotomized into two groups. Statistical significance will be set at p <.05. ZIP3-level area deprivation includes both the single factor and Berg 3-Factor area deprivation indices.","Anticipated Findings
We anticipate there will be cardiometabolic health disparities (higher disease and higher risk) among sexual minority and gender diverse individuals, individuals from lower socioeconomic positions, historically marginalized populations (e.g. race, ethnicity, uninsured). Those living in areas with greater area deprivation measures will have higher odds of cardiometabolic disease and more risk factors.
Deprivation characteristics may serve to inform novel approaches to improve cardiometabolic health in diverse individuals. The high proportion of an increasing incidence of obesity, diabetes, and other cardiometabolic sequela make these types of social/environmental factors important targets for potentially reducing the disparities. Key stakeholders and policymakers should consider the characteristics of the areas in which people live as well as the characteristics of the people who live in those areas when developing policy and system-level interventional programs.","Demographic Categories of Interest
Age
Sex at Birth
Gender Identity
Sexual Orientation
Geography
Access to Care
Education Level
Income Level","Data Set Used
Controlled Tier","Research Team
Owner:
Scott Moore
- Early Career Tenure-track Researcher, Case Western Reserve University"
Hypoglycemia in Non-Diabetics,"Hypoglycemia is a common occurrence in hospitalized patients with diabetes and is associated with adverse clinical outcomes. Numerous prospective and retrospective studies demonstrate an increase risk of cardiovascular events, all-cause hospitalization, longer hospital stay, and all-cause mortality among diabetic patients…","Scientific Questions Being Studied
Hypoglycemia is a common occurrence in hospitalized patients with diabetes and is associated with adverse clinical outcomes. Numerous prospective and retrospective studies demonstrate an increase risk of cardiovascular events, all-cause hospitalization, longer hospital stay, and all-cause mortality among diabetic patients who have experienced hypoglycemia during inpatient admissions versus those who have not. In those without diabetes, inpatient hypoglycemia may still occur. Studies demonstrate that even in patients without diabetes, hypoglycemia results in poor clinical outcomes as related to mortality and cognitive function. There is no standard protocol for blood glucose monitoring inpatient for patients without diabetes. A standardized protocol could more closely trend blood glucose values among hospitalized non-diabetic patients who have an elevated risk of hypoglycemia in order to reduce the rate of hypoglycemia and its related complications.","Project Purpose(s)
Disease Focused Research (hypoglycemia)
Educational","Scientific Approaches
A retrospective review of patients will be conducted who have experienced at least one episode of hypoglycemia (BG < 70 mg/dL) during inpatient hospitalization and potential risk factors which may have contributed to such episode will be identified. Examples include end stage liver disease, renal disease, cardiac disease, protein-calorie malnutrition. Following, use these risk factors in a multivariate analysis to create a scoring system which assigns specific point values to each risk factor in order to predict risk of hypoglycemia during admission.","Anticipated Findings
The findings should create a model of risk factors for hypoglycemia among hospitalized non-diabetics. Using this risk model, other researchers may be able to expand the findings to create prospective studies that aim to reduce the risk of developing hypoglycemia groups with these risk factors.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Anand Gandhi
- Research Associate, Banner Health
Collaborators:
Bijun Kannadath - Early Career Tenure-track Researcher, University of Arizona"
Sex Differences in CVD Comorbidities & Risk Factors based on COVID-19 Positivity,"Our study will look at how cardiovascular disease comorbidities, risk factors, and behaviors differ by sex in those who are COVID-19 positive versus negative. This question is important because there is a lack of public knowledge on the association between…","Scientific Questions Being Studied
Our study will look at how cardiovascular disease comorbidities, risk factors, and behaviors differ by sex in those who are COVID-19 positive versus negative. This question is important because there is a lack of public knowledge on the association between COVID-19 and cardiovascular health and how this may differ between men and women. Therefore, we are interested in analyzing prevalent cardiovascular comorbidities, risk factors, and behaviors according to COVID-19 test positivity.  Since there are some sex differences in COVID-19 outcomes, we wish to examine how comorbidities, risk factors, and behaviors may differ between men and women.","Project Purpose(s)
Disease Focused Research (COVID-19, cardiovascular disease, hypertension, diabetes, heart failure)","Scientific Approaches
We will use the cohort builder to find participants who tested positive for COVID-19. Our inclusion criteria will include cardiovascular risk factors, behaviors and comorbidities. Our exclusion criteria will include people who tested negative for COVID-19. We will then create a second cohort of participants who have tested negative for COVID-19. Our inclusion criteria will remain the same as the first cohort, but this time the exclusion criteria will include people who tested positive for COVID-19. We will also stratify our cohorts into male versus female. After, we will create a dataset builder, and generate concept sets on cardiovascular risk factors (eg hypertension, blood pressure, diabetes, obesity), behaviors (diet, smoking, physical activity), and comorbidities (prior history of coronary heart disease, stroke, heart failure, COPD, diabetes). We will then import the data to Jupyter Notebook and write code in R to analyze our data.","Anticipated Findings
The anticipated findings from this study are that males who tested positive for COVID-19 will have the most cardiovascular risk factors, followed by males who tested negative for COVID-19, females who tested positive for COVID-19, and lastly, females who tested negative for COVID-19. We expect that males who tested positive for COVID-19 will be more likely to have hypertension, diabetes and less physical activity compared to females. Our findings will be useful to those who have contracted COVID-19 during this pandemic, and how they may be at risk for developing new or aggravating current cardiovascular conditions.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Meleeka Akbarpour
- Graduate Trainee, University of California, Irvine
Collaborators:
Yufan Gong - Graduate Trainee, University of California, Los Angeles
Nathan Wong - Other, University of California, Irvine
Divya Devineni - Graduate Trainee, University of California, Irvine"
riskscore,Huma Therapeutics have developed risk algorithms using data from the UK Biobank. Finding have already been published in scientific journals. Huma has developed risk algorithms to predict: 1. CVD 2. Disease 3. All cause mortality 4. Anxiety & Depression The…,"Scientific Questions Being Studied
Huma Therapeutics have developed risk algorithms using data from the UK Biobank. Finding have already been published in scientific journals. Huma has developed risk algorithms to predict:
1. CVD
2. Disease
3. All cause mortality
4. Anxiety & Depression
The purpose of this study is the perform external validation of aforementioned risk scores. Using these algorithms, it may be possible to predict cardiovascular outcomes using smartphone and fitness trackers.  It can serve as an e-health tool for decentralised screening.","Project Purpose(s)
Methods Development
Control Set","Scientific Approaches
The setting is survival analysis. Algorithms implemented: cox proportional hazard, random survival forest, deep learning (deepsurv).
The quality of the model has been observed with concordance index.","Anticipated Findings
The findings would be indicate how generalisable the developed algorithms are on an external dataset.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Rheeda Ali
- Other, Johns Hopkins University"
Cardio,"We are looking to characterize the environmental and genetic contributions to health disparities, specifically looking at ancestry as a factor. Currently we are exploring the data to formalize a specific research question, but we are hoping to work with a…","Scientific Questions Being Studied
We are looking to characterize the environmental and genetic contributions to health disparities, specifically looking at ancestry as a factor. Currently we are exploring the data to formalize a specific research question, but we are hoping to work with a disease with greater health disparities, most of which are cardiovascular diseases.","Project Purpose(s)
Disease Focused Research (Cardiovascular and metabolic diseases)
Population Health
Social / Behavioral
Ancestry","Scientific Approaches
We will be using the All of Us dataset and/or the UK Biobank dataset. We will primarily use R to conduct a GWAS, PheWAS, PRS, and/or mendelian randomization study. The specific approach will be determined once the research question has been more fleshed-out.","Anticipated Findings
We anticipate finding how ancestry interacts with other factors to create the disparities in health outcomes that we observe today. We are hoping that this knowledge will lead to targeted interventions to advance towards health equity.","Demographic Categories of Interest
Race / Ethnicity","Data Set Used
Registered Tier","Research Team
Owner:
Whitney Teagle
- Other, National Institutes of Health (NIH)"
CarDB,"We are trying to understand the risk factors for cardiovascular diseases (examples include cardiomyopathy, aortopathy, coronary artery disease, and arrhythmias). We are also trying to understand disease progression. In particular, we hope to assess the utility of externally derived predictors…","Scientific Questions Being Studied
We are trying to understand the risk factors for cardiovascular diseases (examples include cardiomyopathy, aortopathy, coronary artery disease, and arrhythmias). We are also trying to understand disease progression. In particular, we hope to assess the utility of externally derived predictors within the context of AllOfUs participants, and in some cases to be able to derive predictors in AllOfUs that can be tested externally (within the scope of what is permitted by the access agreement).","Project Purpose(s)
Disease Focused Research (Cardiovascular disease)
Ancestry","Scientific Approaches
We will use demographic information, biomarkers, imaging results where available, diagnostic codes, and human genetic data for risk modeling. When genetic data are available, we will also engage in genetic discovery and replication efforts for cardiovascular phenotypes and diseases.","Anticipated Findings
We anticipate validating cardiovascular risk scores for diverse populations within the United States; creating new risk scores; and discovering or replicating genetic findings for cardiovascular diseases.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
James Pirruccello
- Early Career Tenure-track Researcher, Mass General Brigham"
Cardiovascular Disease in MSM,"This study will retrospectively analyze disparities in indicators of cardiovascular disease (i.e., hypertension, type 2 diabetes mellitus, obesity, dyslipidemias, stroke, and inflammatory biomarkers) and risk and protective factors (i.e., smoking, alcohol use, physical activity, diet, access to healthcare, drug use,…","Scientific Questions Being Studied
This study will retrospectively analyze disparities in indicators of cardiovascular disease (i.e., hypertension, type 2 diabetes mellitus, obesity, dyslipidemias, stroke, and inflammatory biomarkers) and risk and protective factors (i.e., smoking, alcohol use, physical activity, diet, access to healthcare, drug use, intimate partner violence, sex work) among sexual minority individuals registered in the “All of Us” Database.","Project Purpose(s)
Population Health
Educational","Scientific Approaches
We will identify prevalence rates of indicators of cardiovascular disease among the population of interest using frequencies. We will model outcomes using regression methods.","Anticipated Findings
We anticipate that MSM will present with higher prevalence of cardiovascular outcomes, given the minority stress components.","Demographic Categories of Interest
Sexual Orientation
Education Level
Income Level","Data Set Used
Registered Tier","Research Team
Owner:
Matthew Robinson
- Project Personnel, University of Central Florida
Humberto López Castillo
- Early Career Tenure-track Researcher, University of Central Florida
Assad Khan
- Graduate Trainee, University of Central Florida"
Prostate Cancer CVD,Both incidence & mortality of prostate cancer are significantly higher in patients who identify as black as compared to other race groups (Odedina et al 2009). This dataset provides access to data encompassing SDOH that would allow for a more…,"Scientific Questions Being Studied
Both incidence & mortality of prostate cancer are significantly higher in patients who identify as black as compared to other race groups (Odedina et al 2009). This dataset provides access to data encompassing SDOH that would allow for a more comprehensive look into how SDOH play into outcome disparities in the population.
We are interested in investigating the relationship between SDOH and 1. Cardiovascular disease end points including but not limited to stroke, MI, and hospitalization for HF.  2. Mortality
This analysis will enhance understanding of how different demographics are affected by prostate cancer. Understanding how factors such as education, access to healthcare, amongst other SDOH may play into both cardiovascular outcomes and mortality could potentially help shape treatment plans that are better catered to the specific needs of specific patient populations. This would be particularly helpful for patients that come from historically underserved populations.","Project Purpose(s)
Disease Focused Research (prostate cancer, Cardiovascular disease)
Population Health","Scientific Approaches
Population: Our population of interest is prostate cancer patients in the US.
Outcome: We want to investigate mortality and cardiovascular disease as outcomes.
Exposure: SDOH such as education, economic measures (income for example), physical infrastructure, access to healthcare, and other relevant determinants
Covariates: race, age, location, BMI, smoking history, alcohol use, comorbidities (such as diabetes, hypertension etc), occupation, lifestyle habits (sedentary, active etc)
Analysis: We plan to use longitudinal data analysis to investigate the outcomes listed above. We will control for the covariates listed and see how outcomes differ based on the exposures of SDOH and treatment types. We will separate our analysis for the two sets of outcomes: cardiovascular disease, as well as cardiovascular, and cancer mortality.","Anticipated Findings
Studies have been conducted to investigate relationships between specific SDOHs and mortality, particularly to try and understand the large racial disparity in outcomes. Some have shown that low-income may lead to higher mortality rates (Tewari et al 2009). Furthermore, over time as changes in screening recommendations and interventions have been complemented, there has been in a decrease in risk associated with prostate cancer (Cooperberg et al 2003). In regards to our interest in CVD, studies have shown a similar relationship between lower income and CVD incidence (Kreatsoulas and Anand 2010). Through our analysis, we will evaluate this association in men with prostate cancer population. We anticipate that analysis using the comprehensive All of Us data will provide further insight into how the different SDOHs and treatment types impact outcome, in particular since we would be able to analyze multiple social determinants simultaneously, unlike in prior papers.","Demographic Categories of Interest
Race / Ethnicity
Age
Geography
Access to Care
Education Level
Income Level","Data Set Used
Registered Tier","Research Team
Owner:
Sarah Malik
- Graduate Trainee, Augusta University"
